,goals,squad,shots_on_target,position,shots_on_target_per90,games_subs,goals_assists_pens_per90,minutes,goals_pens_per90,age,cards_per90,fouls_per90,cards_yellow,goals_per90,minutes_per_game,fouls,games_starts,assists,nationality,pens_att,goals_assists_per90,cards_red,pens_made,games,player
22,5,Everton,32,MF,0.91,0,0.20,"3,175",0.14,31,0.26,1.22,9,0.14,88,43,36,2,eng ENG,0,0.20,0,0,36,Leon Osman
23,0,Tottenham Hotspur,7,DF,0.20,0,0.11,"3,157",0.00,22,0.14,0.86,5,0.00,88,30,36,4,eng ENG,0,0.11,0,0,36,Kyle Walker
24,2,Everton,9,"MF,DF",0.26,0,0.11,"3,154",0.06,29,0.03,0.31,1,0.06,88,11,36,2,eng ENG,0,0.11,0,0,36,Phil Jagielka
25,1,Stoke City,10,DF,0.29,0,0.03,"3,150",0.03,27,0.14,1.40,5,0.03,90,49,35,0,de GER,0,0.03,0,0,35,Robert Huth
26,1,West Ham United,8,DF,0.23,0,0.03,"3,143",0.03,24,0.23,1.17,8,0.03,87,41,36,0,nz NZL,0,0.03,0,0,36,Winston Reid
27,4,Wigan Athletic,9,DF,0.26,0,0.11,"3,138",0.11,32,0.14,0.72,5,0.11,87,25,36,0,bb BRB,0,0.11,0,0,36,Emmerson Boyce
28,15,Southampton,53,FW,1.53,3,0.49,"3,126",0.35,30,0.06,1.04,2,0.43,82,36,35,5,eng ENG,3,0.58,0,3,38,Rickie Lambert
29,26,Manchester United,70,FW,2.02,3,0.92,"3,123",0.66,28,0.17,1.07,6,0.75,82,37,35,9,nl NED,4,1.01,0,3,38,Robin van Persie
30,1,Stoke City,8,MF,0.23,0,0.06,"3,108",0.03,23,0.29,1.25,9,0.03,89,43,35,1,fr FRA,0,0.06,1,0,35,Steven Nzonzi
31,3,Liverpool,11,DF,0.32,0,0.09,"3,098",0.09,27,0.12,0.70,3,0.09,89,24,35,0,dk DEN,0,0.09,1,0,35,Daniel Agger
32,4,Manchester United,12,DF,0.35,0,0.26,"3,060",0.12,31,0.09,1.00,3,0.12,90,34,34,5,fr FRA,0,0.26,0,0,34,Patrice Evra
33,4,Tottenham Hotspur,16,DF,0.47,0,0.21,"3,060",0.12,25,0.21,0.71,7,0.12,90,24,34,3,be BEL,0,0.21,0,0,34,Jan Vertonghen
34,6,Everton,26,MF,0.77,0,0.35,"3,057",0.18,30,0.26,1.44,7,0.18,87,49,35,6,za RSA,0,0.35,2,0,35,Steven Pienaar
35,1,Swansea City,2,DF,0.06,4,0.09,"3,052",0.03,19,0.15,0.77,5,0.03,83,26,33,2,wal WAL,0,0.09,0,0,37,Ben Davies
36,6,Norwich City,43,"MF,FW",1.27,2,0.35,"3,049",0.18,24,0.24,1.36,8,0.18,82,46,35,6,sco SCO,0,0.35,0,0,37,Robert Snodgrass
37,0,Fulham,3,DF,0.09,0,0.00,"3,046",0.00,31,0.09,0.86,2,0.00,87,29,35,0,no NOR,0,0.00,1,0,35,Brede Hangeland
38,1,Manchester United,7,MF,0.21,2,0.15,"3,044",0.03,31,0.09,0.77,3,0.03,85,26,34,4,eng ENG,0,0.15,0,0,36,Michael Carrick
39,1,Fulham,2,"DF,MF",0.06,0,0.18,"3,043",0.03,29,0.12,0.59,4,0.03,87,20,35,5,de GER,0,0.18,0,0,35,Sascha Riether
40,0,Norwich City,2,DF,0.06,0,0.06,"3,037",0.00,27,0.12,0.68,4,0.00,89,23,34,2,es ESP,0,0.06,0,0,34,Javier Garrido
41,3,Arsenal,8,DF,0.24,1,0.09,"3,029",0.09,27,0.12,0.33,3,0.09,89,11,33,0,de GER,0,0.09,1,0,34,Per Mertesacker
42,1,Southampton,3,DF,0.09,0,0.12,"3,019",0.03,21,0.06,0.51,2,0.03,89,17,34,3,eng ENG,0,0.12,0,0,34,Nathaniel Clyne
43,18,Swansea City,38,"FW,MF",1.14,0,0.60,"2,998",0.54,26,0.18,1.44,6,0.54,86,48,35,2,es ESP,0,0.60,0,0,35,Michu
44,8,Newcastle United,35,FW,1.05,1,0.30,"2,994",0.24,27,0.18,1.83,6,0.24,83,61,35,2,sn SEN,1,0.30,0,0,36,Papiss Cissé
45,2,Sunderland,4,"MF,DF",0.12,0,0.06,"2,992",0.06,31,0.09,0.72,3,0.06,88,24,34,0,ie IRL,0,0.06,0,0,34,John O'Shea
46,6,Arsenal,11,MF,0.33,0,0.12,"2,982",0.03,30,0.18,2.32,6,0.18,88,77,34,3,es ESP,6,0.27,0,5,34,Mikel Arteta
47,10,West Ham United,35,MF,1.06,0,0.36,"2,978",0.30,30,0.18,1.87,6,0.30,85,62,35,2,eng ENG,0,0.36,0,0,35,Kevin Nolan
48,1,Sunderland,14,MF,0.42,2,0.18,"2,977",0.03,27,0.15,1.66,5,0.03,78,55,36,5,se SWE,0,0.18,0,0,38,Seb Larsson
49,3,Norwich City,8,DF,0.24,0,0.15,"2,959",0.09,26,0.09,0.79,3,0.09,87,26,34,2,cm CMR,0,0.15,0,0,34,Sébastien Bassong
50,23,Liverpool,74,FW,2.26,0,0.85,"2,953",0.70,25,0.30,1.52,10,0.70,90,50,33,5,uy URU,0,0.85,0,0,33,Luis Suárez
51,5,Chelsea,7,DF,0.21,1,0.18,"2,946",0.15,28,0.15,0.61,4,0.15,87,20,33,1,rs SRB,0,0.18,1,0,34,Branislav Ivanović
52,6,Wigan Athletic,29,"FW,MF",0.89,2,0.40,"2,938",0.15,29,0.18,0.95,6,0.18,82,31,34,8,sco SCO,1,0.43,0,1,36,Shaun Maloney
53,11,Wigan Athletic,46,FW,1.41,2,0.49,"2,930",0.34,28,0.00,1.17,0,0.34,86,38,32,5,ci CIV,0,0.49,0,0,34,Arouna Koné
54,5,Sunderland,18,MF,0.55,0,0.34,"2,924",0.15,25,0.09,0.52,3,0.15,84,17,35,6,eng ENG,0,0.34,0,0,35,Adam Johnson
55,21,Tottenham Hotspur,78,"FW,MF",2.40,0,0.77,"2,921",0.65,23,0.18,0.55,6,0.65,89,18,33,4,wal WAL,0,0.77,0,0,33,Gareth Bale
56,1,Newcastle United,7,MF,0.22,0,0.03,"2,890",0.03,29,0.25,0.78,8,0.03,85,25,34,0,ar ARG,0,0.03,0,0,34,Jonás Gutiérrez
57,7,Sunderland,25,"MF,FW",0.78,1,0.31,"2,886",0.22,28,0.06,1.37,1,0.22,83,44,34,3,bj BEN,0,0.31,1,0,35,Stéphane Sessègnon
58,0,Southampton,2,DF,0.06,1,0.00,"2,853",0.00,23,0.06,0.66,2,0.00,89,21,31,0,jp JPN,0,0.00,0,0,32,Maya Yoshida
59,5,Swansea City,23,MF,0.73,4,0.35,"2,848",0.16,24,0.19,1.11,6,0.16,77,35,33,6,nl NED,0,0.35,0,0,37,Jonathan de Guzmán
60,15,Fulham,45,FW,1.43,1,0.44,"2,842",0.35,31,0.03,1.74,1,0.48,86,55,32,3,bg BUL,4,0.57,0,4,33,Dimitar Berbatov
61,0,Everton,6,DF,0.19,3,0.03,"2,838",0.00,34,0.06,0.48,2,0.00,84,15,31,1,fr FRA,0,0.03,0,0,34,Sylvain Distin
62,5,West Bromwich Albion,20,"FW,MF",0.63,2,0.32,"2,836",0.13,26,0.13,0.67,4,0.16,81,21,33,6,sco SCO,1,0.35,0,1,35,James Morrison
63,6,Sunderland,22,MF,0.70,1,0.13,"2,829",0.06,25,0.35,1.53,10,0.19,86,48,32,2,eng ENG,4,0.25,1,4,33,Craig Gardner
64,6,Manchester City,31,MF,0.99,0,0.35,"2,828",0.19,29,0.19,1.37,6,0.19,88,43,32,5,ci CIV,0,0.35,0,0,32,Yaya Touré
65,4,Tottenham Hotspur,12,"MF,FW",0.38,1,0.35,"2,821",0.13,25,0.03,0.48,1,0.13,83,15,33,7,eng ENG,0,0.35,0,0,34,Aaron Lennon
66,19,Aston Villa,52,FW,1.66,2,0.64,"2,819",0.51,21,0.29,2.14,8,0.61,83,67,32,4,be BEL,3,0.73,1,3,34,Christian Benteke
67,0,Sunderland,3,MF,0.10,5,0.00,"2,813",0.00,22,0.13,1.15,4,0.00,80,36,30,0,eng ENG,0,0.00,0,0,35,Jack Colback
68,1,Wigan Athletic,8,DF,0.26,0,0.06,"2,813",0.03,29,0.22,1.44,6,0.03,85,45,33,1,hn HON,0,0.06,1,0,33,Maynor Figueroa
69,1,Chelsea,2,DF,0.06,0,0.10,"2,790",0.03,31,0.10,0.45,3,0.03,90,14,31,2,eng ENG,0,0.10,0,0,31,Ashley Cole
70,0,Liverpool,0,GK,0.00,0,0.00,"2,790",0.00,29,0.03,0.00,1,0.00,90,0,31,0,es ESP,0,0.00,0,0,31,Pepe Reina
71,11,Everton,43,MF,1.39,0,0.55,"2,783",0.36,24,0.29,2.49,9,0.36,90,77,31,6,be BEL,0,0.55,0,0,31,Marouane Fellaini
72,1,Wigan Athletic,4,"MF,DF,FW",0.13,2,0.29,"2,778",0.03,28,0.13,0.81,4,0.03,82,25,32,8,cl CHI,0,0.29,0,0,34,Jean Beausejour
73,3,Swansea City,16,DF,0.52,3,0.13,"2,753",0.10,29,0.23,1.01,7,0.10,83,31,30,1,es ESP,0,0.13,0,0,33,Àngel Rangel
74,11,Chelsea,30,"FW,MF",0.99,4,0.76,"2,727",0.36,24,0.10,0.53,3,0.36,78,16,31,12,es ESP,0,0.76,0,0,35,Juan Mata
75,2,West Ham United,4,"DF,MF",0.13,1,0.20,"2,717",0.07,26,0.20,0.83,6,0.07,82,25,32,4,ie IRL,0,0.20,0,0,33,Joey O'Brien
76,0,West Bromwich Albion,0,GK,0.00,0,0.00,"2,700",0.00,29,0.00,0.00,0,0.00,90,0,30,0,eng ENG,0,0.00,0,0,30,Ben Foster
77,3,Norwich City,9,DF,0.30,1,0.10,"2,691",0.10,26,0.03,0.60,1,0.10,87,18,30,0,sco SCO,0,0.10,0,0,31,Russell Martin
78,2,Manchester City,12,DF,0.41,1,0.14,"2,649",0.07,27,0.24,1.46,7,0.07,88,43,29,2,ar ARG,0,0.14,0,0,30,Pablo Zabaleta
79,1,Reading,4,"DF,MF",0.14,1,0.03,"2,645",0.03,29,0.10,1.40,3,0.03,88,41,29,0,ag ATG,0,0.03,0,0,30,Mikele Leigertwood
80,1,Newcastle United,11,DF,0.38,0,0.10,"2,639",0.03,21,0.14,0.68,4,0.03,85,20,31,2,it ITA,0,0.10,0,0,31,Davide Santon
81,0,Stoke City,0,"MF,DF",0.00,6,0.03,"2,637",0.00,27,0.17,1.02,5,0.00,75,30,29,1,us USA,0,0.03,0,0,35,Geoff Cameron
82,2,Chelsea,18,"MF,DF",0.62,1,0.14,"2,632",0.07,25,0.27,1.33,8,0.07,88,39,29,2,br BRA,0,0.14,0,0,30,David Luiz
83,0,Queens Park Rangers,5,DF,0.17,0,0.03,"2,628",0.00,33,0.27,1.37,8,0.00,85,40,31,1,eng ENG,0,0.03,0,0,31,Clint Hill
84,9,Chelsea,33,"FW,MF",1.13,3,0.62,"2,624",0.24,21,0.07,0.86,2,0.31,77,25,31,11,be BEL,2,0.69,0,2,34,Eden Hazard
85,0,Wigan Athletic,0,GK,0.00,0,0.00,"2,610",0.00,30,0.00,0.00,0,0.00,90,0,29,0,om OMA,0,0.00,0,0,29,Ali Al-Habsi
86,1,Reading,7,DF,0.24,0,0.03,"2,610",0.03,25,0.17,0.69,5,0.03,90,20,29,0,jm JAM,0,0.03,0,0,29,Adrian Mariappa
87,3,West Ham United,18,MF,0.62,2,0.10,"2,595",0.10,25,0.10,1.84,3,0.10,79,53,31,0,sn SEN,0,0.10,0,0,33,Mohamed Diamé
88,0,Stoke City,7,MF,0.24,1,0.14,"2,586",0.00,28,0.14,1.08,4,0.00,81,31,31,4,ie IRL,0,0.14,0,0,32,Glenn Whelan
89,8,Chelsea,31,FW,1.08,8,0.45,"2,572",0.24,28,0.21,1.75,5,0.28,71,50,28,6,es ESP,1,0.49,1,1,36,Fernando Torres
90,8,Norwich City,21,FW,0.74,6,0.32,"2,564",0.25,31,0.28,2.77,8,0.28,75,79,28,2,eng ENG,2,0.35,0,1,34,Grant Holt
91,2,West Ham United,16,MF,0.56,3,0.07,"2,559",0.07,26,0.00,0.35,0,0.07,80,10,29,0,eng ENG,0,0.07,0,0,32,Matt Jarvis
92,0,Fulham,10,"DF,MF",0.36,2,0.07,"2,529",0.00,31,0.14,0.68,4,0.00,82,19,29,2,no NOR,0,0.07,0,0,31,John Arne Riise
93,0,Swansea City,3,MF,0.11,3,0.00,"2,525",0.00,29,0.14,0.68,4,0.00,77,19,30,0,eng ENG,0,0.00,0,0,33,Leon Britton
94,5,Chelsea,13,MF,0.46,7,0.21,"2,524",0.18,25,0.36,1.18,9,0.18,72,33,28,1,br BRA,0,0.21,1,0,35,Ramires
95,0,Manchester United,0,GK,0.00,0,0.00,"2,520",0.00,21,0.00,0.00,0,0.00,90,0,28,0,es ESP,0,0.00,0,0,28,David de Gea
96,5,Swansea City,13,"FW,MF",0.47,6,0.36,"2,516",0.18,27,0.00,1.32,0,0.18,70,37,30,5,eng ENG,0,0.36,0,0,36,Wayne Routledge
97,2,West Bromwich Albion,7,MF,0.25,0,0.11,"2,515",0.07,25,0.18,1.29,4,0.07,90,36,28,1,cd COD,0,0.11,1,0,28,Youssouf Mulumbu
98,4,Manchester City,22,MF,0.79,3,0.43,"2,508",0.14,26,0.07,0.93,2,0.14,78,26,29,8,es ESP,1,0.43,0,0,32,David Silva
99,1,Aston Villa,5,"DF,MF",0.18,1,0.04,"2,499",0.04,22,0.25,1.08,6,0.04,86,30,28,0,ie IRL,0,0.04,1,0,29,Ciaran Clark
100,0,West Ham United,5,DF,0.18,0,0.07,"2,492",0.00,28,0.33,0.83,9,0.00,86,23,29,2,wal WAL,0,0.07,0,0,29,James Collins
101,0,West Bromwich Albion,0,DF,0.00,2,0.04,"2,485",0.00,28,0.22,1.05,6,0.00,83,29,28,1,eng ENG,0,0.04,0,0,30,Liam Ridgewell
102,0,West Bromwich Albion,5,MF,0.18,1,0.00,"2,474",0.00,25,0.22,2.04,6,0.00,83,56,29,0,ar ARG,0,0.00,0,0,30,Claudio Yacob
103,0,West Ham United,2,"MF,DF",0.07,3,0.07,"2,473",0.00,31,0.07,0.76,2,0.00,80,21,28,2,ci CIV,0,0.07,0,0,31,Guy Demel
104,0,Aston Villa,3,MF,0.11,2,0.22,"2,455",0.00,22,0.07,0.77,2,0.00,82,21,28,6,eng ENG,0,0.22,0,0,30,Ashley Westwood
105,0,Tottenham Hotspur,0,GK,0.00,0,0.00,"2,430",0.00,25,0.00,0.00,0,0.00,90,0,27,0,fr FRA,0,0.00,0,0,27,Hugo Lloris
106,7,Everton,34,FW,1.26,11,0.33,"2,427",0.26,26,0.11,1.59,3,0.26,66,43,26,2,hr CRO,0,0.33,0,0,37,Nikica Jelavić
107,0,Southampton,6,"MF,DF",0.22,0,0.00,"2,426",0.00,23,0.04,0.67,1,0.00,87,18,28,0,eng ENG,0,0.00,0,0,28,Jack Cork
108,3,Norwich City,17,MF,0.63,5,0.22,"2,416",0.11,30,0.11,0.52,3,0.11,73,14,28,3,ie IRL,0,0.22,0,0,33,Wes Hoolahan
109,3,Wigan Athletic,14,MF,0.52,10,0.19,"2,413",0.11,24,0.26,1.23,7,0.11,71,33,24,2,sco SCO,0,0.19,0,0,34,James McArthur
110,0,Queens Park Rangers,10,"DF,MF",0.37,0,0.11,"2,412",0.00,26,0.37,1.83,9,0.00,83,49,29,3,cm CMR,0,0.11,1,0,29,Stéphane Mbia
111,11,Tottenham Hotspur,46,FW,1.72,7,0.52,"2,409",0.41,29,0.15,0.90,4,0.41,71,24,27,3,eng ENG,0,0.52,0,0,34,Jermain Defoe
112,1,Manchester City,9,MF,0.34,4,0.15,"2,398",0.04,31,0.23,1.65,6,0.04,77,44,27,3,eng ENG,0,0.15,0,0,31,Gareth Barry
113,11,Manchester City,51,FW,1.92,6,0.64,"2,393",0.34,28,0.11,1.05,3,0.41,70,28,28,8,ar ARG,2,0.71,0,2,34,Carlos Tevez
114,2,Aston Villa,4,DF,0.15,0,0.08,"2,390",0.08,27,0.04,0.30,1,0.08,89,8,27,0,nl NED,0,0.08,0,0,27,Ron Vlaar
115,5,Fulham,29,"FW,MF",1.10,3,0.45,"2,381",0.19,26,0.08,0.49,2,0.19,82,13,26,7,cr CRC,0,0.45,0,0,29,Bryan Ruiz
116,11,Sunderland,29,FW,1.10,0,0.46,"2,366",0.42,25,0.11,1.26,3,0.42,85,33,28,1,sco SCO,0,0.46,0,0,28,Steven Fletcher
117,2,Sunderland,14,MF,0.54,12,0.19,"2,342",0.08,23,0.15,1.50,4,0.08,65,39,24,3,ie IRL,0,0.19,0,0,36,James McClean
118,0,Manchester City,4,DF,0.15,2,0.08,"2,334",0.00,27,0.12,0.66,3,0.00,83,17,26,2,fr FRA,0,0.08,0,0,28,Gaël Clichy
119,11,Arsenal,44,FW,1.70,10,0.54,"2,333",0.42,25,0.15,1.23,3,0.42,69,32,24,3,fr FRA,0,0.54,1,0,34,Olivier Giroud
120,3,Fulham,14,"MF,FW",0.54,4,0.39,"2,332",0.12,33,0.00,0.54,0,0.12,75,14,27,7,ie IRL,0,0.39,0,0,31,Damien Duff
121,1,Manchester United,1,DF,0.04,2,0.08,"2,321",0.04,33,0.08,0.31,2,0.04,83,8,26,1,eng ENG,0,0.08,0,0,28,Rio Ferdinand
122,7,Stoke City,23,FW,0.89,6,0.43,"2,321",0.27,31,0.08,1.98,2,0.27,68,51,28,4,eng ENG,0,0.43,0,0,34,Peter Crouch
123,2,Southampton,4,DF,0.16,2,0.08,"2,316",0.08,28,0.19,0.85,5,0.08,86,22,25,0,pt POR,0,0.08,0,0,27,José Fonte
124,3,Manchester United,5,"DF,MF",0.19,1,0.23,"2,313",0.12,22,0.27,1.48,6,0.12,83,38,27,3,br BRA,0,0.23,1,0,28,Rafael
125,3,Swansea City,20,"FW,MF",0.78,12,0.23,"2,309",0.12,24,0.19,1.09,4,0.12,62,28,25,3,eng ENG,0,0.23,1,0,37,Nathan Dyer
126,0,Swansea City,0,GK,0.00,0,0.00,"2,307",0.00,28,0.04,0.00,1,0.00,89,0,26,0,nl NED,0,0.00,0,0,26,Michel Vorm
127,4,Chelsea,24,FW,0.94,10,0.31,"2,292",0.12,23,0.08,1.26,2,0.16,67,32,24,5,co COL,1,0.35,0,1,34,Óscar Santos
128,4,West Ham United,7,MF,0.28,3,0.16,"2,286",0.04,25,0.28,1.54,7,0.16,82,39,25,3,eng ENG,3,0.28,0,3,28,Mark Noble
129,14,Arsenal,53,"FW,MF",2.09,8,0.95,"2,284",0.55,23,0.12,0.35,3,0.55,71,9,24,10,eng ENG,0,0.95,0,0,32,Theo Walcott
130,2,Liverpool,10,DF,0.40,4,0.24,"2,257",0.08,26,0.04,0.52,1,0.08,78,13,25,4,es ESP,0,0.24,0,0,29,José Enrique
131,1,Sunderland,4,DF,0.16,0,0.12,"2,256",0.04,30,0.20,0.44,5,0.04,87,11,26,2,es ESP,0,0.12,0,0,26,Carlos Cuéllar
132,0,Arsenal,0,GK,0.00,0,0.00,"2,250",0.00,22,0.04,0.00,1,0.00,90,0,25,0,pl POL,0,0.00,0,0,25,Wojciech Szczęsny
133,5,Queens Park Rangers,36,"FW,MF",1.44,6,0.36,"2,243",0.20,23,0.20,0.64,5,0.20,72,16,25,4,ma MAR,1,0.36,0,0,31,Adel Taarabt
134,7,Aston Villa,33,"FW,MF",1.32,4,0.36,"2,242",0.28,20,0.16,0.64,4,0.28,75,16,26,2,at AUT,0,0.36,0,0,30,Andreas Weimann
135,0,Arsenal,2,DF,0.08,0,0.00,"2,239",0.00,29,0.08,0.84,2,0.00,90,21,25,0,fr FRA,0,0.00,0,0,25,Bacary Sagna
136,0,Swansea City,5,DF,0.20,0,0.00,"2,238",0.00,25,0.24,1.53,5,0.00,86,38,26,0,es ESP,0,0.00,1,0,26,Chico
137,1,Manchester City,4,DF,0.16,0,0.04,"2,237",0.04,26,0.16,1.29,3,0.04,86,32,26,0,be BEL,0,0.04,1,0,26,Vincent Kompany
138,0,Arsenal,4,DF,0.16,4,0.00,"2,236",0.00,26,0.12,0.64,3,0.00,77,16,25,0,be BEL,0,0.00,0,0,29,Thomas Vermaelen
139,3,Southampton,22,"FW,MF",0.89,4,0.32,"2,229",0.12,24,0.08,0.89,2,0.12,74,22,26,5,eng ENG,0,0.32,0,0,30,Adam Lallana
140,3,Norwich City,4,DF,0.16,1,0.12,"2,223",0.12,28,0.24,0.93,6,0.12,86,23,25,0,,0,0.12,0,0,26,Michael Turner
141,2,Chelsea,7,DF,0.28,2,0.16,"2,219",0.08,26,0.04,0.57,1,0.08,85,14,24,2,eng ENG,0,0.16,0,0,26,Gary Cahill
142,1,Sunderland,4,"MF,DF",0.16,2,0.08,"2,214",0.04,22,0.24,1.14,6,0.04,82,28,25,1,eng ENG,0,0.08,0,0,27,Danny Rose
143,1,West Bromwich Albion,10,DF,0.41,3,0.12,"2,211",0.04,25,0.33,1.06,8,0.04,82,26,24,2,eng ENG,0,0.12,0,0,27,Billy Jones
144,1,Manchester United,3,"MF,DF",0.12,6,0.24,"2,207",0.04,26,0.24,1.51,6,0.04,74,37,24,5,ec ECU,0,0.24,0,0,30,Antonio Valencia
145,0,Chelsea,4,DF,0.16,3,0.16,"2,199",0.00,22,0.16,0.82,4,0.00,81,20,24,4,es ESP,0,0.16,0,0,27,César Azpilicueta
146,1,Tottenham Hotspur,9,MF,0.37,4,0.16,"2,194",0.04,25,0.16,1.93,4,0.04,73,47,26,3,be BEL,0,0.16,0,0,30,Mousa Dembélé
147,3,Liverpool,16,MF,0.66,4,0.33,"2,191",0.12,28,0.00,0.29,0,0.12,76,7,25,5,eng ENG,0,0.33,0,0,29,Stewart Downing
148,9,Aston Villa,22,"FW,MF",0.91,4,0.53,"2,187",0.37,25,0.16,1.48,4,0.37,78,36,24,4,eng ENG,0,0.53,0,0,28,Gabby Agbonlahor
149,3,Swansea City,21,"MF,FW",0.87,3,0.41,"2,183",0.12,27,0.12,0.41,3,0.12,73,10,27,7,es ESP,0,0.41,0,0,30,Pablo Hernández
150,2,West Bromwich Albion,15,MF,0.62,8,0.25,"2,182",0.08,27,0.16,1.15,4,0.08,70,28,23,4,nir NIR,0,0.25,0,0,31,Chris Brunt
151,6,Southampton,34,FW,1.40,11,0.45,"2,181",0.25,23,0.17,1.61,4,0.25,62,39,24,5,eng ENG,0,0.45,0,0,35,Jay Rodriguez
152,0,Everton,1,"MF,DF",0.04,2,0.21,"2,165",0.00,23,0.17,0.71,4,0.00,83,17,24,5,ie IRL,0,0.21,0,0,26,Séamus Coleman
153,5,Norwich City,18,"FW,MF",0.75,5,0.33,"2,156",0.21,24,0.08,0.54,2,0.21,72,13,25,3,ie IRL,0,0.33,0,0,30,Anthony Pilkington
154,8,West Bromwich Albion,23,FW,0.96,9,0.50,"2,151",0.33,25,0.13,1.72,3,0.33,63,41,25,4,ie IRL,1,0.50,0,0,34,Shane Long
155,0,Newcastle United,7,DF,0.29,1,0.00,"2,136",0.00,26,0.08,0.59,2,0.00,85,14,24,0,eng ENG,0,0.00,0,0,25,Steven Taylor
156,0,Newcastle United,0,GK,0.00,0,0.00,"2,126",0.00,24,0.00,0.00,0,0.00,89,0,24,0,nl NED,0,0.00,0,0,24,Tim Krul
157,5,Wigan Athletic,27,FW,1.14,11,0.34,"2,125",0.21,23,0.21,1.82,5,0.21,61,43,24,3,ar ARG,0,0.34,0,0,35,Franco Di Santo
158,0,Fulham,3,DF,0.13,1,0.00,"2,115",0.00,32,0.04,0.13,1,0.00,88,3,23,0,nir NIR,0,0.00,0,0,24,Aaron Hughes
159,6,Newcastle United,21,MF,0.89,1,0.30,"2,114",0.21,26,0.34,1.53,8,0.26,81,36,25,2,fr FRA,1,0.34,0,1,26,Yohan Cabaye
