,goals,squad,shots_on_target,position,shots_on_target_per90,games_subs,goals_assists_pens_per90,minutes,goals_pens_per90,age,cards_per90,fouls_per90,cards_yellow,goals_per90,minutes_per_game,fouls,games_starts,assists,nationality,pens_att,goals_assists_per90,cards_red,pens_made,games,player
20,3,Hull City,7,MF,0.20,1,0.11,"3,185",0.08,25,0.28,0.62,9,0.08,86,22,36,1,eng ENG,0,0.11,1,0,37,Sam Clucas
21,1,Everton,6,DF,0.17,1,0.09,"3,160",0.03,31,0.23,1.05,7,0.03,88,37,35,2,wal WAL,0,0.09,1,0,36,Ashley Williams
22,8,Tottenham Hotspur,45,"DF,MF",1.28,0,0.66,"3,157",0.23,24,0.00,0.57,0,0.23,88,20,36,15,dk DEN,0,0.66,0,0,36,Christian Eriksen
23,7,Liverpool,17,MF,0.49,0,0.09,"3,154",0.00,30,0.14,1.08,5,0.20,88,38,36,3,eng ENG,8,0.29,0,7,36,James Milner
24,0,Arsenal,2,DF,0.06,1,0.06,"3,153",0.00,30,0.14,0.94,5,0.00,88,33,35,2,es ESP,0,0.06,0,0,36,Nacho Monreal
25,0,Stoke City,0,DF,0.00,1,0.03,"3,151",0.00,27,0.14,1.66,5,0.00,88,58,35,1,nl NED,0,0.03,0,0,36,Erik Pieters
26,1,Stoke City,6,DF,0.17,0,0.06,"3,150",0.03,28,0.17,0.97,6,0.03,90,34,35,1,eng ENG,0,0.06,0,0,35,Ryan Shawcross
27,0,Bournemouth,0,GK,0.00,0,0.00,"3,150",0.00,36,0.06,0.00,2,0.00,90,0,35,0,pl POL,0,0.00,0,0,35,Artur Boruc
28,0,Manchester United,0,GK,0.00,0,0.00,"3,150",0.00,25,0.06,0.00,2,0.00,90,0,35,0,es ESP,0,0.00,0,0,35,David de Gea
29,0,Burnley,0,GK,0.00,0,0.00,"3,150",0.00,30,0.03,0.00,1,0.00,90,0,35,0,eng ENG,0,0.00,0,0,35,Tom Heaton
30,2,Burnley,7,DF,0.20,0,0.09,"3,150",0.06,23,0.11,0.46,4,0.06,90,16,35,1,eng ENG,0,0.09,0,0,35,Michael Keane
31,1,Stoke City,7,DF,0.20,0,0.03,"3,146",0.03,24,0.11,0.72,4,0.03,90,25,35,0,nl NED,0,0.03,0,0,35,Bruno Martins Indi
32,6,West Bromwich Albion,7,DF,0.20,0,0.20,"3,140",0.17,36,0.14,0.75,5,0.17,87,26,36,1,nir NIR,0,0.20,0,0,36,Gareth McAuley
33,1,Chelsea,7,MF,0.20,0,0.06,"3,138",0.03,25,0.26,1.55,9,0.03,90,54,35,1,fr FRA,0,0.06,0,0,35,N'Golo Kanté
34,15,Crystal Palace,40,FW,1.15,0,0.43,"3,131",0.37,25,0.29,2.33,10,0.43,87,81,36,2,be BEL,4,0.49,0,2,36,Christian Benteke
35,2,Leicester City,6,"DF,MF",0.17,1,0.15,"3,103",0.06,30,0.29,0.84,10,0.06,86,29,35,3,at AUT,0,0.15,0,0,36,Christian Fuchs
36,0,Arsenal,0,GK,0.00,0,0.00,"3,097",0.00,34,0.06,0.00,2,0.00,89,0,35,0,cz CZE,0,0.00,0,0,35,Petr Čech
37,0,Crystal Palace,10,MF,0.29,1,0.15,"3,091",0.00,30,0.26,1.78,9,0.00,86,61,35,5,eng ENG,0,0.15,0,0,36,Jason Puncheon
38,20,Chelsea,41,FW,1.20,0,0.76,"3,082",0.58,27,0.29,1.23,10,0.58,88,42,35,6,es ESP,1,0.76,0,0,35,Diego Costa
39,1,Bournemouth,6,DF,0.18,2,0.18,"3,079",0.03,25,0.18,1.29,6,0.03,86,44,34,5,eng ENG,0,0.18,0,0,36,Adam Smith
40,1,Southampton,6,MF,0.18,0,0.03,"3,071",0.03,24,0.32,1.88,11,0.03,88,64,35,0,es ESP,0,0.03,0,0,35,Oriol Romeu
41,11,Liverpool,45,"FW,MF",1.32,1,0.53,"3,062",0.32,24,0.15,1.47,5,0.32,88,50,34,7,br BRA,0,0.53,0,0,35,Roberto Firmino
42,4,Bournemouth,6,DF,0.18,0,0.21,"3,060",0.12,29,0.03,0.35,1,0.12,90,12,34,3,eng ENG,0,0.21,0,0,34,Charlie Daniels
43,2,Tottenham Hotspur,7,"MF,DF",0.21,2,0.09,"3,043",0.06,22,0.18,0.74,6,0.06,85,25,34,1,eng ENG,0,0.09,0,0,36,Eric Dier
44,18,Tottenham Hotspur,45,MF,1.33,2,0.71,"3,034",0.50,20,0.12,1.48,4,0.53,82,50,35,7,eng ENG,1,0.74,0,1,37,Dele Alli
45,7,Crystal Palace,18,"MF,FW",0.54,1,0.45,"3,019",0.21,23,0.24,1.67,8,0.21,86,56,34,8,eng ENG,0,0.45,0,0,35,Wilfried Zaha
46,1,Burnley,6,DF,0.18,0,0.03,"3,015",0.03,26,0.15,0.69,5,0.03,89,23,34,0,eng ENG,0,0.03,0,0,34,Ben Mee
47,4,Tottenham Hotspur,13,MF,0.39,1,0.15,"3,012",0.12,25,0.30,1.91,10,0.12,84,64,35,1,ke KEN,0,0.15,0,0,36,Victor Wanyama
48,0,Tottenham Hotspur,0,GK,0.00,0,0.00,"3,004",0.00,29,0.00,0.00,0,0.00,88,0,34,0,fr FRA,0,0.00,0,0,34,Hugo Lloris
49,0,Leicester City,0,DF,0.00,1,0.03,"2,988",0.00,29,0.36,1.05,12,0.00,85,35,34,1,eng ENG,0,0.03,0,0,35,Danny Simpson
50,16,Chelsea,32,"MF,FW",0.97,0,0.57,"2,982",0.42,25,0.09,0.57,3,0.48,83,19,36,5,be BEL,3,0.63,0,2,36,Eden Hazard
51,6,Liverpool,21,MF,0.64,3,0.42,"2,972",0.18,25,0.06,0.64,2,0.18,83,21,33,8,nl NED,0,0.42,0,0,36,Georginio Wijnaldum
52,1,Bournemouth,11,MF,0.33,2,0.12,"2,957",0.03,26,0.40,1.13,12,0.03,85,37,33,3,ie IRL,1,0.12,1,0,35,Harry Arter
53,1,Chelsea,10,"MF,DF",0.30,0,0.03,"2,954",0.03,29,0.18,0.88,6,0.03,90,29,33,0,br BRA,0,0.03,0,0,33,David Luiz
54,10,Watford,18,FW,0.55,6,0.34,"2,944",0.21,28,0.21,1.28,7,0.31,80,42,31,4,eng ENG,3,0.43,0,3,37,Troy Deeney
55,0,Bournemouth,0,DF,0.00,0,0.03,"2,939",0.00,31,0.15,0.83,4,0.00,86,27,34,1,eng ENG,0,0.03,1,0,34,Simon Francis
56,6,Stoke City,17,MF,0.52,2,0.25,"2,930",0.18,26,0.28,0.89,9,0.18,81,29,34,2,wal WAL,0,0.25,0,0,36,Joe Allen
57,2,Leicester City,8,DF,0.25,0,0.09,"2,926",0.06,31,0.28,1.38,9,0.06,89,45,33,1,de GER,0,0.09,0,0,33,Robert Huth
58,2,Watford,7,"MF,DF",0.22,0,0.19,"2,905",0.06,32,0.43,1.33,14,0.06,88,43,33,4,gr GRE,0,0.19,0,0,33,José Holebas
59,5,Everton,30,MF,0.93,4,0.40,"2,899",0.16,22,0.16,1.52,5,0.16,81,49,32,8,eng ENG,0,0.40,0,0,36,Ross Barkley
60,7,Southampton,28,MF,0.87,5,0.25,"2,899",0.22,22,0.09,1.18,2,0.22,78,38,32,1,eng ENG,0,0.25,1,0,37,Nathan Redmond
61,0,Tottenham Hotspur,4,DF,0.12,0,0.00,"2,894",0.00,29,0.16,0.65,5,0.00,88,21,33,0,be BEL,0,0.00,0,0,33,Jan Vertonghen
62,8,West Bromwich Albion,26,FW,0.81,6,0.31,"2,891",0.25,26,0.06,1.28,2,0.25,76,41,32,2,ve VEN,0,0.31,0,0,38,Salomón Rondón
63,6,Manchester City,19,MF,0.59,3,0.72,"2,877",0.19,25,0.13,1.16,4,0.19,80,37,33,17,be BEL,1,0.72,0,0,36,Kevin De Bruyne
64,9,Middlesbrough,23,FW,0.72,3,0.38,"2,870",0.22,30,0.16,1.44,5,0.28,80,46,33,5,es ESP,2,0.44,0,2,36,Álvaro Negredo
65,8,Arsenal,18,MF,0.57,1,0.57,"2,841",0.25,27,0.06,0.41,2,0.25,86,13,32,10,de GER,0,0.57,0,0,33,Mesut Özil
66,2,Burnley,7,"FW,MF",0.22,3,0.10,"2,836",0.06,30,0.10,1.02,3,0.06,79,32,33,1,sco SCO,0,0.10,0,0,36,George Boyd
67,6,Leicester City,29,"MF,FW",0.92,3,0.22,"2,825",0.10,25,0.13,0.73,4,0.19,79,23,33,4,dz ALG,5,0.32,0,3,36,Riyad Mahrez
68,2,Arsenal,4,DF,0.13,0,0.06,"2,822",0.06,30,0.16,0.61,4,0.06,86,19,33,0,fr FRA,0,0.06,1,0,33,Laurent Koscielny
69,2,Everton,5,DF,0.16,0,0.10,"2,819",0.00,31,0.13,1.12,4,0.06,88,35,32,3,eng ENG,3,0.16,0,2,32,Leighton Baines
70,0,Middlesbrough,2,MF,0.06,2,0.06,"2,804",0.00,27,0.32,1.67,10,0.00,83,52,32,2,eng ENG,0,0.06,0,0,34,Adam Clayton
71,13,Leicester City,26,FW,0.84,2,0.55,"2,802",0.42,29,0.10,0.84,2,0.42,80,26,33,4,eng ENG,0,0.55,1,0,35,Jamie Vardy
72,4,Middlesbrough,7,MF,0.23,1,0.13,"2,773",0.13,25,0.26,2.11,8,0.13,84,65,32,0,nl NED,0,0.13,0,0,33,Marten de Roon
73,1,Watford,7,"MF,DF",0.23,1,0.07,"2,769",0.03,29,0.39,1.30,11,0.03,84,40,32,1,at AUT,0,0.07,1,0,33,Sebastian Prödl
74,4,Manchester City,17,MF,0.55,3,0.36,"2,759",0.13,30,0.20,0.95,6,0.13,81,29,31,7,es ESP,0,0.36,0,0,34,David Silva
75,2,Manchester City,11,MF,0.36,1,0.10,"2,756",0.07,31,0.20,1.57,4,0.07,86,48,31,1,br BRA,0,0.10,2,0,32,Fernandinho
76,1,Hull City,1,DF,0.03,2,0.10,"2,736",0.03,22,0.16,0.59,5,0.03,83,18,31,2,sco SCO,0,0.10,0,0,33,Andrew Robertson
77,1,West Ham United,4,"MF,DF",0.13,0,0.03,"2,722",0.03,26,0.10,1.49,3,0.03,88,45,31,0,sn SEN,0,0.03,0,0,31,Cheikhou Kouyaté
78,6,Stoke City,19,"MF,FW",0.63,0,0.36,"2,714",0.20,27,0.33,1.33,9,0.20,85,40,32,5,at AUT,1,0.36,1,0,32,Marko Arnautović
79,1,Swansea City,5,DF,0.17,0,0.03,"2,714",0.03,27,0.17,0.83,5,0.03,88,25,31,0,eng ENG,0,0.03,0,0,31,Kyle Naughton
80,16,Bournemouth,31,FW,1.03,5,0.53,"2,713",0.46,24,0.03,1.92,1,0.53,75,58,31,2,no NOR,3,0.60,0,2,36,Joshua King
81,8,West Ham United,21,MF,0.70,4,0.27,"2,706",0.20,23,0.30,0.67,9,0.27,77,20,31,2,ar ARG,2,0.33,0,2,35,Manuel Lanzini
82,0,Tottenham Hotspur,5,DF,0.17,2,0.17,"2,701",0.00,26,0.27,1.20,8,0.00,82,36,31,5,eng ENG,0,0.17,0,0,33,Kyle Walker
83,0,Middlesbrough,6,MF,0.20,4,0.03,"2,695",0.00,24,0.13,1.14,4,0.00,79,34,30,1,eng ENG,0,0.03,0,0,34,Adam Forshaw
84,1,Chelsea,7,MF,0.23,5,0.27,"2,694",0.03,27,0.13,1.10,4,0.03,77,33,30,7,rs SRB,0,0.27,0,0,35,Nemanja Matić
85,6,Chelsea,17,DF,0.57,1,0.30,"2,693",0.20,25,0.07,0.84,2,0.20,87,25,30,3,es ESP,0,0.30,0,0,31,Marcos Alonso
86,2,Burnley,6,MF,0.20,1,0.10,"2,692",0.07,24,0.23,1.40,6,0.07,84,42,31,1,ie IRL,0,0.10,1,0,32,Jeff Hendrick
87,1,Everton,6,MF,0.20,1,0.07,"2,681",0.03,26,0.37,1.71,11,0.03,81,51,32,1,sn SEN,0,0.07,0,0,33,Idrissa Gana Gueye
88,0,Leicester City,0,GK,0.00,0,0.00,"2,666",0.00,29,0.03,0.00,1,0.00,89,0,30,0,dk DEN,0,0.00,0,0,30,Kasper Schmeichel
89,0,Southampton,5,MF,0.17,3,0.10,"2,643",0.00,31,0.10,0.61,3,0.00,83,18,29,3,nir NIR,0,0.10,0,0,32,Steven Davis
90,0,West Bromwich Albion,1,DF,0.03,3,0.03,"2,638",0.00,28,0.27,1.71,8,0.00,82,50,29,1,cm CMR,0,0.03,0,0,32,Allan Nyom
91,2,West Bromwich Albion,5,DF,0.17,1,0.14,"2,637",0.07,28,0.27,1.02,8,0.07,85,30,30,2,nir NIR,0,0.14,0,0,31,Jonny Evans
92,0,Sunderland,0,GK,0.00,0,0.00,"2,610",0.00,22,0.00,0.00,0,0.00,90,0,29,0,eng ENG,0,0.00,0,0,29,Jordan Pickford
93,0,Crystal Palace,0,GK,0.00,0,0.00,"2,610",0.00,29,0.03,0.00,1,0.00,90,0,29,0,wal WAL,0,0.00,0,0,29,Wayne Hennessey
94,5,Manchester United,32,MF,1.10,1,0.31,"2,608",0.17,23,0.24,2.17,7,0.17,87,63,29,4,fr FRA,0,0.31,0,0,30,Paul Pogba
95,1,Tottenham Hotspur,9,DF,0.31,0,0.03,"2,601",0.03,27,0.03,0.31,1,0.03,87,9,30,0,be BEL,0,0.03,0,0,30,Toby Alderweireld
96,1,Manchester City,3,DF,0.10,1,0.03,"2,592",0.03,28,0.31,1.04,9,0.03,86,30,29,0,ar ARG,0,0.03,0,0,30,Nicolás Otamendi
97,2,West Ham United,2,DF,0.07,0,0.10,"2,587",0.07,28,0.35,1.15,9,0.07,86,33,30,1,nz NZL,0,0.10,1,0,30,Winston Reid
98,2,Liverpool,5,DF,0.18,0,0.11,"2,553",0.07,27,0.21,0.88,6,0.07,88,25,29,1,hr CRO,0,0.11,0,0,29,Dejan Lovren
99,1,Sunderland,6,DF,0.21,1,0.04,"2,545",0.04,27,0.14,0.53,4,0.04,85,15,29,0,ci CIV,0,0.04,0,0,30,Lamine Koné
100,1,Manchester City,10,DF,0.36,2,0.11,"2,535",0.04,30,0.21,1.21,6,0.04,87,34,27,2,rs SRB,0,0.11,0,0,29,Aleksandar Kolarov
101,0,Hull City,2,"DF,MF",0.07,5,0.07,"2,524",0.00,28,0.14,0.78,3,0.00,77,22,28,2,eg EGY,0,0.07,1,0,33,Ahmed Elmohamady
102,29,Tottenham Hotspur,58,FW,2.07,1,1.04,"2,521",0.86,23,0.11,0.82,3,1.04,84,23,29,5,eng ENG,6,1.21,0,5,30,Harry Kane
103,1,Sunderland,5,"DF,MF",0.18,4,0.04,"2,520",0.04,22,0.18,1.39,5,0.04,81,39,27,0,ga GAB,0,0.04,0,0,31,Didier Ibrahim Ndong
104,0,Stoke City,0,GK,0.00,0,0.00,"2,520",0.00,33,0.04,0.00,1,0.00,90,0,28,0,eng ENG,0,0.00,0,0,28,Lee Grant
105,0,Liverpool,0,GK,0.00,0,0.00,"2,520",0.00,28,0.00,0.00,0,0.00,90,0,28,0,be BEL,0,0.00,0,0,28,Simon Mignolet
106,0,Middlesbrough,0,GK,0.00,0,0.00,"2,520",0.00,34,0.04,0.00,1,0.00,90,0,28,0,es ESP,0,0.00,0,0,28,Víctor Valdés
107,3,Crystal Palace,13,"MF,FW",0.46,6,0.25,"2,519",0.11,25,0.14,0.68,4,0.11,70,19,30,4,eng ENG,0,0.25,0,0,36,Andros Townsend
108,0,Southampton,6,DF,0.21,0,0.11,"2,515",0.00,24,0.25,0.79,7,0.00,84,22,30,3,pt POR,0,0.11,0,0,30,Cédric Soares
109,7,Manchester City,24,"FW,MF",0.86,4,0.54,"2,508",0.25,21,0.25,1.26,7,0.25,76,35,29,8,eng ENG,0,0.54,0,0,33,Raheem Sterling
110,2,Southampton,6,"DF,MF",0.22,0,0.18,"2,507",0.07,26,0.11,0.86,3,0.07,90,24,28,3,eng ENG,0,0.18,0,0,28,Ryan Bertrand
111,1,Arsenal,5,DF,0.18,6,0.18,"2,503",0.04,21,0.14,0.72,4,0.04,76,20,27,4,es ESP,0,0.18,0,0,33,Héctor Bellerín
112,2,Arsenal,9,MF,0.33,4,0.14,"2,485",0.07,23,0.25,1.34,5,0.07,78,37,28,2,ch SUI,0,0.14,2,0,32,Granit Xhaka
113,1,Manchester United,4,"MF,DF",0.14,1,0.14,"2,483",0.04,30,0.18,1.20,5,0.04,89,33,27,3,ec ECU,0,0.14,0,0,28,Antonio Valencia
114,3,Chelsea,15,"FW,MF",0.54,5,0.18,"2,483",0.11,25,0.14,1.01,4,0.11,73,28,29,2,ng NGA,0,0.18,0,0,34,Victor Moses
115,3,West Bromwich Albion,11,MF,0.40,4,0.25,"2,477",0.11,31,0.18,0.62,5,0.11,80,17,27,4,nir NIR,0,0.25,0,0,31,Chris Brunt
116,1,Leicester City,3,MF,0.11,2,0.11,"2,466",0.04,26,0.22,1.68,6,0.04,85,46,27,2,eng ENG,0,0.11,0,0,29,Danny Drinkwater
117,1,Manchester United,5,MF,0.18,4,0.22,"2,464",0.04,26,0.26,1.75,6,0.04,80,48,27,5,es ESP,0,0.22,1,0,31,Ander Herrera
118,1,Liverpool,4,"DF,MF",0.15,2,0.04,"2,457",0.04,24,0.11,0.51,3,0.04,85,14,27,0,cm CMR,0,0.04,0,0,29,Joël Matip
119,15,Swansea City,26,FW,0.96,5,0.59,"2,442",0.55,31,0.07,1.88,2,0.55,74,51,28,1,es ESP,0,0.59,0,0,33,Fernando Llorente
120,17,Manchester United,45,FW,1.66,1,0.74,"2,438",0.55,34,0.26,1.99,7,0.63,87,54,27,5,se SWE,3,0.81,0,2,28,Zlatan Ibrahimović
121,9,West Ham United,23,"MF,FW",0.85,0,0.44,"2,434",0.33,26,0.22,1.11,5,0.33,84,30,29,3,eng ENG,0,0.44,1,0,29,Michail Antonio
122,1,Leicester City,3,DF,0.11,0,0.04,"2,430",0.04,32,0.11,0.74,3,0.04,90,20,27,0,jm JAM,0,0.04,0,0,27,Wes Morgan
123,4,Swansea City,4,DF,0.15,0,0.15,"2,430",0.15,22,0.04,0.37,1,0.15,90,10,27,0,eng ENG,0,0.15,0,0,27,Alfie Mawson
124,0,Swansea City,2,DF,0.07,0,0.07,"2,430",0.00,27,0.26,0.96,7,0.00,90,26,27,2,ar ARG,0,0.07,0,0,27,Federico Fernández
125,0,West Bromwich Albion,0,MF,0.00,6,0.00,"2,418",0.00,29,0.33,1.45,9,0.00,73,39,27,0,ar ARG,0,0.00,0,0,33,Claudio Yacob
126,3,Southampton,22,MF,0.82,3,0.26,"2,411",0.07,27,0.15,1.12,4,0.11,73,30,30,5,rs SRB,2,0.30,0,1,33,Dušan Tadić
127,2,Leicester City,7,MF,0.26,4,0.30,"2,411",0.07,26,0.19,0.78,5,0.07,73,21,29,6,eng ENG,0,0.30,0,0,33,Marc Albrighton
128,6,Swansea City,11,MF,0.41,7,0.30,"2,404",0.22,26,0.34,1.80,9,0.22,71,48,27,2,nl NED,0,0.30,0,0,34,Leroy Fer
129,20,Manchester City,54,FW,2.02,6,0.75,"2,403",0.60,28,0.19,0.86,4,0.75,78,23,25,4,ar ARG,5,0.90,1,4,31,Sergio Agüero
130,3,West Ham United,7,MF,0.26,1,0.08,"2,389",0.08,29,0.38,1.02,10,0.11,80,27,29,0,eng ENG,2,0.11,0,1,30,Mark Noble
131,5,Liverpool,11,"DF,MF",0.42,6,0.27,"2,371",0.19,22,0.23,2.66,6,0.19,74,70,26,2,de GER,0,0.27,0,0,32,Emre Can
132,8,Liverpool,19,"FW,MF",0.73,4,0.54,"2,348",0.31,28,0.11,0.65,3,0.31,76,17,27,6,eng ENG,0,0.54,0,0,31,Adam Lallana
133,4,Everton,8,"MF,DF",0.31,0,0.27,"2,316",0.16,27,0.12,0.70,3,0.16,89,18,26,3,ie IRL,0,0.27,0,0,26,Séamus Coleman
134,2,Hull City,10,DF,0.39,4,0.12,"2,307",0.08,23,0.20,0.94,5,0.08,80,24,25,1,eng ENG,0,0.12,0,0,29,Harry Maguire
135,1,Watford,5,DF,0.20,0,0.12,"2,282",0.04,31,0.39,1.42,8,0.04,85,36,27,2,uy URU,0,0.12,2,0,27,Miguel Britos
136,0,Stoke City,2,MF,0.08,4,0.04,"2,275",0.00,32,0.20,0.71,5,0.00,76,18,26,1,ie IRL,0,0.04,0,0,30,Glenn Whelan
137,2,Arsenal,6,DF,0.24,0,0.16,"2,274",0.08,24,0.44,1.42,11,0.08,88,36,26,2,de GER,0,0.16,0,0,26,Shkodran Mustafi
138,1,Sunderland,4,DF,0.16,2,0.04,"2,270",0.04,29,0.32,0.99,8,0.04,84,25,25,0,eng ENG,0,0.04,0,0,27,Billy Jones
139,9,Burnley,19,FW,0.76,6,0.40,"2,259",0.28,25,0.08,0.68,2,0.36,71,17,26,3,eng ENG,2,0.48,0,2,32,Andre Gray
140,3,Everton,6,"MF,DF",0.24,2,0.20,"2,250",0.12,33,0.24,0.56,5,0.12,83,14,25,2,eng ENG,0,0.20,1,0,27,Phil Jagielka
141,13,Liverpool,25,"MF,FW",1.01,1,0.72,"2,235",0.52,24,0.16,1.29,4,0.52,83,32,26,5,sn SEN,0,0.72,0,0,27,Sadio Mané
142,0,Swansea City,5,"DF,MF",0.20,5,0.00,"2,232",0.00,27,0.28,0.97,7,0.00,74,24,25,0,eng ENG,0,0.00,0,0,30,Jack Cork
143,13,Liverpool,39,"FW,MF",1.58,3,0.85,"2,227",0.53,24,0.08,0.73,2,0.53,72,18,28,8,br BRA,0,0.85,0,0,31,Philippe Coutinho
144,1,Middlesbrough,5,MF,0.20,6,0.16,"2,214",0.04,32,0.04,0.37,1,0.04,74,9,24,3,eng ENG,0,0.16,0,0,30,Stewart Downing
145,0,Middlesbrough,0,DF,0.00,0,0.00,"2,193",0.00,29,0.21,1.07,5,0.00,84,26,26,0,es ESP,0,0.00,0,0,26,Antonio Barragán
146,4,West Bromwich Albion,10,MF,0.41,1,0.50,"2,181",0.17,25,0.08,0.50,2,0.17,81,12,26,8,sco SCO,0,0.50,0,0,27,Matt Phillips
147,1,Middlesbrough,2,DF,0.08,0,0.08,"2,160",0.04,21,0.17,0.96,4,0.04,90,23,24,1,eng ENG,0,0.08,0,0,24,Calum Chambers
148,0,Sunderland,2,"MF,DF",0.08,2,0.04,"2,158",0.00,35,0.21,0.71,5,0.00,77,17,26,1,ie IRL,0,0.04,0,0,28,John O'Shea
149,9,Chelsea,18,"MF,FW",0.76,9,0.76,"2,140",0.38,29,0.25,1.35,6,0.38,61,32,26,9,es ESP,0,0.76,0,0,35,Pedro
150,0,Hull City,2,DF,0.08,1,0.08,"2,135",0.00,31,0.17,0.51,4,0.00,82,12,25,2,eng ENG,0,0.08,0,0,26,Curtis Davies
151,5,West Bromwich Albion,18,"MF,FW",0.76,4,0.34,"2,134",0.17,26,0.08,0.72,2,0.21,69,17,27,4,be BEL,1,0.38,0,1,31,Nacer Chadli
152,4,Crystal Palace,11,MF,0.47,7,0.25,"2,125",0.17,30,0.30,1.31,7,0.17,66,31,25,2,fr FRA,1,0.25,0,0,32,Yohan Cabaye
153,1,Manchester City,1,DF,0.04,1,0.04,"2,123",0.04,31,0.08,0.51,2,0.04,85,12,24,0,fr FRA,0,0.04,0,0,25,Gaël Clichy
154,0,Crystal Palace,0,"MF,DF",0.00,4,0.08,"2,123",0.00,26,0.17,0.76,4,0.00,73,18,25,2,eng ENG,0,0.08,0,0,29,Martin Kelly
155,0,West Ham United,2,DF,0.09,2,0.09,"2,116",0.00,26,0.17,0.47,3,0.00,81,11,24,2,eng ENG,0,0.09,1,0,26,Aaron Cresswell
156,1,Liverpool,4,MF,0.17,0,0.21,"2,116",0.04,26,0.34,1.19,8,0.04,88,28,24,4,eng ENG,0,0.21,0,0,24,Jordan Henderson
157,2,Everton,7,MF,0.30,10,0.13,"2,108",0.09,35,0.43,2.01,10,0.09,64,47,23,1,eng ENG,0,0.13,0,0,33,Gareth Barry
158,1,Burnley,7,MF,0.30,8,0.09,"2,102",0.04,27,0.13,1.58,3,0.04,68,37,23,1,ca CAN,0,0.09,0,0,31,Scott Arfield
159,0,Watford,6,"FW,MF",0.26,4,0.13,"2,091",0.00,29,0.17,2.02,4,0.00,72,47,25,3,ma MAR,0,0.13,0,0,29,Nordin Amrabat
