,goals,squad,shots_on_target,position,shots_on_target_per90,games_subs,goals_assists_pens_per90,minutes,goals_pens_per90,age,cards_per90,fouls_per90,cards_yellow,goals_per90,minutes_per_game,fouls,games_starts,assists,nationality,pens_att,goals_assists_per90,cards_red,pens_made,games,player
158,0,Derby County,6,MF,0.27,1,0.00,"1,992",0.00,24,0.00,0.99,0,0.00,83,22,23,0,sco SCO,0,0.00,0,0,24,Stephen Pearson
159,7,Birmingham City,25,FW,1.13,12,0.36,"1,991",0.32,20,0.14,1.31,3,0.32,60,29,21,1,eng ENG,0,0.36,0,0,33,Cameron Jerome
160,0,Liverpool,11,"DF,MF",0.50,7,0.09,"1,988",0.00,26,0.14,0.63,3,0.00,69,14,22,2,no NOR,0,0.09,0,0,29,John Arne Riise
161,1,Wigan Athletic,23,MF,1.04,9,0.14,"1,986",0.00,27,0.09,1.00,1,0.05,66,22,21,3,wal WAL,1,0.18,1,1,30,Jason Koumas
162,1,Middlesbrough,13,"DF,MF",0.59,5,0.18,"1,984",0.05,25,0.32,2.13,7,0.05,76,47,21,3,br BRA,0,0.18,0,0,26,Fábio Rochemback
163,0,Fulham,0,GK,0.00,0,0.00,"1,980",0.00,35,0.00,0.00,0,0.00,90,0,22,0,fi FIN,0,0.00,0,0,22,Antti Niemi
164,2,Manchester City,7,MF,0.32,5,0.09,"1,961",0.09,20,0.23,1.61,5,0.09,75,35,21,0,ch SUI,0,0.09,0,0,26,Gelson Fernandes
165,0,Liverpool,1,DF,0.05,3,0.05,"1,959",0.00,31,0.09,0.41,2,0.00,82,9,21,1,ie IRL,0,0.05,0,0,24,Steve Finnan
166,10,Chelsea,28,MF,1.29,1,0.69,"1,955",0.28,29,0.23,0.69,4,0.46,82,15,23,9,eng ENG,4,0.87,1,4,24,Frank Lampard
167,0,Chelsea,5,MF,0.23,8,0.00,"1,954",0.00,20,0.28,2.12,5,0.00,67,46,21,0,ng NGA,0,0.00,1,0,29,John Obi Mikel
168,1,Blackburn Rovers,8,MF,0.37,6,0.23,"1,949",0.05,27,0.37,2.17,7,0.05,63,47,25,4,eng ENG,0,0.23,1,0,31,David Dunn
169,3,Tottenham Hotspur,15,MF,0.69,10,0.32,"1,945",0.14,20,0.23,1.67,5,0.14,70,36,18,4,eng ENG,0,0.32,0,0,28,Tom Huddlestone
170,0,Blackburn Rovers,2,DF,0.09,0,0.00,"1,936",0.00,29,0.28,1.12,4,0.00,88,24,22,0,nz NZL,0,0.00,2,0,22,Ryan Nelsen
171,2,Manchester City,6,MF,0.28,0,0.19,"1,930",0.09,19,0.19,0.79,4,0.09,84,17,23,2,eng ENG,0,0.19,0,0,23,Michael Johnson
172,0,Everton,1,DF,0.05,2,0.00,"1,927",0.00,26,0.19,0.75,3,0.00,80,16,22,0,eng ENG,0,0.00,1,0,24,Tony Hibbert
173,2,Derby County,7,DF,0.33,8,0.09,"1,921",0.09,22,0.28,1.08,6,0.09,66,23,21,0,sco SCO,0,0.09,0,0,29,Jay McEveley
174,2,Chelsea,7,"DF,MF",0.33,3,0.14,"1,919",0.09,31,0.23,1.31,5,0.09,83,28,20,1,br BRA,0,0.14,0,0,23,Juliano Belletti
175,0,Derby County,3,MF,0.14,2,0.05,"1,903",0.00,33,0.14,1.51,3,0.00,79,32,22,1,us USA,0,0.05,0,0,24,Eddie Lewis
176,0,Bolton Wanderers,7,MF,0.33,4,0.00,"1,900",0.00,20,0.19,0.81,4,0.00,76,17,21,0,eng ENG,0,0.00,0,0,25,Danny Guthrie
177,0,Manchester City,0,DF,0.00,6,0.00,"1,898",0.00,22,0.19,0.66,4,0.00,70,14,21,0,es ESP,0,0.00,0,0,27,Javier Garrido
178,2,Sunderland,17,MF,0.81,14,0.24,"1,896",0.09,21,0.24,1.57,5,0.09,61,33,17,3,eng ENG,0,0.24,0,0,31,Grant Leadbitter
179,1,Chelsea,3,DF,0.14,0,0.09,"1,895",0.05,26,0.28,0.90,6,0.05,82,19,23,1,eng ENG,0,0.09,0,0,23,John Terry
180,2,West Ham United,5,DF,0.24,3,0.10,"1,894",0.10,22,0.05,0.81,1,0.10,76,17,22,0,eng ENG,0,0.10,0,0,25,Anton Ferdinand
181,4,West Ham United,25,FW,1.19,10,0.48,"1,892",0.19,23,0.43,3.57,9,0.19,61,75,21,6,eng ENG,0,0.48,0,0,31,Carlton Cole
182,3,Sunderland,7,DF,0.33,0,0.14,"1,890",0.14,28,0.05,0.67,1,0.14,90,14,21,0,gi GIB,0,0.14,0,0,21,Danny Higginbotham
183,0,Manchester City,1,DF,0.05,9,0.00,"1,875",0.00,27,0.10,0.53,2,0.00,67,11,19,0,eng ENG,0,0.00,0,0,28,Michael Ball
184,0,Blackburn Rovers,2,"DF,MF",0.10,4,0.00,"1,867",0.00,26,0.29,2.07,6,0.00,78,43,20,0,ie IRL,0,0.00,0,0,24,Steven Reid
185,2,Middlesbrough,4,"MF,DF",0.19,1,0.24,"1,862",0.10,26,0.29,2.27,6,0.10,78,47,23,3,ar ARG,0,0.24,0,0,24,Julio Arca
186,2,West Ham United,13,"MF,FW",0.63,3,0.24,"1,853",0.10,30,0.15,1.21,3,0.10,74,25,22,3,se SWE,0,0.24,0,0,25,Freddie Ljungberg
187,6,Everton,28,FW,1.36,9,0.44,"1,847",0.29,26,0.05,1.07,1,0.29,64,22,20,3,eng ENG,0,0.44,0,0,29,Andrew Johnson
188,1,Aston Villa,7,MF,0.34,6,0.10,"1,843",0.05,28,0.15,0.88,3,0.05,66,18,22,1,bg BUL,0,0.10,0,0,28,Stiliyan Petrov
189,0,Fulham,2,MF,0.10,0,0.00,"1,843",0.00,22,0.10,1.22,2,0.00,84,25,22,0,nir NIR,0,0.00,0,0,22,Steven Davis
190,1,Manchester United,6,MF,0.29,2,0.25,"1,836",0.05,32,0.15,1.37,3,0.05,77,28,22,4,eng ENG,0,0.25,0,0,24,Paul Scholes
191,12,Portsmouth,29,FW,1.42,2,0.64,"1,833",0.59,28,0.05,2.85,1,0.59,80,58,21,1,zw ZIM,1,0.64,0,0,23,Benjani Mwaruwari
192,1,Newcastle United,11,MF,0.54,3,0.15,"1,831",0.00,24,0.20,1.67,4,0.05,80,34,20,3,eng ENG,1,0.20,0,1,23,Joey Barton
193,4,Sunderland,13,"FW,MF",0.65,8,0.35,"1,804",0.20,24,0.10,1.05,2,0.20,64,21,20,3,ie IRL,0,0.35,0,0,28,Daryl Murphy
194,0,Bolton Wanderers,1,DF,0.05,0,0.00,"1,800",0.00,26,0.05,1.10,1,0.00,86,22,21,0,ci CIV,0,0.00,0,0,21,Abdoulaye Méïté
195,0,Newcastle United,0,GK,0.00,2,0.00,"1,792",0.00,32,0.00,0.00,0,0.00,85,0,19,0,eng ENG,0,0.00,0,0,21,Steve Harper
196,6,Manchester City,15,"FW,MF",0.76,6,0.46,"1,767",0.31,27,0.10,1.38,2,0.31,65,27,21,3,eng ENG,0,0.46,0,0,27,Darius Vassell
197,0,Sunderland,2,DF,0.10,1,0.00,"1,765",0.00,21,0.15,1.17,3,0.00,84,23,20,0,ie IRL,0,0.00,0,0,21,Paul McShane
198,0,Birmingham City,3,MF,0.15,7,0.05,"1,765",0.00,28,0.41,1.58,8,0.00,68,31,19,1,tn TUN,0,0.05,0,0,26,Mehdi Nafti
199,1,Chelsea,1,DF,0.05,0,0.05,"1,746",0.05,29,0.36,0.77,6,0.05,83,15,21,0,pt POR,0,0.05,1,0,21,Ricardo Carvalho
200,1,Newcastle United,5,"MF,DF",0.26,2,0.05,"1,742",0.05,29,0.26,2.79,5,0.05,76,54,21,0,sn SEN,0,0.05,0,0,23,Abdoulaye Faye
201,9,Birmingham City,25,FW,1.34,9,0.64,"1,681",0.48,26,0.00,1.61,0,0.48,56,30,21,3,fi FIN,0,0.64,0,0,30,Mikael Forssell
202,8,Blackburn Rovers,20,FW,1.07,10,0.16,"1,680",0.16,29,0.05,1.77,1,0.43,54,33,21,0,za RSA,6,0.43,0,5,31,Benni McCarthy
203,3,Derby County,13,MF,0.70,0,0.16,"1,668",0.16,29,0.16,1.89,3,0.16,88,35,19,0,eng ENG,0,0.16,0,0,19,Matt Oakley
204,7,Newcastle United,16,FW,0.87,7,0.43,"1,658",0.38,31,0.00,1.30,0,0.38,64,24,19,1,au AUS,0,0.43,0,0,26,Mark Viduka
205,0,Arsenal,7,"DF,MF",0.38,3,0.11,"1,650",0.00,24,0.27,0.71,5,0.00,72,13,20,2,ci CIV,0,0.11,0,0,23,Emmanuel Eboué
206,1,Portsmouth,8,MF,0.44,4,0.16,"1,648",0.05,27,0.44,1.75,8,0.05,75,32,18,2,eng ENG,0,0.16,0,0,22,Sean Davis
207,2,Chelsea,12,"MF,FW",0.66,7,0.33,"1,647",0.11,25,0.05,1.09,1,0.11,61,20,20,4,eng ENG,0,0.33,0,0,27,Shaun Wright-Phillips
208,0,Newcastle United,0,GK,0.00,0,0.00,"1,628",0.00,31,0.11,0.00,2,0.00,86,0,19,0,ie IRL,0,0.00,0,0,19,Shay Given
209,0,Birmingham City,7,DF,0.39,0,0.00,"1,620",0.00,31,0.22,1.33,4,0.00,90,24,18,0,tn TUN,0,0.00,0,0,18,Radhi Jaïdi
210,0,Derby County,0,GK,0.00,0,0.00,"1,620",0.00,26,0.06,0.00,1,0.00,90,0,18,0,eng ENG,0,0.00,0,0,18,Stephen Bywater
211,1,Fulham,2,DF,0.11,4,0.06,"1,619",0.06,28,0.28,1.28,5,0.06,74,23,18,0,us USA,0,0.06,0,0,22,Carlos Bocanegra
212,0,Newcastle United,1,DF,0.06,5,0.06,"1,617",0.00,21,0.06,0.33,1,0.00,70,6,18,1,es ESP,0,0.06,0,0,23,José Enrique
213,5,Fulham,16,FW,0.89,11,0.39,"1,613",0.28,26,0.33,1.67,6,0.28,58,30,17,2,sn SEN,0,0.39,0,0,28,Diomansy Kamara
214,10,Bolton Wanderers,,FW,,0,,"1,609",,28,0.00,,0,0.56,89,,18,3,fr FRA,,0.73,0,,18,Nicolas Anelka
215,3,Tottenham Hotspur,8,DF,0.45,2,0.22,"1,605",0.17,21,0.06,0.73,1,0.17,76,13,19,1,fr FRA,0,0.22,0,0,21,Younès Kaboul
216,1,Sunderland,5,MF,0.28,8,0.17,"1,605",0.06,26,0.22,2.07,3,0.06,67,37,16,2,ie IRL,0,0.17,1,0,24,Liam Miller
217,4,Liverpool,13,MF,0.74,15,0.34,"1,581",0.23,27,0.00,0.68,0,0.23,53,12,15,2,il ISR,0,0.34,0,0,30,Yossi Benayoun
218,3,Wigan Athletic,7,MF,0.40,0,0.11,"1,579",0.11,31,0.11,1.65,2,0.17,83,29,19,0,nl NED,1,0.17,0,1,19,Denny Landzaat
219,3,Manchester United,23,"MF,FW",1.32,10,0.63,"1,573",0.17,20,0.17,2.29,2,0.17,61,40,16,8,pt POR,0,0.63,1,0,26,Nani
220,0,Middlesbrough,1,"MF,DF",0.06,1,0.00,"1,557",0.00,20,0.06,0.58,1,0.00,82,10,18,0,eng ENG,0,0.00,0,0,19,Andrew Taylor
221,0,Derby County,0,DF,0.00,0,0.00,"1,532",0.00,28,0.23,1.06,3,0.00,81,18,19,0,jm JAM,0,0.00,1,0,19,Claude Davis
222,2,Manchester United,6,MF,0.35,7,0.24,"1,528",0.12,26,0.12,1.00,2,0.12,66,17,16,2,eng ENG,0,0.24,0,0,23,Owen Hargreaves
223,8,Chelsea,22,FW,1.30,2,0.83,"1,525",0.47,29,0.41,2.30,6,0.47,80,39,17,6,ci CIV,0,0.83,1,0,19,Didier Drogba
224,0,Tottenham Hotspur,2,DF,0.12,1,0.00,"1,519",0.00,30,0.12,0.30,2,0.00,84,5,17,0,kr KOR,0,0.00,0,0,18,Lee Young-pyo
225,1,Sunderland,4,MF,0.24,2,0.06,"1,504",0.06,25,0.24,2.27,4,0.06,75,38,18,0,ng NGA,0,0.06,0,0,20,Dickson Etuhu
226,0,Reading,4,MF,0.24,2,0.06,"1,499",0.00,31,0.24,1.68,3,0.00,75,28,18,1,is ISL,0,0.06,1,0,20,Brynjar Gunnarsson
227,7,Everton,14,"FW,MF",0.84,0,0.54,"1,498",0.42,27,0.24,2.82,4,0.42,83,47,18,2,au AUS,0,0.54,0,0,18,Tim Cahill
228,0,West Ham United,7,"FW,MF",0.42,9,0.18,"1,495",0.00,29,0.24,2.89,3,0.00,55,48,18,3,pt POR,0,0.18,1,0,27,Luís Boa Morte
229,0,Newcastle United,4,DF,0.24,5,0.00,"1,491",0.00,27,0.00,0.48,0,0.00,71,8,16,0,cz CZE,0,0.00,0,0,21,David Rozehnal
230,2,Sunderland,6,"MF,FW",0.36,3,0.24,"1,490",0.12,22,0.18,0.48,3,0.12,71,8,18,2,sco SCO,0,0.24,0,0,21,Ross Wallace
231,0,Derby County,9,"FW,MF",0.55,5,0.00,"1,485",0.00,24,0.36,2.00,6,0.00,68,33,17,0,eng ENG,0,0.00,0,0,22,Craig Fagan
232,0,Manchester United,7,MF,0.42,8,0.06,"1,484",0.00,19,0.12,1.39,2,0.00,62,23,16,1,br BRA,0,0.06,0,0,24,Anderson
233,2,Liverpool,7,MF,0.43,3,0.18,"1,468",0.12,25,0.18,1.53,3,0.12,77,25,16,1,es ESP,0,0.18,0,0,19,Xabi Alonso
234,0,Fulham,0,"MF,DF",0.00,1,0.00,"1,463",0.00,25,0.18,1.05,2,0.00,81,17,17,0,nir NIR,0,0.00,1,0,18,Chris Baird
235,1,Newcastle United,2,"DF,MF",0.13,3,0.06,"1,433",0.06,31,0.06,0.63,1,0.06,75,10,16,0,br BRA,0,0.06,0,0,19,Caçapa
236,1,West Ham United,6,MF,0.38,1,0.06,"1,425",0.06,26,0.19,1.45,3,0.06,79,23,17,0,eng ENG,0,0.06,0,0,18,Scott Parker
237,4,Liverpool,13,"MF,FW",0.82,15,0.44,"1,420",0.25,20,0.06,1.65,1,0.25,47,26,15,3,nl NED,0,0.44,0,0,30,Ryan Babel
238,0,Birmingham City,3,MF,0.19,0,0.00,"1,414",0.00,28,0.38,1.27,5,0.00,83,20,17,0,nir NIR,0,0.00,1,0,17,Damien Johnson
239,7,Chelsea,20,MF,1.28,2,0.38,"1,410",0.32,30,0.32,1.79,5,0.45,78,28,16,1,de GER,2,0.51,0,2,18,Michael Ballack
240,1,Derby County,12,FW,0.77,6,0.26,"1,395",0.06,31,0.19,2.58,3,0.06,70,40,14,3,eng ENG,0,0.26,0,0,20,Steve Howard
241,2,Chelsea,8,"MF,FW",0.52,5,0.19,"1,391",0.13,27,0.13,1.36,2,0.13,66,21,16,1,fr FRA,0,0.19,0,0,21,Florent Malouda
242,0,Bolton Wanderers,3,DF,0.19,0,0.06,"1,391",0.00,25,0.13,1.16,2,0.00,87,18,16,1,is ISL,0,0.06,0,0,16,Grétar Steinsson
243,2,Fulham,13,MF,0.84,2,0.32,"1,386",0.13,28,0.00,0.65,0,0.13,82,10,15,3,de GER,0,0.32,0,0,17,Jimmy Bullard
244,1,Derby County,14,"MF,FW",0.91,7,0.13,"1,384",0.07,18,0.00,0.85,0,0.07,66,13,14,1,jm JAM,0,0.13,0,0,21,Giles Barnes
245,4,Portsmouth,12,FW,0.78,12,0.52,"1,378",0.26,30,0.07,2.42,1,0.26,55,37,13,4,ng NGA,1,0.52,0,0,25,Nwankwo Kanu
246,0,Middlesbrough,0,DF,0.00,0,0.00,"1,372",0.00,27,0.26,0.98,4,0.00,86,15,16,0,eng ENG,0,0.00,0,0,16,Jonathan Woodgate
247,3,Reading,9,"DF,MF",0.59,8,0.20,"1,370",0.20,22,0.46,2.63,7,0.20,62,40,14,0,cm CMR,0,0.20,0,0,22,André Bikey
248,1,Derby County,1,DF,0.07,5,0.07,"1,361",0.07,32,0.13,1.06,2,0.07,72,16,14,0,eng ENG,0,0.07,0,0,19,Andy Todd
249,4,Fulham,21,FW,1.39,15,0.26,"1,360",0.26,27,0.13,2.05,2,0.26,45,31,15,0,nir NIR,0,0.26,0,0,30,David Healy
250,0,Fulham,2,DF,0.13,0,0.00,"1,350",0.00,26,0.07,0.73,1,0.00,90,11,15,0,no NOR,0,0.00,0,0,15,Brede Hangeland
251,0,Sunderland,2,DF,0.13,0,0.00,"1,336",0.00,19,0.00,0.81,0,0.00,89,12,15,0,nir NIR,0,0.00,0,0,15,Jonny Evans
252,6,Arsenal,21,MF,1.42,3,0.54,"1,334",0.40,26,0.07,0.88,1,0.40,74,13,15,2,cz CZE,0,0.54,0,0,18,Tomáš Rosický
253,3,Aston Villa,6,MF,0.41,8,0.20,"1,331",0.20,20,0.27,1.35,4,0.20,58,20,15,0,eng ENG,0,0.20,0,0,23,Craig Gardner
254,0,West Ham United,3,"DF,MF",0.20,13,0.00,"1,326",0.00,21,0.07,0.81,1,0.00,51,12,13,0,us USA,0,0.00,0,0,26,Jonathan Spector
255,0,Bolton Wanderers,5,"MF,DF",0.34,4,0.07,"1,321",0.00,21,0.14,1.36,2,0.00,70,20,15,1,ie IRL,0,0.07,0,0,19,Joey O'Brien
256,0,Bolton Wanderers,4,"DF,MF",0.27,6,0.00,"1,312",0.00,26,0.07,0.75,1,0.00,66,11,14,0,tt TRI,0,0.00,0,0,20,Jlloyd Samuel
257,3,West Ham United,9,MF,0.62,3,0.28,"1,305",0.21,25,0.14,0.62,2,0.21,73,9,15,1,eng ENG,0,0.28,0,0,18,Matthew Etherington
258,0,Chelsea,0,DF,0.00,3,0.07,"1,292",0.00,28,0.07,0.70,1,0.00,72,10,15,1,pt POR,0,0.07,0,0,18,Paulo Ferreira
259,4,West Ham United,15,MF,1.06,10,0.35,"1,269",0.28,32,0.21,1.42,3,0.28,53,20,14,1,pe PER,0,0.35,0,0,24,Nolberto Solano
260,3,Blackburn Rovers,23,FW,1.64,15,0.50,"1,264",0.21,29,0.14,1.57,2,0.21,49,22,11,4,gd GRN,0,0.50,0,0,26,Jason Roberts
261,0,Derby County,0,GK,0.00,0,0.00,"1,260",0.00,29,0.00,0.00,0,0.00,90,0,14,0,nir NIR,0,0.00,0,0,14,Roy Carroll
262,4,Arsenal,11,"MF,FW",0.79,14,0.50,"1,260",0.29,18,0.00,0.57,0,0.29,50,8,11,3,eng ENG,0,0.50,0,0,25,Theo Walcott
263,1,Birmingham City,2,DF,0.14,0,0.14,"1,260",0.07,23,0.14,0.93,2,0.07,90,13,14,1,eng ENG,0,0.14,0,0,14,David Murphy
264,0,Reading,5,DF,0.36,1,0.00,"1,253",0.00,26,0.22,1.01,2,0.00,78,14,15,0,sn SEN,0,0.00,1,0,16,Ibrahima Sonko
265,1,Sunderland,3,"MF,FW",0.22,3,0.07,"1,250",0.07,35,0.43,2.02,5,0.07,63,28,17,0,tt TRI,0,0.07,1,0,20,Dwight Yorke
266,2,Arsenal,5,DF,0.36,3,0.14,"1,247",0.14,22,0.07,0.72,0,0.14,73,10,14,0,ch SUI,0,0.14,1,0,17,Philippe Senderos
267,0,Reading,4,DF,0.29,2,0.00,"1,241",0.00,23,0.15,0.80,2,0.00,73,11,15,0,eng ENG,0,0.00,0,0,17,Liam Rosenior
268,1,Manchester City,2,DF,0.15,3,0.07,"1,222",0.07,20,0.00,0.44,0,0.07,76,6,13,0,eng ENG,0,0.07,0,0,16,Nedum Onuoha
269,0,Portsmouth,5,MF,0.37,4,0.22,"1,221",0.00,28,0.22,1.03,3,0.00,68,14,14,3,pt POR,0,0.22,0,0,18,Pedro Mendes
270,0,Chelsea,0,MF,0.00,3,0.00,"1,221",0.00,34,0.07,1.11,1,0.00,68,15,15,0,fr FRA,0,0.00,0,0,18,Claude Makélélé
271,0,Birmingham City,6,DF,0.44,2,0.07,"1,216",0.00,28,0.30,1.26,3,0.00,76,17,14,1,fr FRA,0,0.07,1,0,16,Franck Queudrue
272,0,Tottenham Hotspur,2,DF,0.15,0,0.07,"1,215",0.00,22,0.07,0.67,1,0.00,87,9,14,1,sco SCO,0,0.07,0,0,14,Alan Hutton
273,4,Fulham,11,FW,0.82,3,0.30,"1,204",0.30,35,0.15,1.35,2,0.30,71,18,14,0,us USA,0,0.30,0,0,17,Brian McBride
274,1,Arsenal,2,"DF,MF",0.15,11,0.15,"1,196",0.08,30,0.08,1.28,1,0.08,52,17,12,1,br BRA,0,0.15,0,0,23,Gilberto Silva
275,0,Liverpool,0,DF,0.00,1,0.00,"1,191",0.00,22,0.08,0.53,1,0.00,85,7,13,0,sk SVK,0,0.00,0,0,14,Martin Škrtel
276,1,Fulham,9,"FW,MF",0.68,5,0.08,"1,188",0.08,22,0.23,1.74,2,0.08,59,23,15,0,dz ALG,0,0.08,1,0,20,Hameur Bouazza
277,0,Wigan Athletic,1,"DF,MF",0.08,1,0.00,"1,171",0.00,22,0.08,1.00,1,0.00,84,13,13,0,se SWE,0,0.00,0,0,14,Andreas Granqvist
278,0,Tottenham Hotspur,0,GK,0.00,0,0.00,"1,170",0.00,33,0.08,0.00,1,0.00,90,0,13,0,cz CZE,0,0.00,0,0,13,Radek Černý
279,0,Fulham,1,DF,0.08,0,0.00,"1,170",0.00,32,0.31,1.62,4,0.00,90,21,13,0,rs SRB,0,0.00,0,0,13,Dejan Stefanović
280,0,Fulham,0,GK,0.00,0,0.00,"1,170",0.00,37,0.00,0.00,0,0.00,90,0,13,0,us USA,0,0.00,0,0,13,Kasey Keller
281,1,Portsmouth,2,DF,0.15,4,0.08,"1,167",0.08,28,0.23,1.39,3,0.08,65,18,14,0,fr FRA,0,0.08,0,0,18,Noé Pamarot
282,6,Tottenham Hotspur,19,FW,1.49,16,0.70,"1,149",0.47,23,0.00,1.33,0,0.47,43,17,11,3,eng ENG,0,0.70,0,0,27,Darren Bent
283,0,Derby County,2,DF,0.16,2,0.00,"1,148",0.00,28,0.31,0.94,4,0.00,77,12,13,0,eng ENG,0,0.00,0,0,15,Andy Griffin
284,0,Bolton Wanderers,6,DF,0.47,0,0.00,"1,148",0.00,21,0.00,0.55,0,0.00,88,7,13,0,eng ENG,0,0.00,0,0,13,Gary Cahill
285,0,Manchester United,2,"DF,MF",0.16,18,0.08,"1,147",0.00,26,0.08,0.63,1,0.00,41,8,10,1,ie IRL,0,0.08,0,0,28,John O'Shea
286,0,Everton,1,DF,0.08,9,0.08,"1,140",0.00,22,0.08,0.95,1,0.00,52,12,13,1,eng ENG,0,0.08,0,0,22,Leighton Baines
287,0,Fulham,0,"MF,DF",0.00,0,0.00,"1,134",0.00,29,0.24,0.63,3,0.00,87,8,13,0,ca CAN,0,0.00,0,0,13,Paul Stalteri
288,2,Liverpool,7,MF,0.56,4,0.32,"1,128",0.16,24,0.24,1.04,3,0.16,63,13,14,2,eng ENG,0,0.32,0,0,18,Jermaine Pennant
289,1,Reading,4,"DF,MF",0.32,11,0.08,"1,126",0.08,23,0.40,1.68,4,0.08,51,21,11,0,ml MLI,0,0.08,1,0,22,Kalifa Cissé
290,1,Liverpool,8,"MF,DF",0.64,3,0.08,"1,125",0.08,27,0.08,1.04,1,0.08,70,13,13,0,br BRA,0,0.08,0,0,16,Fábio Aurélio
291,2,Blackburn Rovers,5,MF,0.40,8,0.16,"1,124",0.16,36,0.48,1.44,5,0.16,56,18,12,0,tr TUR,0,0.16,1,0,20,Tugay Kerimoğlu
292,5,Liverpool,22,"FW,MF",1.77,6,0.56,"1,120",0.40,28,0.16,1.85,2,0.40,59,23,13,2,ua UKR,0,0.56,0,0,19,Andriy Voronin
293,3,Wigan Athletic,8,"DF,MF",0.65,5,0.40,"1,113",0.24,22,0.32,1.54,4,0.24,66,19,12,2,eng ENG,1,0.40,0,0,17,Ryan Taylor
294,0,Liverpool,5,MF,0.41,6,0.24,"1,110",0.00,20,0.00,2.51,0,0.00,62,31,12,3,br BRA,0,0.24,0,0,18,Lucas Leiva
295,3,Sunderland,6,"MF,DF",0.49,2,0.41,"1,109",0.24,22,0.24,1.95,3,0.24,65,24,15,2,eng ENG,0,0.41,0,0,17,Kieran Richardson
296,0,Derby County,2,MF,0.16,2,0.08,"1,103",0.00,25,0.16,1.39,2,0.00,74,17,13,1,eg EGY,0,0.08,0,0,15,Hossam Ghaly
297,0,Bolton Wanderers,2,DF,0.16,2,0.00,"1,096",0.00,23,0.49,0.82,6,0.00,78,10,12,0,eng ENG,0,0.00,0,0,14,Nicky Hunt
298,1,Everton,9,FW,0.75,17,0.08,"1,081",0.08,19,0.08,1.83,1,0.08,40,22,10,0,ng NGA,0,0.08,0,0,27,Victor Anichebe
299,0,Birmingham City,0,DF,0.00,3,0.08,"1,075",0.00,26,0.17,1.42,2,0.00,72,17,12,1,br BRA,0,0.08,0,0,15,Rafael Schmitz
300,7,Arsenal,24,FW,2.02,2,0.67,"1,071",0.42,23,0.17,1.76,2,0.59,71,21,13,3,nl NED,3,0.84,0,2,15,Robin van Persie
301,0,Newcastle United,4,"MF,FW",0.34,4,0.00,"1,062",0.00,28,0.25,0.93,3,0.00,66,11,12,0,ie IRL,0,0.00,0,0,16,Damien Duff
302,0,Reading,6,"FW,MF",0.51,8,0.17,"1,056",0.00,24,0.09,0.77,1,0.00,53,9,12,2,us USA,0,0.17,0,0,20,Bobby Convey
303,0,Reading,4,DF,0.35,1,0.00,"1,036",0.00,31,0.17,2.08,2,0.00,80,24,12,0,eng ENG,0,0.00,0,0,13,Michael Duberry
304,4,Wigan Athletic,14,"FW,MF",1.23,20,0.26,"1,023",0.26,32,0.09,2.90,1,0.35,34,33,10,0,"fr FRA,pl POL",1,0.35,0,1,30,Antoine Sibierski
305,0,Chelsea,0,DF,0.00,3,0.00,"1,018",0.00,25,0.18,0.97,2,0.00,78,11,10,0,il ISR,0,0.00,0,0,13,Tal Ben Haim
306,0,Reading,6,MF,0.53,6,0.09,"1,016",0.00,28,0.09,0.71,1,0.00,56,8,12,1,wal WAL,0,0.09,0,0,18,John Oster
307,4,West Ham United,9,MF,0.80,3,0.54,"1,008",0.36,30,0.71,2.14,7,0.36,67,24,12,2,eng ENG,0,0.54,1,0,15,Lee Bowyer
308,1,Portsmouth,5,MF,0.45,1,0.09,"1,001",0.09,22,0.18,2.43,2,0.09,83,27,11,0,fr FRA,0,0.09,0,0,12,Lassana Diarra
309,1,Middlesbrough,4,MF,0.36,14,0.09,"1,000",0.09,19,0.45,1.80,5,0.09,42,20,10,0,eng ENG,0,0.09,0,0,24,Lee Cattermole
310,4,Aston Villa,14,"FW,MF",1.27,11,0.45,995,0.36,24,0.00,0.54,0,0.36,45,6,11,1,sco SCO,0,0.45,0,0,22,Shaun Maloney
311,0,Sunderland,0,DF,0.00,0,0.00,990,0.00,22,0.27,1.36,3,0.00,90,15,11,0,sco SCO,0,0.00,0,0,11,Phil Bardsley
312,2,Fulham,5,MF,0.46,4,0.27,989,0.18,32,0.18,2.00,2,0.18,66,22,11,1,ru RUS,0,0.27,0,0,15,Alexey Smertin
313,1,Sunderland,8,MF,0.73,2,0.27,985,0.09,25,0.18,1.55,2,0.09,76,17,11,2,ie IRL,0,0.27,0,0,13,Andy Reid
314,0,Portsmouth,0,DF,0.00,4,0.00,978,0.00,30,0.37,0.92,4,0.00,65,10,11,0,cm CMR,0,0.00,0,0,15,Lauren
315,1,Bolton Wanderers,8,MF,0.74,3,0.09,968,0.09,37,0.19,0.84,2,0.09,69,9,11,0,wal WAL,0,0.09,0,0,14,Gary Speed
316,4,Arsenal,12,FW,1.12,4,0.75,961,0.37,24,0.28,1.59,3,0.37,57,17,13,4,hr CRO,0,0.75,0,0,17,Eduardo da Silva
317,0,Blackburn Rovers,2,DF,0.19,3,0.00,955,0.00,25,0.19,1.60,2,0.00,74,17,10,0,ge GEO,0,0.00,0,0,13,Zurab Khizanishvili
318,5,Arsenal,15,FW,1.43,20,0.76,947,0.48,19,0.29,0.95,2,0.48,35,10,7,3,dk DEN,0,0.76,1,0,27,Nicklas Bendtner
