,goals,squad,shots_on_target,position,shots_on_target_per90,games_subs,goals_assists_pens_per90,minutes,goals_pens_per90,age,cards_per90,fouls_per90,cards_yellow,goals_per90,minutes_per_game,fouls,games_starts,assists,nationality,pens_att,goals_assists_per90,cards_red,pens_made,games,player
22,1,Derby County,3,DF,0.09,0,0.03,"3,166",0.03,27,0.14,0.88,5,0.03,88,31,36,0,dk DEN,0,0.03,0,0,36,Jacob Laursen
23,0,Bradford City,3,DF,0.09,1,0.09,"3,165",0.00,33,0.23,1.54,8,0.00,83,54,37,3,no NOR,0,0.09,0,0,38,Gunnar Halle
24,1,Derby County,5,"MF,FW",0.14,0,0.17,"3,157",0.03,20,0.37,1.37,13,0.03,88,48,36,5,eng ENG,0,0.17,0,0,36,Seth Johnson
25,0,Coventry City,0,GK,0.00,0,0.00,"3,150",0.00,26,0.00,0.00,0,0.00,90,0,35,0,se SWE,0,0.00,0,0,35,Magnus Hedman
26,2,Southampton,13,DF,0.37,0,0.06,"3,150",0.06,25,0.14,1.29,4,0.06,90,45,35,0,eng ENG,0,0.06,1,0,35,Dean Richards
27,0,Chelsea,4,DF,0.11,3,0.03,"3,138",0.00,27,0.11,1.81,4,0.00,85,63,34,1,br BRA,0,0.03,0,0,37,Emerson Thome
28,1,Sheffield Wednesday,3,"MF,DF",0.09,0,0.03,"3,135",0.03,29,0.14,0.98,5,0.03,90,34,35,0,eng ENG,0,0.03,0,0,35,Peter Atherton
29,10,Bradford City,31,"FW,MF",0.89,2,0.35,"3,123",0.29,30,0.17,1.99,6,0.29,82,69,36,2,eng ENG,0,0.35,0,0,38,Dean Windass
30,5,Sheffield Wednesday,25,MF,0.72,0,0.23,"3,108",0.14,27,0.06,0.64,2,0.14,84,22,37,3,se SWE,0,0.23,0,0,37,Niclas Alexandersson
31,2,Everton,6,DF,0.17,0,0.12,"3,106",0.06,29,0.12,0.81,3,0.06,89,28,35,2,sco SCO,0,0.12,1,0,35,David Weir
32,9,Everton,26,"MF,FW",0.76,0,0.52,"3,097",0.26,25,0.20,0.73,7,0.26,84,25,37,9,eng ENG,0,0.52,0,0,37,Nick Barmby
33,0,Wimbledon,1,DF,0.03,1,0.06,"3,091",0.00,24,0.12,0.96,4,0.00,86,33,35,2,no NOR,0,0.06,0,0,36,Trond Andersen
34,14,Tottenham Hotspur,48,FW,1.40,0,0.61,"3,087",0.41,22,0.15,0.82,5,0.41,86,28,36,7,no NOR,0,0.61,0,0,36,Steffen Iversen
35,7,West Ham United,50,MF,1.47,0,0.29,"3,060",0.21,21,0.12,0.88,4,0.21,90,30,34,3,eng ENG,0,0.29,0,0,34,Frank Lampard
36,3,Tottenham Hotspur,8,DF,0.24,0,0.18,"3,050",0.09,22,0.15,0.97,5,0.09,90,33,34,3,ie IRL,0,0.18,0,0,34,Stephen Carr
37,7,Wimbledon,25,"FW,MF",0.74,1,0.33,"3,045",0.21,28,0.06,1.03,2,0.21,85,35,35,4,jm JAM,0,0.33,0,0,36,Marcus Gayle
38,10,Sheffield Wednesday,42,FW,1.24,1,0.33,"3,042",0.24,28,0.09,2.01,3,0.30,80,68,37,3,be BEL,3,0.38,0,2,38,Gilles De Bilde
39,14,Sunderland,39,FW,1.16,2,0.65,"3,034",0.42,32,0.18,2.88,6,0.42,82,97,35,8,ie IRL,0,0.65,0,0,37,Niall Quinn
40,8,Derby County,18,MF,0.54,0,0.39,"3,009",0.24,23,0.21,1.08,6,0.24,89,36,34,5,ie IRL,0,0.39,1,0,34,Rory Delap
41,1,Leicester City,5,MF,0.15,0,0.03,"3,002",0.03,24,0.12,1.35,4,0.03,86,45,35,0,wal WAL,0,0.03,0,0,35,Robbie Savage
42,1,Bradford City,5,MF,0.15,1,0.09,"2,997",0.03,35,0.18,1.44,6,0.03,88,48,33,2,sco SCO,0,0.09,0,0,34,Stuart McCall
43,1,Sunderland,5,DF,0.15,0,0.03,"2,996",0.03,26,0.36,1.56,11,0.03,88,52,34,0,eng ENG,0,0.03,1,0,34,Chris Makin
44,4,Wimbledon,15,"MF,FW",0.45,5,0.24,"2,993",0.12,22,0.27,1.53,8,0.12,81,51,32,4,jm JAM,0,0.24,1,0,37,Jason Euell
45,0,Liverpool,2,"MF,DF",0.06,3,0.00,"2,987",0.00,21,0.12,1.05,4,0.00,83,35,33,0,eng ENG,0,0.00,0,0,36,Jamie Carragher
46,0,Everton,0,GK,0.00,0,0.00,"2,976",0.00,26,0.09,0.00,3,0.00,88,0,34,0,eng ENG,0,0.00,0,0,34,Paul Gerrard
47,2,Everton,13,MF,0.39,2,0.09,"2,971",0.06,31,0.15,1.54,4,0.06,85,51,33,1,sco SCO,0,0.09,1,0,35,John Collins
48,0,Leicester City,1,DF,0.03,0,0.03,"2,964",0.00,27,0.24,1.31,7,0.00,87,43,34,1,jm JAM,0,0.03,1,0,34,Frank Sinclair
49,0,West Ham United,1,DF,0.03,0,0.00,"2,959",0.00,20,0.06,0.49,2,0.00,90,16,33,0,eng ENG,0,0.00,0,0,33,Rio Ferdinand
50,0,Newcastle United,1,DF,0.03,1,0.06,"2,934",0.00,30,0.18,1.01,5,0.00,86,33,33,2,eng ENG,0,0.06,1,0,34,Warren Barton
51,12,West Ham United,41,FW,1.26,2,0.52,"2,932",0.37,23,0.21,3.59,7,0.37,84,117,33,5,cr CRC,0,0.52,0,0,35,Paulo Wanchope
52,3,Watford,16,MF,0.49,1,0.25,"2,922",0.09,24,0.25,1.32,7,0.09,86,43,33,5,jm JAM,0,0.25,1,0,34,Micah Hyde
53,6,Leeds United,25,DF,0.77,0,0.22,"2,914",0.06,21,0.25,1.02,7,0.19,88,33,33,5,ie IRL,5,0.34,1,4,33,Ian Harte
54,9,Liverpool,35,MF,1.09,0,0.34,"2,902",0.25,25,0.06,1.36,2,0.28,85,44,34,3,"cs TCH,cz CZE",1,0.37,0,1,34,Patrik Berger
55,4,Tottenham Hotspur,28,"FW,MF",0.87,0,0.41,"2,881",0.12,32,0.09,1.03,3,0.12,80,33,36,9,fr FRA,0,0.41,0,0,36,David Ginola
56,0,Liverpool,2,"DF,MF",0.06,0,0.13,"2,872",0.00,25,0.06,1.03,2,0.00,90,33,32,4,sco SCO,0,0.13,0,0,32,Dominic Matteo
57,6,Coventry City,34,MF,1.07,0,0.41,"2,870",0.19,27,0.16,1.25,5,0.19,87,40,33,7,ma MAR,0,0.41,0,0,33,Mustapha Hadji
58,9,Wimbledon,23,FW,0.72,2,0.44,"2,869",0.28,21,0.06,1.94,2,0.28,84,62,32,5,gy GUY,0,0.44,0,0,34,Carl Cort
59,0,Manchester United,3,DF,0.10,0,0.03,"2,837",0.00,27,0.16,1.43,5,0.00,86,45,33,1,nl NED,0,0.03,0,0,33,Jaap Stam
60,1,Leeds United,3,DF,0.10,2,0.03,"2,828",0.03,19,0.00,0.99,0,0.03,83,31,32,0,eng ENG,0,0.03,0,0,34,Jonathan Woodgate
61,3,Middlesbrough,19,MF,0.61,0,0.16,"2,812",0.10,31,0.26,1.28,8,0.10,88,40,32,2,eng ENG,0,0.16,0,0,32,Paul Ince
62,1,Leicester City,8,MF,0.26,0,0.23,"2,790",0.03,28,0.13,1.00,4,0.03,90,31,31,6,nir NIR,0,0.23,0,0,31,Neil Lennon
63,1,Sunderland,2,MF,0.06,1,0.06,"2,788",0.03,18,0.19,1.23,6,0.03,87,38,31,1,ie IRL,0,0.06,0,0,32,Thomas Butler
64,2,Derby County,12,MF,0.39,0,0.10,"2,785",0.06,27,0.19,1.42,6,0.06,90,44,31,1,jm JAM,0,0.10,0,0,31,Darryl Powell
65,2,Coventry City,18,MF,0.58,0,0.16,"2,783",0.06,26,0.32,2.30,9,0.06,84,71,33,3,ma MAR,0,0.16,1,0,33,Youssef Chippo
66,13,Southampton,36,"FW,MF",1.17,2,0.49,"2,778",0.42,22,0.13,1.23,4,0.42,79,38,33,2,lv LVA,0,0.49,0,0,35,Marians Pahars
67,5,Leeds United,31,MF,1.01,2,0.26,"2,769",0.16,22,0.39,1.76,12,0.16,84,54,31,3,eng ENG,0,0.26,0,0,33,Lee Bowyer
68,1,Aston Villa,6,DF,0.20,0,0.03,"2,767",0.03,26,0.16,1.76,5,0.03,89,54,31,0,eng ENG,0,0.03,0,0,31,Ugo Ehiogu
69,7,Bradford City,19,FW,0.62,5,0.20,"2,760",0.07,33,0.16,1.76,5,0.23,79,54,30,4,eng ENG,5,0.36,0,5,35,Peter Beagrie
70,6,Everton,13,DF,0.42,1,0.10,"2,759",0.03,25,0.13,1.44,4,0.20,84,44,32,2,eng ENG,6,0.26,0,5,33,David Unsworth
71,2,Aston Villa,3,DF,0.10,0,0.07,"2,752",0.03,28,0.03,1.08,0,0.07,89,33,31,1,eng ENG,1,0.10,1,1,31,Gareth Southgate
72,0,Manchester United,0,DF,0.00,1,0.00,"2,721",0.00,21,0.00,0.93,0,0.00,88,28,30,0,fr FRA,0,0.00,0,0,31,Mikaël Silvestre
73,0,Southampton,2,DF,0.07,1,0.07,"2,701",0.00,28,0.17,1.00,5,0.00,87,30,30,2,eng ENG,0,0.07,0,0,31,Jason Dodd
74,1,Aston Villa,6,MF,0.20,0,0.07,"2,700",0.03,18,0.20,1.27,6,0.03,90,38,30,1,eng ENG,0,0.07,0,0,30,Gareth Barry
75,0,Leeds United,2,"GK,DF",0.07,0,0.03,"2,698",0.00,30,0.07,1.03,2,0.00,87,31,31,1,za RSA,0,0.03,0,0,31,Lucas Radebe
76,12,Coventry City,35,FW,1.17,1,0.53,"2,692",0.40,19,0.10,1.14,3,0.40,87,34,30,4,ie IRL,0,0.53,0,0,31,Robbie Keane
77,0,Southampton,0,GK,0.00,0,0.00,"2,689",0.00,32,0.00,0.00,0,0.00,87,0,31,0,wal WAL,0,0.00,0,0,31,Paul Jones
78,8,Leicester City,24,MF,0.80,0,0.33,"2,688",0.17,24,0.10,1.00,3,0.27,87,30,31,5,tr TUR,3,0.44,0,3,31,Muzzy Izzet
79,0,Watford,3,DF,0.10,3,0.03,"2,677",0.00,20,0.30,1.45,9,0.00,84,43,29,1,eng ENG,0,0.03,0,0,32,Paul Robinson
80,0,Sunderland,3,"DF,MF",0.10,1,0.17,"2,674",0.00,24,0.00,0.74,0,0.00,81,22,32,5,eng ENG,0,0.17,0,0,33,Michael Gray
81,6,Leicester City,10,DF,0.34,1,0.27,"2,647",0.20,28,0.20,1.56,5,0.20,85,46,30,2,nir NIR,0,0.27,1,0,31,Gerry Taggart
82,0,Middlesbrough,1,DF,0.03,2,0.03,"2,647",0.00,31,0.17,1.19,5,0.00,83,35,30,1,eng ENG,0,0.03,0,0,32,Steve Vickers
83,1,Aston Villa,4,DF,0.14,1,0.24,"2,644",0.03,27,0.17,0.61,5,0.03,83,18,31,6,eng ENG,0,0.24,0,0,32,Alan Wright
84,2,Arsenal,11,MF,0.38,1,0.17,"2,631",0.07,23,0.34,2.16,9,0.07,88,63,29,3,fr FRA,0,0.17,1,0,30,Patrick Vieira
85,0,Leeds United,1,DF,0.03,3,0.00,"2,617",0.00,25,0.21,0.86,6,0.00,87,25,27,0,ie IRL,0,0.00,0,0,30,Gary Kelly
86,16,West Ham United,45,FW,1.55,1,0.93,"2,617",0.48,31,0.21,1.24,6,0.55,87,36,29,13,it ITA,2,1.00,0,2,30,Paolo Di Canio
87,9,Middlesbrough,28,FW,0.97,0,0.38,"2,610",0.28,31,0.17,2.48,5,0.31,90,72,29,3,eng ENG,1,0.41,0,1,29,Brian Deane
88,4,Chelsea,15,MF,0.52,1,0.28,"2,607",0.14,32,0.28,2.14,7,0.14,87,62,29,4,eng ENG,0,0.28,1,0,30,Dennis Wise
89,6,Manchester United,20,MF,0.69,1,0.79,"2,605",0.21,24,0.21,1.24,6,0.21,84,36,30,17,eng ENG,0,0.79,0,0,31,David Beckham
90,0,Liverpool,1,DF,0.03,0,0.00,"2,604",0.00,24,0.28,1.28,8,0.00,90,37,29,0,ch SUI,0,0.00,0,0,29,Stéphane Henchoz
91,3,Sheffield Wednesday,15,MF,0.52,1,0.31,"2,584",0.07,32,0.14,0.70,4,0.10,86,20,29,7,nl NED,1,0.35,0,1,30,Wim Jonk
92,2,Leicester City,4,MF,0.14,1,0.31,"2,582",0.07,30,0.07,0.77,2,0.07,86,22,29,7,eng ENG,0,0.31,0,0,30,Steve Guppy
93,1,Everton,5,DF,0.17,0,0.10,"2,582",0.03,37,0.10,1.43,3,0.03,89,41,29,2,sco SCO,0,0.10,0,0,29,Richard Gough
94,0,Newcastle United,7,MF,0.24,0,0.03,"2,579",0.00,33,0.17,1.99,5,0.00,86,57,30,1,eng ENG,0,0.03,0,0,30,Rob Lee
95,4,Newcastle United,10,DF,0.35,0,0.14,"2,568",0.14,25,0.25,1.44,6,0.14,89,41,29,0,gr GRE,0,0.14,1,0,29,Nikos Dabizas
96,2,Everton,9,MF,0.32,2,0.21,"2,566",0.07,28,0.14,1.51,4,0.07,83,43,29,4,wal WAL,0,0.21,0,0,31,Mark Pembridge
97,0,Aston Villa,0,GK,0.00,0,0.00,"2,565",0.00,28,0.00,0.00,0,0.00,88,0,29,0,eng ENG,0,0.00,0,0,29,David James
98,1,Sunderland,7,MF,0.25,3,0.25,"2,562",0.04,27,0.11,1.12,3,0.04,80,32,29,6,eng ENG,0,0.25,0,0,32,Nicky Summerbee
99,20,Manchester United,42,"FW,MF",1.48,3,0.77,"2,555",0.70,27,0.04,1.55,1,0.70,80,44,29,2,tt TRI,0,0.77,0,0,32,Dwight Yorke
100,2,Derby County,10,DF,0.35,0,0.07,"2,555",0.07,25,0.35,1.59,10,0.07,88,45,29,0,ar ARG,0,0.07,0,0,29,Horacio Carbonari
101,1,Sheffield Wednesday,7,DF,0.25,0,0.14,"2,539",0.04,30,0.00,0.50,0,0.04,88,14,29,3,eng ENG,0,0.14,0,0,29,Andy Hinchcliffe
102,0,Tottenham Hotspur,4,"DF,FW",0.14,0,0.11,"2,530",0.00,24,0.21,1.81,6,0.00,87,51,29,3,eng ENG,0,0.11,0,0,29,Sol Campbell
103,0,Derby County,0,GK,0.00,0,0.00,"2,520",0.00,27,0.00,0.00,0,0.00,90,0,28,0,ee EST,0,0.00,0,0,28,Mart Poom
104,0,Tottenham Hotspur,4,DF,0.14,0,0.14,"2,516",0.00,26,0.36,1.43,10,0.00,87,40,29,4,ar ARG,0,0.14,0,0,29,Mauricio Taricco
105,14,Tottenham Hotspur,33,FW,1.18,2,0.54,"2,513",0.50,28,0.14,2.51,4,0.50,81,70,29,1,eng ENG,0,0.54,0,0,31,Chris Armstrong
106,0,Coventry City,0,DF,0.00,0,0.00,"2,507",0.00,30,0.11,1.11,3,0.00,86,31,29,0,eng ENG,0,0.00,0,0,29,Richard Shaw
107,3,Newcastle United,16,MF,0.57,1,0.57,"2,506",0.07,24,0.22,1.19,6,0.11,84,33,29,14,pe PER,1,0.61,0,1,30,Nolberto Solano
108,6,Manchester United,20,"FW,MF",0.72,0,0.69,"2,496",0.22,25,0.07,0.43,2,0.22,83,12,30,13,wal WAL,0,0.69,0,0,30,Ryan Giggs
109,13,Leicester City,24,FW,0.87,3,0.51,"2,489",0.47,34,0.04,1.01,1,0.47,75,28,30,1,eng ENG,0,0.51,0,0,33,Tony Cottee
110,2,Aston Villa,11,MF,0.40,3,0.07,"2,488",0.07,23,0.33,1.99,9,0.07,75,55,30,0,nl NED,0,0.07,0,0,33,George Boateng
111,0,Sheffield Wednesday,1,DF,0.04,1,0.04,"2,483",0.00,29,0.14,0.51,4,0.00,86,14,28,1,nir NIR,0,0.04,0,0,29,Ian Nolan
112,5,Southampton,22,MF,0.80,3,0.25,"2,482",0.18,26,0.33,1.85,9,0.18,78,51,29,2,ma MAR,0,0.25,0,0,32,Hassan Kachloul
113,6,Everton,15,MF,0.54,3,0.40,"2,481",0.22,28,0.29,2.39,7,0.22,80,66,28,5,sco SCO,0,0.40,1,0,31,Don Hutchison
114,2,Everton,8,FW,0.29,2,0.22,"2,478",0.07,35,0.40,3.09,11,0.07,85,85,27,4,wal WAL,0,0.22,0,0,29,Mark Hughes
115,6,Middlesbrough,22,"MF,DF",0.80,0,0.40,"2,471",0.18,27,0.36,1.06,9,0.22,85,29,29,6,de GER,1,0.44,1,1,29,Christian Ziege
116,2,Middlesbrough,7,DF,0.26,2,0.11,"2,469",0.07,30,0.26,1.75,6,0.07,85,48,27,1,it ITA,0,0.11,1,0,29,Gianluca Festa
117,4,Arsenal,7,DF,0.26,0,0.18,"2,467",0.15,35,0.11,0.62,3,0.15,88,17,28,1,eng ENG,0,0.18,0,0,28,Lee Dixon
118,3,Bradford City,21,FW,0.77,6,0.18,"2,455",0.11,35,0.04,1.50,1,0.11,72,41,28,2,wal WAL,0,0.18,0,0,34,Dean Saunders
119,0,Leicester City,0,GK,0.00,0,0.00,"2,447",0.00,32,0.04,0.00,1,0.00,84,0,29,0,eng ENG,0,0.00,0,0,29,Tim Flowers
120,5,Manchester United,15,MF,0.55,1,0.22,"2,434",0.18,27,0.30,1.33,7,0.18,84,36,28,1,ie IRL,0,0.22,1,0,29,Roy Keane
121,0,Everton,0,DF,0.00,4,0.00,"2,433",0.00,19,0.22,1.15,4,0.00,79,31,27,0,ie IRL,0,0.00,2,0,31,Richard Dunne
122,1,Arsenal,12,MF,0.44,1,0.11,"2,432",0.04,26,0.11,1.67,3,0.04,81,45,29,2,eng ENG,0,0.11,0,0,30,Ray Parlour
123,0,Watford,0,GK,0.00,0,0.00,"2,430",0.00,35,0.00,0.00,0,0.00,90,0,27,0,,0,0.00,0,0,27,Alec Chamberlain
124,6,Aston Villa,23,FW,0.86,6,0.37,"2,407",0.22,24,0.00,1.31,0,0.22,73,35,27,4,eng ENG,0,0.37,0,0,33,Julian Joachim
125,1,Arsenal,3,"DF,MF",0.11,0,0.04,"2,405",0.04,33,0.22,1.42,5,0.04,89,38,27,0,eng ENG,0,0.04,1,0,27,Martin Keown
126,9,Manchester United,28,MF,1.05,4,0.53,"2,399",0.30,24,0.23,1.01,6,0.34,77,27,27,6,eng ENG,2,0.56,0,1,31,Paul Scholes
127,2,Leicester City,4,"MF,DF",0.15,1,0.15,"2,397",0.08,27,0.00,0.49,0,0.08,83,13,28,2,eng ENG,0,0.15,0,0,29,Andy Impey
128,1,Sunderland,8,"MF,DF",0.30,0,0.11,"2,374",0.04,30,0.42,1.44,11,0.04,88,38,27,2,se SWE,0,0.11,0,0,27,Stefan Schwarz
129,0,Coventry City,3,"MF,DF",0.11,4,0.00,"2,370",0.00,27,0.08,0.61,2,0.00,79,16,26,0,sco SCO,0,0.00,0,0,30,Paul Telfer
130,2,Chelsea,6,DF,0.23,0,0.08,"2,370",0.04,31,0.34,1.14,7,0.08,85,30,28,1,fr FRA,1,0.11,2,1,28,Frank Leboeuf
131,12,Middlesbrough,33,FW,1.26,6,0.46,"2,361",0.34,25,0.27,3.20,7,0.46,69,84,28,3,co COL,4,0.57,0,3,34,Hamilton Ricard
132,3,Southampton,12,MF,0.46,5,0.23,"2,358",0.11,21,0.11,1.07,3,0.11,76,28,26,3,eng ENG,0,0.23,0,0,31,Matt Oakley
133,19,Leeds United,42,"FW,MF",1.60,2,0.88,"2,357",0.73,20,0.23,2.41,6,0.73,69,63,32,4,eng ENG,0,0.88,0,0,34,Michael Bridges
134,10,Chelsea,31,MF,1.19,8,0.61,"2,347",0.38,31,0.19,1.57,5,0.38,71,41,25,6,uy URU,0,0.61,0,0,33,Gus Poyet
135,0,Middlesbrough,3,DF,0.12,0,0.04,"2,346",0.00,30,0.23,1.27,6,0.00,87,33,27,1,ie IRL,0,0.04,0,0,27,Curtis Fleming
136,12,Everton,26,FW,1.00,0,0.69,"2,340",0.46,29,0.08,2.23,2,0.46,90,58,26,6,eng ENG,0,0.69,0,0,26,Kevin Campbell
137,5,Aston Villa,10,MF,0.38,4,0.19,"2,340",0.19,31,0.31,1.73,8,0.19,81,45,25,0,eng ENG,0,0.19,0,0,29,Ian Taylor
138,3,Newcastle United,18,MF,0.69,3,0.39,"2,334",0.12,20,0.04,0.69,1,0.12,78,18,27,7,eng ENG,0,0.39,0,0,30,Kieron Dyer
139,2,Arsenal,7,DF,0.27,1,0.08,"2,333",0.08,28,0.35,1.77,8,0.08,83,46,27,0,fr FRA,0,0.08,1,0,28,Gilles Grimandi
140,1,Coventry City,2,DF,0.08,2,0.04,"2,314",0.04,28,0.16,1.32,4,0.04,83,34,26,0,eng ENG,0,0.04,0,0,28,Paul Williams
141,1,Aston Villa,2,DF,0.08,3,0.12,"2,292",0.04,23,0.24,0.86,6,0.04,82,22,25,2,wal WAL,0,0.12,0,0,28,Mark Delaney
142,0,Manchester United,0,"DF,MF",0.00,4,0.12,"2,281",0.00,22,0.16,0.95,4,0.00,79,24,25,3,eng ENG,0,0.12,0,0,29,Phil Neville
143,0,Southampton,1,DF,0.04,2,0.08,"2,272",0.00,26,0.16,1.39,3,0.00,84,35,25,2,no NOR,0,0.08,1,0,27,Claus Lundekvam
144,0,Middlesbrough,1,DF,0.04,0,0.04,"2,262",0.00,32,0.20,0.88,5,0.00,87,22,26,1,eng ENG,0,0.04,0,0,26,Colin Cooper
145,17,Arsenal,51,FW,2.04,5,0.88,"2,252",0.60,21,0.28,2.16,7,0.68,73,54,26,7,fr FRA,2,0.96,0,2,31,Thierry Henry
146,1,Liverpool,14,MF,0.56,1,0.12,"2,249",0.04,25,0.24,1.84,6,0.04,80,46,27,2,de GER,0,0.12,0,0,28,Dietmar Hamann
147,0,Southampton,2,DF,0.08,1,0.00,"2,249",0.00,30,0.16,1.04,4,0.00,87,26,25,0,eng ENG,0,0.00,0,0,26,Francis Benali
148,1,West Ham United,7,MF,0.28,0,0.12,"2,230",0.04,24,0.32,2.46,6,0.04,89,61,25,2,cm CMR,0,0.12,2,0,25,Marc-Vivien Foé
149,4,Chelsea,30,FW,1.21,8,0.52,"2,229",0.16,33,0.00,0.44,0,0.16,68,11,25,9,it ITA,0,0.52,0,0,33,Gianfranco Zola
150,2,Leeds United,12,MF,0.48,5,0.12,"2,229",0.08,21,0.28,2.10,7,0.08,77,52,24,1,no NOR,0,0.12,0,0,29,Eirik Bakke
151,5,Aston Villa,15,"FW,MF",0.61,7,0.53,"2,208",0.20,31,0.08,0.86,2,0.20,71,21,24,8,eng ENG,1,0.53,0,0,31,Paul Merson
152,6,Aston Villa,29,FW,1.19,5,0.37,"2,194",0.21,27,0.04,1.72,1,0.25,76,42,24,4,it ITA,1,0.41,0,1,29,Benito Carbone
153,0,Wimbledon,0,DF,0.00,4,0.12,"2,182",0.00,32,0.16,0.91,4,0.00,78,22,24,3,eng ENG,0,0.12,0,0,28,Alan Kimble
154,1,West Ham United,7,MF,0.29,0,0.17,"2,181",0.04,25,0.25,0.95,5,0.04,87,23,25,3,nir NIR,0,0.17,1,0,25,Steve Lomas
155,1,Arsenal,6,DF,0.25,8,0.17,"2,177",0.04,25,0.12,1.32,3,0.04,70,32,23,3,br BRA,0,0.17,0,0,31,Sylvinho
156,1,Wimbledon,4,DF,0.17,0,0.04,"2,160",0.04,25,0.12,1.71,3,0.04,90,41,24,0,is ISL,0,0.04,0,0,24,Hermann Hreiðarsson
157,12,Arsenal,35,FW,1.46,7,0.63,"2,159",0.46,22,0.08,1.46,2,0.50,70,35,24,4,ng NGA,1,0.67,0,1,31,Nwankwo Kanu
158,1,Liverpool,10,MF,0.42,3,0.17,"2,151",0.04,19,0.25,1.59,5,0.04,74,38,26,3,eng ENG,0,0.17,1,0,29,Steven Gerrard
159,0,Tottenham Hotspur,6,MF,0.25,2,0.04,"2,145",0.00,29,0.38,1.05,9,0.00,83,25,24,1,de GER,0,0.04,0,0,26,Steffen Freund
160,8,Tottenham Hotspur,17,MF,0.72,4,0.34,"2,132",0.34,30,0.38,1.44,9,0.34,79,34,23,0,eng ENG,0,0.34,0,0,27,Tim Sherwood
161,0,Arsenal,0,GK,0.00,0,0.00,"2,116",0.00,35,0.00,0.00,0,0.00,88,0,24,0,eng ENG,0,0.00,0,0,24,David Seaman
162,1,West Ham United,2,DF,0.09,0,0.04,"2,107",0.04,31,0.43,1.92,9,0.04,88,45,24,0,hr CRO,0,0.04,1,0,24,Igor Štimac
163,0,Chelsea,2,DF,0.09,1,0.13,"2,099",0.00,29,0.17,1.07,4,0.00,84,25,24,3,es ESP,0,0.13,0,0,25,Albert Ferrer
164,4,Middlesbrough,25,MF,1.08,4,0.26,"2,092",0.17,26,0.04,0.95,1,0.17,75,22,24,2,br BRA,2,0.26,0,0,28,Juninho Paulista
165,3,Manchester United,7,DF,0.30,0,0.09,"2,092",0.04,33,0.04,0.65,1,0.13,84,15,25,1,ie IRL,3,0.17,0,2,25,Denis Irwin
166,2,Leeds United,5,MF,0.22,1,0.26,"2,069",0.09,19,0.00,1.00,0,0.09,86,23,23,4,ie IRL,0,0.26,0,0,24,Stephen McPhail
167,3,Arsenal,12,"MF,DF",0.53,2,0.44,"2,057",0.13,28,0.22,1.27,5,0.13,79,29,24,7,fr FRA,0,0.44,0,0,26,Emmanuel Petit
168,0,Chelsea,1,"DF,MF",0.04,2,0.00,"2,057",0.00,20,0.13,1.31,3,0.00,82,30,23,0,ng NGA,0,0.00,0,0,25,Celestine Babayaro
169,0,Chelsea,5,MF,0.22,3,0.04,"2,054",0.00,30,0.22,2.23,5,0.00,76,51,24,1,fr FRA,0,0.04,0,0,27,Didier Deschamps
170,12,Aston Villa,21,"FW,DF",0.93,3,0.66,"2,033",0.49,30,0.04,2.12,1,0.53,78,48,23,4,eng ENG,2,0.71,0,1,26,Dion Dublin
171,7,Leicester City,,FW,,0,,"2,023",,21,0.22,,5,0.31,88,,23,,eng ENG,,,0,,23,Emile Heskey
172,19,Manchester United,39,FW,1.74,5,1.03,"2,014",0.85,27,0.13,1.43,2,0.85,72,32,23,4,eng ENG,0,1.03,1,0,28,Andy Cole
173,2,Newcastle United,3,DF,0.14,5,0.18,"1,993",0.09,19,0.00,0.50,0,0.09,74,11,22,2,nir NIR,0,0.18,0,0,27,Aaron Hughes
174,4,Chelsea,14,DF,0.63,5,0.41,"1,989",0.18,31,0.09,0.41,2,0.18,69,9,24,5,ro ROU,0,0.41,0,0,29,Dan Petrescu
175,4,Southampton,14,MF,0.63,2,0.18,"1,988",0.18,27,0.00,1.45,0,0.18,80,32,23,0,no NOR,0,0.18,0,0,25,Jo Tessem
176,3,Sunderland,16,MF,0.73,4,0.32,"1,986",0.14,29,0.45,1.68,8,0.14,76,37,22,4,sco SCO,0,0.32,2,0,26,Alex Rae
177,9,Liverpool,31,FW,1.41,11,0.46,"1,977",0.41,26,0.27,1.73,6,0.41,60,38,22,1,gn GUI,0,0.46,0,0,33,Titi Camara
178,0,Derby County,5,DF,0.23,7,0.05,"1,973",0.00,28,0.27,1.37,4,0.00,68,30,22,1,de GER,1,0.05,2,0,29,Stefan Schnoor
179,3,Tottenham Hotspur,18,MF,0.82,0,0.41,"1,970",0.09,27,0.23,1.69,5,0.14,90,37,22,7,eng ENG,1,0.46,0,1,22,Darren Anderton
180,3,Manchester United,12,"DF,MF",0.55,11,0.23,"1,958",0.14,24,0.18,1.33,2,0.14,61,29,21,2,eng ENG,0,0.23,2,0,32,Nicky Butt
181,1,Chelsea,1,"MF,DF",0.05,0,0.05,"1,937",0.05,30,0.14,0.88,2,0.05,84,19,23,0,fr FRA,0,0.05,1,0,23,Marcel Desailly
182,7,Arsenal,29,"MF,FW",1.36,9,0.70,"1,926",0.33,26,0.05,0.37,1,0.33,62,8,22,8,nl NED,1,0.70,0,0,31,Marc Overmars
183,3,Wimbledon,10,MF,0.47,2,0.14,"1,923",0.14,34,0.09,0.84,2,0.14,77,18,23,0,jm JAM,0,0.14,0,0,25,Robbie Earle
