,goals,squad,shots_on_target,position,shots_on_target_per90,games_subs,goals_assists_pens_per90,minutes,goals_pens_per90,age,cards_per90,fouls_per90,cards_yellow,goals_per90,minutes_per_game,fouls,games_starts,assists,nationality,pens_att,goals_assists_per90,cards_red,pens_made,games,player
287,0,Blackpool,2,MF,0.16,10,0.00,"1,093",0.00,29,0.16,1.40,2,0.00,52,17,11,0,eng ENG,0,0.00,0,0,21,Keith Southern
288,0,Liverpool,1,DF,0.08,4,0.00,"1,092",0.00,25,0.00,0.82,0,0.00,68,10,12,0,dk DEN,0,0.00,0,0,16,Daniel Agger
289,6,Manchester City,15,FW,1.24,5,0.33,"1,091",0.33,19,0.58,2.64,6,0.49,64,32,12,0,it ITA,2,0.49,1,2,17,Mario Balotelli
290,1,Birmingham City,1,MF,0.08,6,0.17,"1,089",0.08,29,0.00,0.66,0,0.08,57,8,13,1,by BLR,0,0.17,0,0,19,Alexander Hleb
291,0,Manchester United,2,DF,0.17,5,0.00,"1,086",0.00,20,0.00,0.91,0,0.00,68,11,11,0,eng ENG,0,0.00,0,0,16,Chris Smalling
292,2,Liverpool,6,DF,0.50,6,0.17,"1,083",0.17,31,0.08,0.91,1,0.17,68,11,10,0,gr GRE,0,0.17,0,0,16,Sotirios Kyrgiakos
293,5,Manchester United,9,MF,0.75,2,0.67,"1,080",0.42,29,0.08,0.58,1,0.42,72,7,13,3,kr KOR,0,0.67,0,0,15,Park Ji-sung
294,1,Tottenham Hotspur,4,MF,0.33,8,0.08,"1,079",0.08,21,0.33,2.17,4,0.08,57,26,11,0,br BRA,0,0.08,0,0,19,Sandro
295,2,Liverpool,12,FW,1.01,16,0.25,"1,065",0.17,21,0.08,2.11,1,0.17,43,25,9,1,fr FRA,0,0.25,0,0,25,David N'Gog
296,5,Blackburn Rovers,13,FW,1.10,3,0.51,"1,061",0.42,22,0.25,2.54,2,0.42,59,30,15,1,hr CRO,0,0.51,1,0,18,Nikola Kalinić
297,1,Blackpool,10,MF,0.86,21,0.26,"1,050",0.09,19,0.00,0.77,0,0.09,39,9,6,2,sco SCO,0,0.26,0,0,27,Matt Phillips
298,0,Chelsea,0,DF,0.00,9,0.00,"1,039",0.00,31,0.17,0.61,2,0.00,50,7,12,0,pt POR,0,0.00,0,0,21,Paulo Ferreira
299,3,Newcastle United,6,DF,0.54,2,0.36,"1,008",0.27,24,0.18,0.45,2,0.27,72,5,12,1,eng ENG,0,0.36,0,0,14,Steven Taylor
300,0,Manchester United,1,DF,0.09,2,0.00,"1,005",0.00,22,0.27,1.16,2,0.00,77,13,11,0,nir NIR,0,0.00,1,0,13,Jonny Evans
301,0,Newcastle United,3,"FW,MF",0.27,7,0.09,996,0.00,25,0.00,0.99,0,0.00,59,11,10,1,eng ENG,0,0.09,0,0,17,Wayne Routledge
302,2,West Ham United,10,MF,0.91,0,0.27,990,0.18,28,0.09,0.82,1,0.18,90,9,11,1,de GER,0,0.27,0,0,11,Thomas Hitzlsperger
303,1,Bolton Wanderers,4,MF,0.37,15,0.37,985,0.09,22,0.46,2.10,4,0.09,41,23,9,3,eng ENG,0,0.37,1,0,24,Mark Davies
304,2,Arsenal,5,MF,0.47,3,0.38,954,0.19,24,0.19,1.42,1,0.19,60,15,13,2,fr FRA,0,0.38,1,0,16,Abou Diaby
305,2,Chelsea,3,"DF,MF",0.28,1,0.19,953,0.19,23,0.28,1.79,3,0.19,79,19,11,0,br BRA,0,0.19,0,0,12,David Luiz
306,1,Wolverhampton Wanderers,6,MF,0.57,1,0.09,951,0.09,25,0.09,1.23,1,0.09,79,13,11,0,eng ENG,0,0.09,0,0,12,David Jones
307,0,Newcastle United,2,MF,0.19,3,0.00,949,0.00,23,0.28,1.23,3,0.00,68,13,11,0,eng ENG,0,0.00,0,0,14,Danny Guthrie
308,0,Arsenal,8,MF,0.77,13,0.19,938,0.00,29,0.29,0.96,3,0.00,45,10,8,2,cz CZE,1,0.19,0,0,21,Tomáš Rosický
309,7,West Ham United,18,FW,1.74,2,0.68,933,0.68,25,0.10,0.87,1,0.68,78,9,10,0,sn SEN,0,0.68,0,0,12,Demba Ba
310,2,Everton,8,MF,0.77,16,0.39,932,0.19,25,0.19,2.12,1,0.19,36,22,10,2,ru RUS,0,0.39,1,0,26,Diniyar Bilyaletdinov
311,1,West Ham United,4,"MF,DF",0.39,4,0.10,929,0.10,24,0.19,0.78,2,0.10,66,8,10,0,us USA,0,0.10,0,0,14,Jonathan Spector
312,1,Wigan Athletic,12,FW,1.16,16,0.39,928,0.10,21,0.19,2.23,2,0.10,37,23,9,3,ar ARG,0,0.39,0,0,25,Franco Di Santo
313,1,Wolverhampton Wanderers,5,MF,0.49,3,0.30,913,0.10,24,0.00,0.99,0,0.10,61,10,12,2,wal WAL,0,0.30,0,0,15,David Edwards
314,0,Stoke City,0,GK,0.00,0,0.00,900,0.00,34,0.00,0.00,0,0.00,90,0,10,0,dk DEN,0,0.00,0,0,10,Thomas Sørensen
315,2,Birmingham City,3,"FW,MF,DF",0.30,8,0.20,895,0.20,26,0.00,1.11,0,0.20,53,11,9,0,cl CHI,0,0.20,0,0,17,Jean Beausejour
316,0,Aston Villa,2,DF,0.20,2,0.00,894,0.00,28,0.20,0.70,2,0.00,75,7,10,0,es ESP,0,0.00,0,0,12,Carlos Cuéllar
317,3,Aston Villa,5,FW,0.50,8,0.40,893,0.30,32,0.40,2.42,3,0.30,47,24,11,1,eng ENG,0,0.40,1,0,19,Emile Heskey
318,0,Newcastle United,2,"MF,DF",0.21,4,0.00,877,0.00,24,0.62,1.23,6,0.00,68,12,9,0,eng ENG,0,0.00,0,0,13,James Perch
319,0,West Ham United,0,DF,0.00,1,0.00,866,0.00,28,0.10,0.83,1,0.00,79,8,10,0,cd COD,0,0.00,0,0,11,Hérita Ilunga
320,0,Liverpool,1,"DF,MF",0.10,1,0.10,860,0.00,20,0.10,0.63,1,0.00,78,6,10,1,eng ENG,0,0.10,0,0,11,Martin Kelly
321,0,West Bromwich Albion,0,DF,0.00,0,0.00,855,0.00,29,0.21,0.63,2,0.00,86,6,10,0,ci CIV,0,0.00,0,0,10,Abdoulaye Méïté
322,2,Manchester City,10,FW,1.05,7,0.42,854,0.21,24,0.00,1.58,0,0.21,57,15,8,2,ba BIH,0,0.42,0,0,15,Edin Džeko
323,2,Stoke City,3,DF,0.32,1,0.21,843,0.21,31,0.00,0.21,0,0.21,84,2,9,0,gi GIB,0,0.21,0,0,10,Danny Higginbotham
324,6,West Bromwich Albion,12,MF,1.30,16,0.76,830,0.65,27,0.00,2.39,0,0.65,36,22,7,1,cm CMR,0,0.76,0,0,23,Somen Tchoyi
325,1,Tottenham Hotspur,2,DF,0.22,5,0.11,828,0.11,24,0.00,1.09,0,0.11,69,10,7,0,cm CMR,0,0.11,0,0,12,Sébastien Bassong
326,0,Birmingham City,5,MF,0.55,4,0.11,821,0.00,25,0.00,0.88,0,0.00,63,8,9,1,eng ENG,0,0.11,0,0,13,David Bentley
327,0,Wigan Athletic,0,DF,0.00,2,0.00,815,0.00,29,0.22,1.33,2,0.00,82,12,8,0,sco SCO,0,0.00,0,0,10,Steven Caldwell
328,1,Wigan Athletic,7,"MF,FW",0.77,13,0.44,815,0.11,19,0.11,1.33,1,0.11,39,12,8,3,ng NGA,0,0.44,0,0,21,Victor Moses
329,2,Liverpool,8,MF,0.90,11,0.34,801,0.22,28,0.22,1.35,1,0.22,40,12,9,1,eng ENG,0,0.34,1,0,20,Joe Cole
330,0,Liverpool,4,MF,0.45,1,0.00,796,0.00,21,0.00,0.68,0,0.00,72,6,10,0,eng ENG,0,0.00,0,0,11,Jay Spearing
331,0,Birmingham City,0,DF,0.00,0,0.00,781,0.00,31,0.23,0.69,2,0.00,78,6,10,0,cz CZE,0,0.00,0,0,10,Martin Jiránek
332,1,West Bromwich Albion,6,FW,0.70,11,0.12,772,0.12,23,0.00,1.05,0,0.12,41,9,8,0,ie IRL,0,0.12,0,0,19,Simon Cox
333,0,Everton,8,FW,0.94,8,0.00,770,0.00,22,0.35,2.34,2,0.00,48,20,8,0,ng NGA,0,0.00,1,0,16,Victor Anichebe
334,1,Chelsea,6,FW,0.71,6,0.35,765,0.12,26,0.12,1.41,1,0.12,55,12,8,2,es ESP,0,0.35,0,0,14,Fernando Torres
335,1,West Ham United,6,FW,0.71,2,0.12,759,0.12,20,0.00,0.71,0,0.12,69,6,9,0,eng ENG,0,0.12,0,0,11,Freddie Sears
336,5,Fulham,11,FW,1.31,5,0.59,757,0.48,29,0.24,2.50,2,0.59,54,21,9,1,eng ENG,1,0.71,0,1,14,Bobby Zamora
337,0,West Ham United,4,"MF,FW",0.48,8,0.00,745,0.00,23,0.00,0.60,0,0.00,53,5,6,0,mx MEX,0,0.00,0,0,14,Pablo Barrera
338,1,Manchester United,2,"MF,DF",0.24,2,0.36,742,0.12,24,0.12,1.58,1,0.12,74,13,8,2,ec ECU,0,0.36,0,0,10,Antonio Valencia
339,0,Liverpool,1,MF,0.12,3,0.00,742,0.00,30,0.12,1.82,1,0.00,62,15,9,0,dk DEN,0,0.00,0,0,12,Christian Poulsen
340,6,Newcastle United,9,FW,1.09,2,0.73,741,0.73,23,0.00,1.70,0,0.73,67,14,9,0,ie IRL,0,0.73,0,0,11,Leon Best
341,0,Fulham,0,DF,0.00,2,0.00,729,0.00,26,0.00,1.11,0,0.00,73,9,8,0,ie IRL,0,0.00,0,0,10,Stephen Kelly
342,0,Arsenal,0,GK,0.00,0,0.00,720,0.00,33,0.12,0.00,1,0.00,90,0,8,0,es ESP,0,0.00,0,0,8,Manuel Almunia
343,1,Wigan Athletic,4,MF,0.50,4,0.12,720,0.12,25,0.00,0.25,0,0.12,55,2,9,0,es ESP,0,0.12,0,0,13,Jordi Gómez
344,0,Tottenham Hotspur,0,GK,0.00,0,0.00,720,0.00,36,0.00,0.00,0,0.00,90,0,8,0,it ITA,0,0.00,0,0,8,Carlo Cudicini
345,1,Stoke City,3,"MF,FW",0.38,9,0.38,718,0.13,28,0.00,1.63,0,0.13,51,13,5,2,tr TUR,0,0.38,0,0,14,Tuncay Şanlı
346,1,Blackpool,4,FW,0.50,13,0.25,716,0.13,33,0.00,0.88,0,0.13,38,7,6,1,eng ENG,0,0.25,0,0,19,Brett Ormerod
347,0,West Ham United,0,DF,0.00,0,0.00,712,0.00,28,0.38,1.52,3,0.00,89,12,8,0,il ISR,0,0.00,0,0,8,Tal Ben Haim
348,1,Arsenal,3,"MF,DF",0.38,5,0.13,707,0.13,27,0.51,1.02,4,0.13,54,8,8,0,ci CIV,0,0.13,0,0,13,Emmanuel Eboué
349,1,West Bromwich Albion,2,DF,0.26,2,0.13,703,0.13,28,0.26,0.90,1,0.13,70,7,8,0,es ESP,0,0.13,1,0,10,Pablo Ibáñez
350,1,Everton,8,FW,1.08,7,0.27,668,0.13,27,0.00,2.69,0,0.13,48,20,7,1,ng NGA,0,0.27,0,0,14,Yakubu Aiyegbeni
351,3,Blackburn Rovers,5,FW,0.68,12,0.41,662,0.41,31,0.00,1.77,0,0.41,37,13,6,0,zw ZIM,0,0.41,0,0,18,Benjani Mwaruwari
352,5,Blackpool,11,FW,1.50,9,0.82,661,0.68,30,0.14,2.18,1,0.68,41,16,7,1,eng ENG,0,0.82,0,0,16,Marlon Harewood
353,0,Manchester United,4,MF,0.55,6,0.14,656,0.00,22,0.41,1.23,3,0.00,55,9,6,1,ie IRL,0,0.14,0,0,12,Darron Gibson
354,3,Blackpool,8,MF,1.11,5,0.42,647,0.42,24,0.00,0.97,0,0.42,59,7,6,0,eng ENG,0,0.42,0,0,11,Jason Puncheon
355,0,Aston Villa,2,MF,0.28,5,0.14,639,0.00,20,0.14,0.85,1,0.00,53,6,7,1,sco SCO,0,0.14,0,0,12,Barry Bannan
356,0,West Ham United,0,"DF,MF",0.00,6,0.00,634,0.00,30,0.57,1.28,4,0.00,49,9,7,0,cz CZE,0,0.00,0,0,13,Radoslav Kováč
357,0,Fulham,0,GK,0.00,0,0.00,630,0.00,24,0.00,0.00,0,0.00,90,0,7,0,eng ENG,0,0.00,0,0,7,David Stockdale
358,0,Arsenal,2,MF,0.29,10,0.00,629,0.00,22,0.57,2.58,4,0.00,39,18,6,0,br BRA,0,0.00,0,0,16,Denílson
359,0,Liverpool,0,DF,0.00,0,0.00,620,0.00,17,0.44,1.45,3,0.00,89,10,7,0,eng ENG,0,0.00,0,0,7,Jon Flanagan
360,0,West Ham United,1,"MF,DF,FW",0.15,2,0.00,612,0.00,26,0.29,1.18,2,0.00,68,8,7,0,mq MTQ,0,0.00,0,0,9,Julien Faubert
361,0,Chelsea,3,"MF,DF",0.44,6,0.15,608,0.00,26,0.15,1.63,1,0.00,51,11,6,1,ru RUS,0,0.15,0,0,12,Yuri Zhirkov
362,0,West Ham United,2,MF,0.30,3,0.00,602,0.00,31,0.00,0.30,0,0.00,55,2,8,0,eng ENG,0,0.00,0,0,11,Kieron Dyer
363,0,West Ham United,5,MF,0.76,1,0.15,589,0.00,27,0.00,1.22,0,0.00,74,8,7,1,eng ENG,0,0.15,0,0,8,Gary O'Neil
364,0,Sunderland,1,MF,0.15,5,0.00,589,0.00,20,0.15,0.61,1,0.00,54,4,6,0,eng ENG,0,0.00,0,0,11,Jack Colback
365,0,Newcastle United,6,FW,0.92,23,0.15,588,0.00,19,0.31,2.30,2,0.00,25,15,1,1,eng ENG,0,0.15,0,0,24,Nile Ranger
366,0,Newcastle United,0,"MF,FW",0.00,4,0.00,580,0.00,29,0.47,2.17,3,0.00,53,14,7,0,eng ENG,0,0.00,0,0,11,Alan Smith
367,0,Liverpool,1,"DF,MF",0.16,7,0.00,570,0.00,30,0.32,1.11,2,0.00,41,7,7,0,br BRA,0,0.00,0,0,14,Fábio Aurélio
368,1,Manchester United,1,DF,0.16,6,0.16,559,0.16,20,0.32,1.61,2,0.16,51,10,5,0,br BRA,0,0.16,0,0,11,Fábio
369,0,Wigan Athletic,2,MF,0.32,15,0.00,557,0.00,22,0.00,1.13,0,0.00,31,7,3,0,sco SCO,0,0.00,0,0,18,James McArthur
370,0,Aston Villa,0,MF,0.00,0,0.00,552,0.00,27,0.65,2.61,3,0.00,79,16,7,0,cm CMR,0,0.00,1,0,7,Jean Makoun
371,0,West Bromwich Albion,0,GK,0.00,0,0.00,540,0.00,27,0.00,0.00,0,0.00,90,0,6,0,wal WAL,0,0.00,0,0,6,Boaz Myhill
372,0,Bolton Wanderers,1,DF,0.17,2,0.00,538,0.00,23,0.50,1.34,3,0.00,77,8,5,0,eng ENG,0,0.00,0,0,7,David Wheater
373,0,Aston Villa,3,FW,0.50,4,0.00,538,0.00,30,0.00,3.68,0,0.00,54,22,6,0,no NOR,1,0.00,0,0,10,John Carew
374,0,Wolverhampton Wanderers,0,"FW,MF",0.00,3,0.00,536,0.00,22,0.00,0.67,0,0.00,54,4,7,0,eng ENG,0,0.00,0,0,10,Adam Hammill
375,2,Fulham,8,FW,1.35,3,0.34,535,0.34,29,0.00,1.35,0,0.34,54,8,7,0,sn SEN,0,0.34,0,0,10,Diomansy Kamara
376,0,Sunderland,0,MF,0.00,2,0.34,534,0.00,25,0.34,1.52,2,0.00,59,9,7,2,gh GHA,0,0.34,0,0,9,Sulley Muntari
377,0,Fulham,1,MF,0.17,4,0.34,529,0.00,31,0.34,1.53,2,0.00,53,9,6,2,eng ENG,0,0.34,0,0,10,Jonathan Greening
378,0,Stoke City,0,"MF,DF",0.00,5,0.00,528,0.00,27,0.17,1.02,1,0.00,53,6,5,0,eng ENG,0,0.00,0,0,10,Danny Pugh
379,2,Arsenal,10,FW,1.76,14,0.53,511,0.35,22,0.35,1.41,2,0.35,30,8,3,1,dk DEN,0,0.53,0,0,17,Nicklas Bendtner
380,2,West Ham United,2,"DF,MF",0.35,1,0.35,511,0.35,25,0.18,2.11,1,0.35,73,12,6,0,ch SUI,0,0.35,0,0,7,Valon Behrami
381,1,Bolton Wanderers,5,FW,0.89,13,0.36,503,0.18,19,0.00,1.43,0,0.18,30,8,4,1,es ESP,0,0.36,0,0,17,Rodrigo
382,1,Sunderland,1,MF,0.18,7,0.18,503,0.18,27,0.18,0.89,1,0.18,42,5,5,0,py PAR,0,0.18,0,0,12,Cristian Riveros
383,0,Wigan Athletic,7,FW,1.27,3,0.00,496,0.00,25,0.00,0.54,0,0.00,62,3,5,0,ar ARG,1,0.00,0,0,8,Mauro Boselli
384,0,Blackpool,1,"MF,DF",0.18,6,0.00,496,0.00,26,0.00,0.91,0,0.00,45,5,5,0,au AUS,0,0.00,0,0,11,David Carney
385,2,Manchester City,4,MF,0.73,11,0.36,495,0.36,34,0.36,1.82,2,0.36,33,10,4,0,fr FRA,0,0.36,0,0,15,Patrick Vieira
386,1,Birmingham City,4,FW,0.73,9,0.18,493,0.18,37,0.00,1.28,0,0.18,35,7,5,0,eng ENG,0,0.18,0,0,14,Kevin Phillips
387,0,Tottenham Hotspur,0,"DF,MF",0.00,0,0.00,493,0.00,29,0.00,0.37,0,0.00,82,2,6,0,eng ENG,0,0.00,0,0,6,Ledley King
388,2,West Ham United,6,FW,1.11,4,0.37,486,0.37,30,0.00,0.56,0,0.37,54,3,5,0,ie IRL,0,0.37,0,0,9,Robbie Keane
389,0,Birmingham City,2,FW,0.38,9,0.00,470,0.00,24,0.19,1.72,1,0.00,36,9,4,0,eng ENG,0,0.00,0,0,13,Matt Derbyshire
390,0,Liverpool,0,"MF,FW",0.00,5,0.00,460,0.00,29,0.20,0.98,1,0.00,46,5,5,0,rs SRB,0,0.00,0,0,10,Milan Jovanović
391,0,Manchester United,0,GK,0.00,0,0.00,450,0.00,28,0.00,0.00,0,0.00,90,0,5,0,pl POL,0,0.00,0,0,5,Tomasz Kuszczak
392,0,Arsenal,1,DF,0.20,0,0.00,450,0.00,24,0.00,1.40,0,0.00,90,7,5,0,be BEL,0,0.00,0,0,5,Thomas Vermaelen
393,1,Blackburn Rovers,3,DF,0.61,2,0.20,444,0.20,18,0.20,1.22,1,0.20,63,6,5,0,sco SCO,0,0.20,0,0,7,Grant Hanley
394,0,Blackpool,2,FW,0.42,4,0.00,433,0.00,32,0.00,1.66,0,0.00,48,8,5,0,eng ENG,0,0.00,0,0,9,James Beattie
395,0,Birmingham City,0,DF,0.00,7,0.21,431,0.00,26,0.42,1.04,2,0.00,43,5,3,1,eng ENG,0,0.21,0,0,10,David Murphy
396,0,Manchester United,0,DF,0.00,3,0.00,429,0.00,30,0.42,1.47,2,0.00,61,7,4,0,eng ENG,0,0.00,0,0,7,Wes Brown
397,0,Blackpool,0,MF,0.00,2,0.21,427,0.00,26,0.00,0.42,0,0.00,53,2,6,1,fr FRA,0,0.21,0,0,8,Ludovic Sylvestre
398,0,Aston Villa,1,MF,0.22,3,0.00,413,0.00,20,0.22,0.87,1,0.00,59,4,4,0,eng ENG,0,0.00,0,0,7,Fabian Delph
399,0,Newcastle United,0,"FW,DF",0.00,3,0.00,408,0.00,35,0.22,0.44,1,0.00,58,2,4,0,eng ENG,0,0.00,0,0,7,Sol Campbell
400,0,West Ham United,1,DF,0.22,4,0.00,407,0.00,22,0.00,1.55,0,0.00,58,7,3,0,nz NZL,0,0.00,0,0,7,Winston Reid
401,0,West Ham United,4,"FW,MF",0.89,5,0.00,406,0.00,21,0.22,2.00,1,0.00,45,9,4,0,eng ENG,0,0.00,0,0,9,Zavon Hines
402,0,Birmingham City,0,DF,0.00,0,0.00,403,0.00,28,0.22,0.45,1,0.00,81,2,5,0,eng ENG,0,0.00,0,0,5,Stuart Parnaby
403,0,Blackpool,0,DF,0.00,3,0.00,399,0.00,25,0.45,0.90,2,0.00,67,4,3,0,il ISR,0,0.00,0,0,6,Dekel Keinan
404,1,Aston Villa,6,FW,1.36,9,0.23,398,0.23,19,0.00,1.36,0,0.23,36,6,2,0,eng ENG,0,0.23,0,0,11,Nathan Delfouneso
405,0,Aston Villa,0,MF,0.00,0,0.00,394,0.00,21,0.23,1.60,1,0.00,79,7,5,0,eng ENG,0,0.00,0,0,5,Jonathan Hogg
406,2,Tottenham Hotspur,5,MF,1.18,11,0.47,380,0.47,25,0.24,1.18,1,0.47,29,5,2,0,hr CRO,0,0.47,0,0,13,Niko Kranjčar
407,1,Wolverhampton Wanderers,4,MF,0.98,6,0.49,368,0.24,24,0.49,2.69,2,0.24,37,11,4,1,dz ALG,0,0.49,0,0,10,Adlène Guedioura
408,0,Blackburn Rovers,0,DF,0.00,3,0.00,365,0.00,31,0.25,0.49,1,0.00,61,2,3,0,"fr FRA,gp GPE",0,0.00,0,0,6,Pascal Chimbonda
409,0,Bolton Wanderers,0,DF,0.00,0,0.00,360,0.00,19,0.75,1.00,3,0.00,90,4,4,0,es ESP,0,0.00,0,0,4,Marcos Alonso
410,1,Arsenal,2,MF,0.51,2,0.25,354,0.25,19,0.25,0.76,1,0.25,51,3,5,0,wal WAL,0,0.25,0,0,7,Aaron Ramsey
411,0,Tottenham Hotspur,0,"DF,MF",0.00,0,0.00,350,0.00,20,0.00,0.26,0,0.00,88,1,4,0,eng ENG,0,0.00,0,0,4,Danny Rose
412,0,Arsenal,2,DF,0.52,3,0.00,348,0.00,20,0.26,1.81,1,0.00,50,7,4,0,eng ENG,0,0.00,0,0,7,Kieran Gibbs
413,1,West Ham United,3,MF,0.78,2,0.26,348,0.26,20,0.00,0.52,0,0.26,58,2,4,0,eng ENG,0,0.26,0,0,6,Junior Stanislas
414,0,Manchester City,1,FW,0.26,9,0.00,348,0.00,23,0.00,1.55,0,0.00,29,6,3,0,br BRA,0,0.00,0,0,12,Jô
415,0,Manchester City,0,DF,0.00,2,0.00,345,0.00,19,0.52,1.57,1,0.00,49,6,5,0,be BEL,0,0.00,1,0,7,Dedryck Boyata
416,0,Liverpool,2,MF,0.53,15,0.26,340,0.00,18,0.26,1.32,1,0.00,23,5,0,1,eng ENG,0,0.26,0,0,15,Jonjo Shelvey
417,0,Birmingham City,0,DF,0.00,4,0.00,338,0.00,25,0.27,1.33,1,0.00,56,5,2,0,eng ENG,0,0.00,0,0,6,Curtis Davies
418,4,Bolton Wanderers,9,FW,2.42,22,1.07,335,1.07,30,0.81,1.07,2,1.07,15,4,0,0,hr CRO,0,1.07,1,0,22,Ivan Klasnić
419,0,Wigan Athletic,0,GK,0.00,0,0.00,331,0.00,29,0.00,0.00,0,0.00,83,0,4,0,eng ENG,0,0.00,0,0,4,Chris Kirkland
420,1,Bolton Wanderers,3,MF,0.83,5,0.28,326,0.28,26,0.28,1.66,1,0.28,41,6,3,0,il ISR,0,0.28,0,0,8,Tamir Cohen
421,0,Bolton Wanderers,0,GK,0.00,1,0.00,323,0.00,22,0.00,0.00,0,0.00,81,0,3,0,hu HUN,0,0.00,0,0,4,Ádám Bogdán
422,0,Bolton Wanderers,0,"MF,DF",0.00,2,0.28,321,0.00,31,0.00,0.28,0,0.00,64,1,3,1,jm JAM,0,0.28,0,0,5,Ricardo Gardner
423,0,West Bromwich Albion,2,"FW,MF",0.57,13,0.00,318,0.00,21,0.00,0.57,0,0.00,23,2,1,0,jm JAM,0,0.00,0,0,14,Giles Barnes
424,0,Newcastle United,3,"DF,MF",0.87,4,0.00,309,0.00,19,0.00,1.46,0,0.00,44,5,3,0,nir NIR,0,0.00,0,0,7,Shane Ferguson
425,0,Blackburn Rovers,0,MF,0.00,1,0.00,309,0.00,30,0.58,2.91,2,0.00,62,10,4,0,au AUS,0,0.00,0,0,5,Vince Grella
426,0,Manchester United,3,"MF,FW",0.95,4,0.00,284,0.00,21,0.00,0.63,0,0.00,41,2,3,0,fr FRA,0,0.00,0,0,7,Gabriel Obertan
427,0,Newcastle United,3,"DF,MF",0.97,2,0.32,277,0.00,25,0.32,0.65,0,0.00,55,2,3,1,eng ENG,0,0.32,1,0,5,Ryan Taylor
428,0,Birmingham City,1,"MF,FW",0.33,1,0.33,276,0.00,27,0.00,1.30,0,0.00,69,4,3,1,sco SCO,0,0.33,0,0,4,James McFadden
429,1,Wolverhampton Wanderers,2,"MF,DF",0.65,2,0.33,276,0.33,26,0.65,4.57,2,0.33,46,14,4,0,be BEL,0,0.33,0,0,6,Jelle Van Damme
430,0,Aston Villa,2,DF,0.66,2,0.00,274,0.00,21,0.33,0.99,1,0.00,55,3,3,0,us USA,0,0.00,0,0,5,Eric Lichaj
431,0,Fulham,0,DF,0.00,0,0.00,270,0.00,25,0.00,1.00,0,0.00,90,3,3,0,ch SUI,0,0.00,0,0,3,Philippe Senderos
432,0,Sunderland,1,MF,0.35,1,0.00,259,0.00,21,0.69,2.43,2,0.00,52,7,4,0,ie IRL,0,0.00,0,0,5,David Meyler
433,0,Aston Villa,1,"MF,FW",0.35,7,0.00,254,0.00,36,0.00,0.35,0,0.00,28,1,2,0,fr FRA,0,0.00,0,0,9,Robert Pirès
434,0,Birmingham City,0,FW,0.00,1,0.00,248,0.00,25,0.00,2.54,0,0.00,62,7,3,0,ng NGA,0,0.00,0,0,4,Obafemi Martins
435,0,Aston Villa,0,DF,0.00,0,0.00,247,0.00,19,0.00,0.36,0,0.00,62,1,4,0,eng ENG,0,0.00,0,0,4,Nathan Baker
436,1,Manchester City,3,FW,1.11,6,0.00,244,0.00,26,0.00,3.32,0,0.37,31,9,2,0,tg TOG,1,0.37,0,1,8,Emmanuel Adebayor
437,0,Birmingham City,1,MF,0.37,0,0.37,243,0.00,18,0.37,2.22,1,0.00,81,6,3,1,eng ENG,0,0.37,0,0,3,Jordon Mutch
438,2,Manchester United,3,FW,1.13,10,0.76,238,0.76,30,0.38,2.27,1,0.76,22,6,1,0,eng ENG,0,0.76,0,0,11,Michael Owen
439,0,Stoke City,0,MF,0.00,5,0.00,236,0.00,33,1.14,2.29,3,0.00,30,6,3,0,sn SEN,0,0.00,0,0,8,Salif Diao
440,0,Blackburn Rovers,0,MF,0.00,3,0.00,229,0.00,29,0.00,1.57,0,0.00,46,4,2,0,ie IRL,0,0.00,0,0,5,Keith Andrews
441,0,Fulham,3,FW,1.20,10,0.00,225,0.00,26,0.00,1.20,0,0.00,21,3,1,0,us USA,0,0.00,0,0,11,Eddie Johnson
442,0,Sunderland,0,FW,0.00,0,0.00,225,0.00,22,0.00,2.00,0,0.00,75,5,3,0,eng ENG,0,0.00,0,0,3,Fraizer Campbell
443,0,Blackburn Rovers,0,GK,0.00,1,0.00,225,0.00,25,0.40,0.00,1,0.00,75,0,2,0,eng ENG,0,0.00,0,0,3,Mark Bunn
444,1,Manchester United,1,FW,0.41,5,0.41,220,0.41,18,0.00,2.05,0,0.41,31,5,2,0,it ITA,0,0.41,0,0,7,Federico Macheda
445,1,Wigan Athletic,5,FW,2.10,6,0.42,214,0.42,23,0.00,0.84,0,0.42,31,2,1,0,ie IRL,0,0.42,0,0,7,Conor Sammon
446,1,Chelsea,1,MF,0.43,6,0.43,209,0.43,30,0.00,0.00,0,0.43,30,0,1,0,il ISR,0,0.43,0,0,7,Yossi Benayoun
447,0,Manchester United,0,DF,0.00,0,0.00,205,0.00,35,0.44,2.20,1,0.00,68,5,3,0,eng ENG,0,0.00,0,0,3,Gary Neville
448,0,Manchester City,2,"FW,MF",0.88,5,0.00,205,0.00,28,0.00,1.32,0,0.00,29,3,2,0,eng ENG,0,0.00,0,0,7,Shaun Wright-Phillips
449,1,Liverpool,2,"FW,MF",0.89,8,0.44,203,0.44,23,0.00,1.77,0,0.44,23,4,1,0,nl NED,0,0.44,0,0,9,Ryan Babel
450,0,West Ham United,2,MF,0.90,1,0.00,200,0.00,21,0.00,0.45,0,0.00,67,1,2,0,wal WAL,0,0.00,0,0,3,Jack Collison
451,0,Fulham,1,DF,0.46,0,0.00,195,0.00,19,0.00,0.92,0,0.00,65,2,3,0,gy GUY,0,0.00,0,0,3,Matthew Briggs
