,goals,squad,shots_on_target,position,shots_on_target_per90,games_subs,goals_assists_pens_per90,minutes,goals_pens_per90,age,cards_per90,fouls_per90,cards_yellow,goals_per90,minutes_per_game,fouls,games_starts,assists,nationality,pens_att,goals_assists_per90,cards_red,pens_made,games,player
167,1,Chelsea,6,"DF,MF",0.22,1,0.04,"2,493",0.04,26,0.14,,4,0.04,89,,27,0,no NOR,0,0.04,0,0,28,Erland Johnsen
168,0,Everton,3,"MF,DF",0.11,1,0.04,"2,489",0.00,29,0.14,,4,0.00,86,,28,1,eng ENG,0,0.04,0,0,29,Ian Snodin
169,7,Swindon Town,23,DF,0.83,4,0.29,"2,483",0.07,28,0.07,,2,0.25,78,,28,6,wal WAL,6,0.47,0,5,32,Paul Bodin
170,2,Newcastle United,17,MF,0.62,0,0.25,"2,480",0.07,20,0.04,,1,0.07,86,,29,5,eng ENG,0,0.25,0,0,29,Lee Clark
171,1,Ipswich Town,12,"FW,MF",0.44,0,0.07,"2,478",0.04,24,0.00,,0,0.04,89,,28,1,eng ENG,0,0.07,0,0,28,Stuart Slater
172,0,Wimbledon,2,DF,0.07,1,0.00,"2,475",0.00,23,0.00,,0,0.00,88,,27,0,ie IRL,0,0.00,0,0,28,Scott Fitzgerald
173,0,Swindon Town,0,GK,0.00,0,0.00,"2,471",0.00,26,0.07,,2,0.00,88,,28,0,eng ENG,0,0.00,0,0,28,Fraser Digby
174,0,Tottenham Hotspur,3,"FW,DF",0.11,7,0.04,"2,461",0.00,18,0.04,,1,0.00,72,,27,1,eng ENG,0,0.04,0,0,34,Sol Campbell
175,0,Queens Park Rangers,3,DF,0.11,2,0.00,"2,458",0.00,23,0.00,,0,0.00,85,,27,0,eng ENG,0,0.00,0,0,29,Steve Yates
176,4,Everton,,FW,,0,,"2,446",,27,0.04,,1,0.15,84,,29,,eng ENG,,,0,,29,Peter Beagrie
177,0,Ipswich Town,4,DF,0.15,1,0.07,"2,445",0.00,21,0.15,,4,0.00,84,,28,2,eng ENG,0,0.07,0,0,29,Phil Whelan
178,0,Ipswich Town,0,GK,0.00,0,0.00,"2,430",0.00,25,0.00,,0,0.00,90,,27,0,ca CAN,0,0.00,0,0,27,Craig Forrest
179,8,West Ham United,31,FW,1.15,4,0.41,"2,417",0.30,33,0.04,,1,0.30,81,,26,3,eng ENG,0,0.41,0,0,30,Lee Chapman
180,12,Liverpool,34,FW,1.29,1,0.53,"2,381",0.42,18,0.00,,0,0.45,85,,27,3,eng ENG,2,0.57,0,1,28,Robbie Fowler
181,6,Swindon Town,25,FW,0.94,3,0.34,"2,381",0.23,29,0.15,,3,0.23,79,,27,3,eng ENG,0,0.34,1,0,30,Andy Mutch
182,6,Manchester United,21,"MF,DF",0.80,3,0.38,"2,362",0.23,26,0.04,,1,0.23,79,,27,4,"ru RUS,su URS",0,0.38,0,0,30,Andrei Kanchelskis
183,1,Leeds United,5,DF,0.19,0,0.04,"2,353",0.04,22,0.23,,6,0.04,81,,29,0,eng ENG,0,0.04,0,0,29,Jon Newsome
184,0,Queens Park Rangers,0,GK,0.00,0,0.00,"2,340",0.00,31,0.00,,0,0.00,90,,26,0,"cs TCH,cz CZE",0,0.00,0,0,26,Jan Stejskal
185,0,Tottenham Hotspur,2,DF,0.08,0,0.00,"2,336",0.00,28,0.12,,2,0.00,90,,26,0,sco SCO,0,0.00,1,0,26,Colin Calderwood
186,1,Everton,4,DF,0.15,1,0.04,"2,334",0.04,31,0.04,,1,0.04,83,,27,0,eng ENG,0,0.04,0,0,28,Dave Watson
187,3,Everton,16,"MF,FW",0.62,3,0.15,"2,330",0.08,22,0.00,,0,0.12,80,,26,2,eng ENG,1,0.19,0,1,29,Graham Stuart
188,7,Blackburn Rovers,34,"FW,MF",1.32,3,0.43,"2,322",0.27,26,0.08,,2,0.27,77,,27,4,sco SCO,0,0.43,0,0,30,Kevin Gallacher
189,3,Coventry City,16,FW,0.62,6,0.16,"2,321",0.12,25,0.04,,1,0.12,70,,27,1,eng ENG,0,0.16,0,0,33,John Williams
190,5,Tottenham Hotspur,18,"FW,MF",0.70,0,0.27,"2,308",0.16,19,0.00,,0,0.19,86,,27,3,eng ENG,2,0.31,0,1,27,Nick Barmby
191,12,Swindon Town,34,FW,1.33,10,0.47,"2,300",0.39,26,0.08,,2,0.47,64,,26,2,no NOR,2,0.55,0,2,36,Jan Åge Fjørtoft
192,9,Manchester United,23,MF,0.90,4,0.55,"2,299",0.35,22,0.04,,1,0.35,77,,26,5,eng ENG,0,0.55,0,0,30,Lee Sharpe
193,1,Oldham Athletic,10,DF,0.39,1,0.04,"2,294",0.04,20,0.16,,2,0.04,85,,26,0,eng ENG,0,0.04,2,0,27,Chris Makin
194,7,Arsenal,25,"FW,MF",0.98,9,0.51,"2,293",0.27,25,0.04,,1,0.27,70,,24,6,eng ENG,0,0.51,0,0,33,Paul Merson
195,0,Arsenal,12,MF,0.47,0,0.08,"2,285",0.00,28,0.04,,1,0.00,85,,27,2,dk DEN,0,0.08,0,0,27,John Jensen
196,6,Blackburn Rovers,24,FW,0.95,1,0.43,"2,278",0.24,28,0.08,,2,0.24,81,,27,5,eng ENG,0,0.43,0,0,28,Mike Newell
197,0,Southampton,2,DF,0.08,0,0.08,"2,277",0.00,30,0.08,,2,0.00,84,,27,2,eng ENG,0,0.08,0,0,27,Steve Wood
198,1,West Ham United,10,MF,0.40,0,0.08,"2,271",0.04,26,0.12,,3,0.04,87,,26,1,my MAS,0,0.08,0,0,26,Peter Butler
199,2,Aston Villa,16,MF,0.63,5,0.24,"2,270",0.08,31,0.00,,0,0.08,76,,25,4,ie IRL,0,0.24,0,0,30,Ray Houghton
200,0,Everton,12,DF,0.48,1,0.12,"2,261",0.00,24,0.04,,1,0.00,87,,25,3,eng ENG,0,0.12,0,0,26,Andy Hinchcliffe
201,1,Everton,8,MF,0.32,1,0.12,"2,255",0.04,30,0.20,,5,0.04,84,,26,2,eng ENG,0,0.12,0,0,27,Mark Ward
202,5,Coventry City,19,"MF,DF",0.76,1,0.24,"2,253",0.20,25,0.08,,2,0.20,87,,25,1,eng ENG,0,0.24,0,0,26,Julian Darby
203,0,Southampton,0,GK,0.00,0,0.00,"2,250",0.00,34,0.00,,0,0.00,90,,25,0,eng ENG,0,0.00,0,0,25,Dave Beasant
204,0,Coventry City,6,MF,0.24,3,0.08,"2,230",0.00,17,0.00,,0,0.00,83,,24,2,ie IRL,0,0.08,0,0,27,Willie Boland
205,7,Liverpool,24,"FW,MF",0.97,2,0.36,"2,221",0.28,27,0.08,,2,0.28,82,,25,2,eng ENG,0,0.36,0,0,27,Nigel Clough
206,2,Arsenal,14,MF,0.57,3,0.24,"2,219",0.08,20,0.04,,1,0.08,82,,24,4,eng ENG,0,0.24,0,0,27,Ray Parlour
207,6,Sheffield Wednesday,16,MF,0.66,3,0.37,"2,181",0.25,20,0.04,,1,0.25,81,,24,3,wal WAL,0,0.37,0,0,27,Ryan Jones
208,0,Arsenal,6,"DF,MF",0.25,10,0.00,"2,128",0.00,27,0.25,,6,0.00,65,,23,0,eng ENG,0,0.00,0,0,33,Martin Keown
209,0,Manchester City,3,DF,0.13,1,0.00,"2,127",0.00,26,0.08,,2,0.00,89,,23,0,ie IRL,0,0.00,0,0,24,Alan Kernaghan
210,1,Arsenal,6,DF,0.25,2,0.08,"2,121",0.04,30,0.08,,2,0.04,85,,23,1,eng ENG,0,0.08,0,0,25,Steve Bould
211,1,Chelsea,5,DF,0.22,4,0.04,"2,093",0.04,35,0.04,,1,0.04,75,,24,0,nir NIR,0,0.04,0,0,28,Mal Donaghy
212,3,Liverpool,12,"FW,MF,DF",0.52,2,0.22,"2,090",0.13,29,0.00,,0,0.13,80,,24,2,eng ENG,0,0.22,0,0,26,John Barnes
213,3,Aston Villa,6,"DF,MF",0.26,0,0.17,"2,089",0.13,24,0.09,,2,0.13,87,,24,1,ie IRL,0,0.17,0,0,24,Steve Staunton
214,3,Sheffield United,11,MF,0.48,1,0.22,"2,080",0.13,28,0.13,,3,0.13,83,,24,2,eng ENG,0,0.22,0,0,25,Paul Rogers
215,3,Sheffield Wednesday,14,MF,0.61,0,0.35,"2,073",0.13,27,0.00,,0,0.13,83,,25,5,eng ENG,0,0.35,0,0,25,Andy Sinton
216,0,Swindon Town,9,DF,0.39,3,0.09,"2,069",0.00,33,0.13,,3,0.00,80,,23,2,eng ENG,0,0.09,0,0,26,Terry Fenwick
217,0,Norwich City,5,DF,0.22,0,0.00,"2,069",0.00,25,0.13,,2,0.00,86,,24,0,eng ENG,0,0.00,1,0,24,John Polston
218,0,Tottenham Hotspur,2,DF,0.09,1,0.00,"2,041",0.00,23,0.18,,4,0.00,82,,24,0,eng ENG,0,0.00,0,0,25,Justin Edinburgh
219,0,Sheffield United,2,DF,0.09,3,0.00,"2,039",0.00,28,0.13,,3,0.00,82,,22,0,eng ENG,0,0.00,0,0,25,Paul Beesley
220,1,Liverpool,6,"DF,MF",0.26,0,0.04,"2,039",0.04,31,0.13,,3,0.04,89,,23,0,ie IRL,0,0.04,0,0,23,Ronnie Whelan
221,1,Oldham Athletic,8,DF,0.36,1,0.09,"2,025",0.04,27,0.13,,3,0.04,88,,22,1,no NOR,0,0.09,0,0,23,Gunnar Halle
222,0,Blackburn Rovers,8,DF,0.36,1,0.00,"2,025",0.00,27,0.13,,3,0.00,88,,22,0,sco SCO,0,0.00,0,0,23,Colin Hendry
223,0,Norwich City,3,DF,0.14,2,0.05,"2,000",0.00,29,0.05,,1,0.00,80,,23,1,eng ENG,0,0.05,0,0,25,Ian Butterworth
224,4,Swindon Town,12,FW,0.54,5,0.23,"1,985",0.18,26,0.00,,0,0.18,74,,22,1,eng ENG,0,0.23,0,0,27,Keith Scott
225,0,Leeds United,0,GK,0.00,0,0.00,"1,980",0.00,25,0.00,,0,0.00,90,,22,0,,0,0.00,0,0,22,Mark Beeney
226,1,Wimbledon,9,MF,0.41,0,0.14,"1,963",0.05,19,0.09,,2,0.05,85,,23,2,eng ENG,0,0.14,0,0,23,Peter Fear
227,8,Queens Park Rangers,19,"MF,FW",0.88,3,0.46,"1,954",0.37,29,0.05,,1,0.37,75,,23,2,eng ENG,0,0.46,0,0,26,Gary Penrice
228,0,Arsenal,8,"FW,MF,DF",0.37,3,0.05,"1,951",0.00,28,0.00,,0,0.00,75,,23,1,ie IRL,0,0.05,0,0,26,Eddie McGoldrick
229,2,Sheffield United,14,MF,0.65,12,0.19,"1,945",0.09,30,0.14,,3,0.09,63,,19,2,wal WAL,0,0.19,0,0,31,Glyn Hodges
230,0,Manchester City,2,DF,0.09,0,0.05,"1,935",0.00,18,0.05,,1,0.00,88,,22,1,eng ENG,0,0.05,0,0,22,Richard Edghill
231,2,Tottenham Hotspur,10,MF,0.47,6,0.14,"1,932",0.05,33,0.05,,1,0.09,74,,20,2,eng ENG,1,0.19,0,1,26,Micky Hazard
232,0,Oldham Athletic,9,MF,0.42,0,0.09,"1,932",0.00,24,0.09,,2,0.00,88,,22,2,eng ENG,0,0.09,0,0,22,Nick Henry
233,2,Swindon Town,11,MF,0.51,2,0.23,"1,926",0.09,33,0.05,,1,0.09,84,,21,3,nir NIR,0,0.23,0,0,23,Lawrie Sanchez
234,0,Oldham Athletic,6,DF,0.28,2,0.05,"1,917",0.00,28,0.05,,1,0.00,77,,23,1,eng ENG,0,0.05,0,0,25,Neil Pointon
235,12,Norwich City,31,FW,1.46,7,0.61,"1,916",0.56,26,0.05,,1,0.56,71,,20,1,ng NGA,0,0.61,0,0,27,Efan Ekoku
236,3,Arsenal,18,FW,0.85,4,0.19,"1,914",0.14,30,0.00,,0,0.14,77,,21,1,eng ENG,0,0.19,0,0,25,Alan Smith
237,1,Aston Villa,8,MF,0.38,8,0.19,"1,892",0.05,25,0.00,,0,0.05,70,,19,3,eng ENG,0,0.19,0,0,27,Tony Daley
238,4,Sheffield United,12,FW,0.58,2,0.24,"1,864",0.19,27,0.05,,1,0.19,81,,21,1,sco SCO,0,0.24,0,0,23,Willie Falconer
239,0,Newcastle United,0,GK,0.00,0,0.00,"1,864",0.00,25,0.05,,0,0.00,89,,21,0,cz CZE,0,0.00,1,0,21,Pavel Srníček
240,3,Chelsea,14,MF,0.69,3,0.24,"1,839",0.15,21,0.05,,1,0.15,80,,20,2,sco SCO,0,0.24,0,0,23,Craig Burley
241,0,Arsenal,4,DF,0.20,1,0.00,"1,810",0.00,31,0.00,,0,0.00,86,,20,0,eng ENG,0,0.00,0,0,21,Andy Linighan
242,0,Leeds United,0,GK,0.00,0,0.00,"1,800",0.00,32,0.00,,0,0.00,90,,20,0,eng ENG,0,0.00,0,0,20,John Lukic
243,1,Sheffield United,5,MF,0.25,2,0.10,"1,798",0.05,22,0.05,,1,0.05,82,,20,1,eng ENG,0,0.10,0,0,22,Mitch Ward
244,0,Sheffield United,6,DF,0.30,1,0.05,"1,786",0.00,23,0.05,,1,0.00,81,,21,1,no NOR,0,0.05,0,0,22,Roger Nilsen
245,0,Queens Park Rangers,6,MF,0.30,6,0.10,"1,776",0.00,30,0.05,,1,0.00,71,,19,2,eng ENG,0,0.10,0,0,25,Ian Holloway
246,1,Queens Park Rangers,4,DF,0.20,3,0.10,"1,770",0.05,20,0.25,,4,0.05,81,,19,1,wal WAL,0,0.10,1,0,22,Karl Ready
247,0,Norwich City,1,MF,0.05,1,0.05,"1,766",0.00,34,0.15,,3,0.00,80,,21,1,eng ENG,0,0.05,0,0,22,Gary Megson
248,0,Tottenham Hotspur,3,DF,0.15,3,0.05,"1,761",0.00,23,0.10,,2,0.00,77,,20,1,eng ENG,0,0.05,0,0,23,Dean Austin
249,3,Manchester City,9,MF,0.46,2,0.20,"1,758",0.15,20,0.00,,0,0.15,84,,19,1,eng ENG,0,0.20,0,0,21,Garry Flitcroft
250,0,Arsenal,7,MF,0.36,1,0.05,"1,757",0.00,31,0.10,,2,0.00,80,,21,1,eng ENG,0,0.05,0,0,22,Paul Davis
251,6,Everton,19,FW,0.98,3,0.36,"1,748",0.31,28,0.00,,0,0.31,73,,21,1,eng ENG,0,0.36,0,0,24,Paul Rideout
252,6,Coventry City,18,"MF,FW",0.93,1,0.46,"1,747",0.26,29,0.05,,1,0.31,83,,20,4,us USA,2,0.52,0,1,21,Roy Wegerle
253,0,Norwich City,4,MF,0.21,9,0.05,"1,738",0.00,27,0.00,,0,0.00,64,,18,1,eng ENG,0,0.05,0,0,27,Neil Adams
254,6,West Ham United,22,MF,1.15,6,0.47,"1,718",0.31,27,0.21,,4,0.31,66,,20,3,eng ENG,0,0.47,0,0,26,Martin Allen
255,1,Ipswich Town,6,DF,0.32,5,0.05,"1,711",0.05,23,0.21,,4,0.05,74,,18,0,eng ENG,0,0.05,0,0,23,Eddie Youds
256,3,Sheffield Wednesday,15,"FW,MF",0.79,0,0.58,"1,710",0.16,32,0.11,,2,0.16,90,,19,8,eng ENG,0,0.58,0,0,19,Chris Waddle
257,0,Newcastle United,0,GK,0.00,0,0.00,"1,710",0.00,29,0.00,,0,0.00,90,,19,0,eng ENG,0,0.00,0,0,19,Mike Hooper
258,0,Oldham Athletic,0,GK,0.00,0,0.00,"1,710",0.00,27,0.00,,0,0.00,90,,19,0,eng ENG,0,0.00,0,0,19,Jon Hallworth
259,4,Tottenham Hotspur,12,MF,0.64,9,0.32,"1,689",0.21,18,0.11,,2,0.21,68,,16,2,eng ENG,0,0.32,0,0,25,Darren Caskey
260,3,Ipswich Town,12,MF,0.64,4,0.27,"1,685",0.16,29,0.00,,0,0.16,77,,18,2,eng ENG,0,0.27,0,0,22,Paul Mason
261,4,Chelsea,12,FW,0.66,6,0.22,"1,642",0.22,18,0.00,,0,0.22,68,,18,0,eng ENG,0,0.22,0,0,24,Neil Shipperley
262,4,Oldham Athletic,9,FW,0.50,1,0.39,"1,633",0.22,25,0.00,,0,0.22,82,,19,3,wal WAL,0,0.39,0,0,20,Sean McCarthy
263,0,West Ham United,5,DF,0.28,7,0.06,"1,628",0.00,21,0.11,,2,0.00,71,,16,1,nir NIR,0,0.06,0,0,23,Keith Rowland
264,0,Norwich City,3,DF,0.17,2,0.00,"1,620",0.00,24,0.06,,1,0.00,81,,18,0,eng ENG,0,0.00,0,0,20,Colin Woodthorpe
265,0,Manchester City,8,MF,0.45,6,0.06,"1,617",0.00,19,0.06,,1,0.00,70,,17,1,nir NIR,0,0.06,0,0,23,Steve Lomas
266,13,Chelsea,25,FW,1.39,0,0.61,"1,616",0.61,27,0.00,,0,0.72,90,,18,0,za RSA,3,0.72,0,2,18,Mark Stein
267,1,Manchester City,4,DF,0.22,3,0.06,"1,612",0.06,22,0.00,,0,0.06,73,,19,0,,0,0.06,0,0,22,David Brightwell
268,1,Wimbledon,6,DF,0.34,0,0.17,"1,606",0.06,27,0.06,,1,0.06,89,,18,2,eng ENG,0,0.17,0,0,18,Gary Elkins
269,3,Sheffield Wednesday,9,MF,0.50,1,0.22,"1,605",0.06,28,0.22,,4,0.17,80,,19,3,ie IRL,3,0.34,0,2,20,John Sheridan
270,0,Blackburn Rovers,5,DF,0.28,7,0.00,"1,599",0.00,28,0.06,,1,0.00,70,,16,0,eng ENG,0,0.00,0,0,23,Nicky Marker
271,0,Everton,4,MF,0.23,1,0.17,"1,555",0.00,27,0.17,,3,0.00,82,,18,3,se SWE,0,0.17,0,0,19,Anders Limpar
272,14,Tottenham Hotspur,26,FW,1.52,2,0.93,"1,541",0.82,27,0.12,,2,0.82,81,,17,2,eng ENG,1,0.93,0,0,19,Teddy Sheringham
273,2,Aston Villa,5,MF,0.29,2,0.23,"1,532",0.12,27,0.06,,1,0.12,81,,17,2,eng ENG,0,0.23,0,0,19,Garry Parker
274,0,Southampton,4,DF,0.24,2,0.06,"1,518",0.00,31,0.12,,2,0.00,80,,17,1,eng ENG,0,0.06,0,0,19,Micky Adams
275,12,Sheffield Wednesday,28,FW,1.67,8,0.77,"1,513",0.71,22,0.12,,2,0.71,66,,15,1,eng ENG,0,0.77,0,0,23,Gordon Watson
276,1,Chelsea,12,MF,0.72,3,0.24,"1,508",0.06,35,0.00,,0,0.06,79,,16,3,eng ENG,0,0.24,0,0,19,Glenn Hoddle
277,0,Sheffield United,4,MF,0.24,1,0.00,"1,506",0.00,27,0.18,,3,0.00,84,,17,0,eng ENG,0,0.00,0,0,18,Jamie Hoyland
278,0,Arsenal,4,MF,0.24,2,0.06,"1,488",0.00,19,0.18,,3,0.00,83,,16,1,eng ENG,0,0.06,0,0,18,Ian Selley
279,2,Aston Villa,8,DF,0.48,4,0.12,"1,488",0.12,21,0.12,,2,0.12,74,,16,0,eng ENG,0,0.12,0,0,20,Neil Cox
280,0,Sheffield United,5,MF,0.31,5,0.00,"1,461",0.00,29,0.06,,1,0.00,70,,16,0,eng ENG,0,0.00,0,0,21,Kevin Gage
281,0,Tottenham Hotspur,3,DF,0.19,1,0.06,"1,443",0.00,27,0.00,,0,0.00,85,,16,1,eng ENG,0,0.06,0,0,17,David Kerslake
282,0,Queens Park Rangers,0,GK,0.00,0,0.00,"1,440",0.00,23,0.00,,0,0.00,90,,16,0,wal WAL,0,0.00,0,0,16,Tony Roberts
283,0,Oldham Athletic,0,GK,0.00,1,0.00,"1,440",0.00,20,0.00,,0,0.00,90,,15,0,eng ENG,0,0.00,0,0,16,Paul Gerrard
284,0,Wimbledon,2,DF,0.13,2,0.00,"1,397",0.00,23,0.13,,2,0.00,78,,16,0,eng ENG,0,0.00,0,0,18,Dean Blackwell
285,7,Queens Park Rangers,20,FW,1.30,7,0.52,"1,389",0.45,21,0.00,,0,0.45,66,,14,1,eng ENG,0,0.52,0,0,21,Bradley Allen
286,1,Oldham Athletic,6,MF,0.39,9,0.07,"1,376",0.07,32,0.07,,1,0.07,63,,13,0,eng ENG,0,0.07,0,0,22,Andy Ritchie
287,4,Chelsea,19,FW,1.25,4,0.33,"1,370",0.26,30,0.00,,0,0.26,69,,16,1,ie IRL,0,0.33,0,0,20,Tony Cascarino
288,1,Ipswich Town,3,"MF,DF",0.20,3,0.13,"1,357",0.07,22,0.00,,0,0.07,85,,13,1,,0,0.13,0,0,16,Gavin Johnson
289,0,Southampton,3,"MF,DF",0.20,0,0.00,"1,350",0.00,24,0.00,,0,0.00,90,,15,0,nir NIR,0,0.00,0,0,15,Jim Magilton
290,0,Ipswich Town,0,GK,0.00,0,0.00,"1,350",0.00,34,0.00,,0,0.00,90,,15,0,,0,0.00,0,0,15,Clive Baker
291,0,Leeds United,2,DF,0.13,3,0.00,"1,335",0.00,28,0.27,,4,0.00,79,,14,0,eng ENG,0,0.00,0,0,17,John Pemberton
292,1,Wimbledon,4,MF,0.27,2,0.07,"1,329",0.07,20,0.00,,0,0.07,83,,14,0,eng ENG,0,0.07,0,0,16,Neal Ardley
293,0,Everton,2,DF,0.14,0,0.00,"1,310",0.00,25,0.00,,0,0.00,87,,15,0,,0,0.00,0,0,15,Paul Holmes
294,0,Manchester City,0,DF,0.00,2,0.00,"1,305",0.00,28,0.00,,0,0.00,77,,15,0,,0,0.00,0,0,17,Andy Hill
295,0,Sheffield United,11,MF,0.76,1,0.07,"1,298",0.00,35,0.07,,1,0.00,81,,15,1,eng ENG,0,0.07,0,0,16,Chris Kamara
296,1,Manchester United,13,"MF,FW",0.91,14,0.21,"1,289",0.07,29,0.07,,1,0.07,50,,12,2,sco SCO,0,0.21,0,0,26,Brian McClair
297,6,Oldham Athletic,16,FW,1.12,9,0.49,"1,288",0.42,26,0.07,,1,0.42,59,,13,1,eng ENG,0,0.49,0,0,22,Darren Beckford
298,0,Aston Villa,1,DF,0.07,3,0.00,"1,281",0.00,20,0.07,,1,0.00,75,,14,0,eng ENG,0,0.00,0,0,17,Ugo Ehiogu
299,4,Southampton,11,FW,0.78,10,0.21,"1,276",0.21,25,0.00,,0,0.28,53,,14,0,eng ENG,1,0.28,0,1,24,Craig Maskell
300,0,Aston Villa,0,GK,0.00,1,0.00,"1,266",0.00,34,0.07,,0,0.00,84,,14,0,eng ENG,0,0.00,1,0,15,Nigel Spink
301,0,Sheffield United,0,GK,0.00,2,0.00,"1,257",0.00,25,0.07,,0,0.00,84,,13,0,eng ENG,0,0.00,1,0,15,Simon Tracey
302,1,Tottenham Hotspur,8,MF,0.58,3,0.14,"1,251",0.07,25,0.00,,0,0.07,70,,15,1,eng ENG,0,0.14,0,0,18,David Howells
303,2,Newcastle United,,MF,,0,,"1,240",,25,0.00,,0,0.15,89,,14,0,ms MSR,,0.15,0,,14,Ruel Fox
304,5,Manchester City,14,FW,1.02,1,0.51,"1,234",0.36,26,0.00,,0,0.36,82,,14,2,ie IRL,0,0.51,0,0,15,Niall Quinn
305,5,Chelsea,16,FW,1.17,6,0.51,"1,233",0.36,22,0.15,,2,0.36,65,,13,2,sco SCO,0,0.51,0,0,19,John Spencer
306,0,Wimbledon,2,DF,0.15,0,0.07,"1,215",0.00,26,0.00,,0,0.00,87,,14,1,eng ENG,0,0.07,0,0,14,Alan Kimble
307,0,Sheffield United,2,MF,0.15,0,0.08,"1,198",0.00,26,0.08,,1,0.00,86,,14,1,eng ENG,0,0.08,0,0,14,John Gannon
308,7,Queens Park Rangers,12,FW,0.91,6,0.68,"1,189",0.53,29,0.15,,2,0.53,66,,12,2,eng ENG,0,0.68,0,0,18,Devon White
309,0,Liverpool,0,GK,0.00,1,0.00,"1,174",0.00,22,0.00,,0,0.00,84,,13,0,eng ENG,0,0.00,0,0,14,David James
310,0,Newcastle United,1,DF,0.08,4,0.08,"1,173",0.00,24,0.15,,2,0.00,73,,12,1,eng ENG,0,0.08,0,0,16,Mark Robinson
311,0,Wimbledon,1,DF,0.08,0,0.00,"1,170",0.00,27,0.15,,2,0.00,90,,13,0,eng ENG,0,0.00,0,0,13,Roger Joseph
312,3,Sheffield United,5,DF,0.38,0,0.23,"1,170",0.23,28,0.00,,0,0.23,90,,13,0,,0,0.23,0,0,13,Brian Gayle
313,0,Blackburn Rovers,0,GK,0.00,0,0.00,"1,170",0.00,29,0.00,,0,0.00,90,,13,0,eng ENG,0,0.00,0,0,13,Bobby Mimms
314,0,Newcastle United,2,DF,0.16,1,0.00,"1,159",0.00,21,0.00,,0,0.00,83,,13,0,eng ENG,0,0.00,0,0,14,Steve Howey
315,1,Blackburn Rovers,5,DF,0.39,0,0.08,"1,158",0.08,37,0.00,,0,0.08,61,,19,0,ie IRL,0,0.08,0,0,19,Kevin Moran
316,1,Everton,5,FW,0.39,3,0.16,"1,153",0.08,24,0.00,,0,0.08,72,,13,1,,0,0.16,0,0,16,Brett Angell
317,0,Newcastle United,5,DF,0.39,2,0.16,"1,145",0.00,19,0.08,,1,0.00,76,,13,2,eng ENG,0,0.16,0,0,15,Robbie Elliott
318,1,Chelsea,4,MF,0.32,9,0.08,"1,116",0.08,22,0.16,,2,0.08,53,,12,0,sco SCO,0,0.08,0,0,21,David Hopkin
319,2,Tottenham Hotspur,8,"MF,FW",0.65,4,0.24,"1,108",0.16,29,0.00,,0,0.16,74,,11,1,il ISR,0,0.24,0,0,15,Ronny Rosenthal
320,0,Norwich City,1,DF,0.08,0,0.00,"1,105",0.00,22,0.08,,1,0.00,85,,13,0,eng ENG,0,0.00,0,0,13,Spencer Prior
321,3,Aston Villa,12,FW,0.98,5,0.25,"1,102",0.25,28,0.08,,1,0.25,61,,13,0,eng ENG,0,0.25,0,0,18,Guy Whittingham
322,0,Wimbledon,0,DF,0.00,0,0.00,"1,095",0.00,22,0.16,,2,0.00,84,,13,0,sco SCO,0,0.00,0,0,13,Brian McAllister
323,0,Swindon Town,0,,0.00,2,0.00,"1,084",0.00,,0.00,,0,0.00,83,,11,0,,0,0.00,0,0,13,Elvis Hammond
324,3,Sheffield United,9,"MF,FW",0.75,7,0.33,"1,080",0.25,22,0.00,,0,0.25,57,,12,1,eng ENG,0,0.33,0,0,19,Adrian Littlejohn
325,0,Manchester City,2,MF,0.17,3,0.00,"1,062",0.00,23,0.00,,0,0.00,71,,12,0,jm JAM,0,0.00,0,0,15,Fitzroy Simpson
326,0,Southampton,5,MF,0.42,2,0.00,"1,061",0.00,33,0.00,,0,0.00,76,,12,0,eng ENG,0,0.00,0,0,14,Glenn Cockerill
327,1,Everton,16,"MF,FW",1.36,14,0.26,"1,058",0.09,30,0.00,,0,0.09,46,,9,2,us USA,0,0.26,0,0,23,Preki
328,1,Queens Park Rangers,2,DF,0.17,0,0.09,"1,057",0.09,29,0.17,,2,0.09,88,,12,0,nir NIR,0,0.09,0,0,12,Alan McDonald
329,2,Norwich City,5,DF,0.43,5,0.17,"1,054",0.17,21,0.09,,1,0.17,66,,11,0,eng ENG,0,0.17,0,0,16,Robert Ullathorne
330,0,Chelsea,2,DF,0.17,1,0.00,"1,044",0.00,20,0.00,,0,0.00,80,,12,0,sco SCO,0,0.00,0,0,13,Andy Dow
331,0,Newcastle United,0,DF,0.00,4,0.00,"1,041",0.00,20,0.09,,1,0.00,74,,10,0,wal WAL,0,0.00,0,0,14,Alan Neilson
332,5,Manchester City,14,FW,1.22,0,0.52,"1,031",0.44,24,0.09,,1,0.44,86,,12,1,de GER,0,0.52,0,0,12,Uwe Rösler
333,1,Sheffield United,5,FW,0.44,3,0.26,"1,028",0.09,20,0.09,,1,0.09,69,,12,2,eng ENG,0,0.26,0,0,15,Andy Scott
334,4,Manchester City,9,FW,0.80,5,0.44,"1,016",0.35,22,0.00,,0,0.35,64,,11,1,wal WAL,0,0.44,0,0,16,Carl Griffiths
335,2,Wimbledon,9,FW,0.81,14,0.36,995,0.18,26,0.18,,2,0.18,43,,9,2,eng ENG,0,0.36,0,0,23,Andy Clarke
336,2,Ipswich Town,14,"MF,FW",1.27,15,0.18,991,0.09,29,0.09,,1,0.18,41,,9,1,bg BUL,1,0.27,0,1,24,Boncho Genchev
