,pens_made,goals_assists_per90,position,fouls,goals,player,goals_assists_pens_per90,squad,goals_per90,minutes_per_game,games_starts,games_subs,cards_per90,shots_on_target_per90,goals_pens_per90,games,cards_yellow,cards_red,nationality,assists,minutes,fouls_per90,age,shots_on_target,pens_att
160,1,0.26,MF,69,4,Steve Sidwell,0.21,Fulham,0.17,75,24,4,0.38,0.64,0.13,28,7,2,eng ENG,2,"2,107",2.95,29,15,1
161,0,0.13,DF,19,0,Kieran Gibbs,0.13,Arsenal,0.00,78,23,4,0.09,0.13,0.00,27,2,0,eng ENG,3,"2,103",0.81,22,3,0
162,0,0.00,GK,0,0,Júlio César,0.00,Queens Park Rangers,0.00,87,24,0,0.00,0.00,0.00,24,0,0,br BRA,0,"2,098",0.00,32,0,0
163,0,0.13,MF,44,1,Aaron Ramsey,0.13,Arsenal,0.04,58,21,15,0.21,0.82,0.04,36,5,0,wal WAL,2,"2,097",1.89,21,19,0
164,0,0.00,"DF,MF",10,0,Armand Traoré,0.00,Queens Park Rangers,0.00,80,24,2,0.13,0.09,0.00,26,3,0,sn SEN,0,"2,089",0.43,22,2,0
165,0,0.09,DF,21,2,Martin Škrtel,0.09,Liverpool,0.09,83,23,2,0.17,0.17,0.09,25,4,0,sk SVK,0,"2,080",0.91,27,4,0
166,0,0.09,"MF,DF",28,1,Gary Caldwell,0.09,Wigan Athletic,0.04,83,25,0,0.35,0.13,0.04,25,8,0,sco SCO,1,"2,079",1.21,30,3,0
167,0,0.13,MF,24,2,Steven Davis,0.13,Southampton,0.09,65,22,10,0.04,0.48,0.09,32,1,0,nir NIR,1,"2,067",1.04,27,11,0
168,0,0.31,MF,37,6,Jason Puncheon,0.31,Southampton,0.26,64,25,7,0.04,0.96,0.26,32,1,0,eng ENG,1,"2,057",1.62,26,22,0
169,0,0.13,MF,18,2,Jonny Howson,0.13,Norwich City,0.09,68,22,8,0.09,0.31,0.09,30,2,0,eng ENG,1,"2,046",0.79,24,7,0
170,0,0.09,MF,26,0,Ki Sung-yueng,0.09,Swansea City,0.00,71,20,9,0.13,0.79,0.00,29,3,0,kr KOR,2,"2,046",1.14,23,18,0
171,0,0.00,"DF,MF",20,0,Jos Hooiveld,0.00,Southampton,0.00,81,23,2,0.22,0.18,0.00,25,5,0,nl NED,0,"2,031",0.89,29,4,0
172,0,0.22,FW,43,5,Pavel Pogrebnyak,0.22,Reading,0.22,70,26,3,0.22,0.58,0.22,29,4,1,ru RUS,0,"2,016",1.92,28,13,0
173,1,0.98,"FW,MF",25,12,Wayne Rooney,0.94,Manchester United,0.54,75,22,5,0.31,1.97,0.49,27,7,0,eng ENG,10,"2,014",1.12,26,44,2
174,0,0.04,DF,16,1,Michael Dawson,0.04,Tottenham Hotspur,0.04,75,23,4,0.18,0.18,0.04,27,4,0,eng ENG,0,"2,011",0.72,28,4,0
175,0,0.00,DF,23,0,Nathan Baker,0.00,Aston Villa,0.00,77,25,1,0.18,0.04,0.00,26,4,0,eng ENG,0,"2,007",1.03,21,1,0
176,2,0.99,FW,21,17,Romelu Lukaku,0.90,West Bromwich Albion,0.76,57,20,15,0.13,2.11,0.67,35,3,0,be BEL,5,"2,005",0.94,19,47,3
177,0,0.54,"FW,MF",30,7,Clint Dempsey,0.54,Tottenham Hotspur,0.32,69,22,7,0.14,1.45,0.32,29,3,0,us USA,5,"1,993",1.35,29,32,0
178,0,0.95,"FW,MF",30,11,Lukas Podolski,0.95,Arsenal,0.50,60,25,8,0.05,1.18,0.50,33,1,0,de GER,10,"1,985",1.36,27,26,0
179,0,0.00,"DF,MF",17,0,Luke Shaw,0.00,Southampton,0.00,78,22,3,0.09,0.14,0.00,25,2,0,eng ENG,0,"1,948",0.79,17,3,0
180,0,0.05,MF,50,0,Lucas Leiva,0.05,Liverpool,0.00,75,24,2,0.28,0.09,0.00,26,6,0,br BRA,1,"1,942",2.32,25,2,0
181,2,0.65,FW,26,12,Sergio Agüero,0.56,Manchester City,0.56,65,22,8,0.09,1.90,0.46,30,2,0,ar ARG,2,"1,941",1.21,24,41,2
182,1,0.51,FW,37,7,Andy Carroll,0.47,West Ham United,0.33,81,22,2,0.23,1.44,0.28,24,5,0,eng ENG,4,"1,933",1.72,23,31,1
183,0,0.00,MF,28,0,Joe Allen,0.00,Liverpool,0.00,71,21,6,0.09,0.05,0.00,27,2,0,wal WAL,0,"1,920",1.31,22,1,0
184,0,0.05,"DF,MF",12,0,Fabricio Coloccini,0.05,Newcastle United,0.00,87,22,0,0.09,0.14,0.00,22,1,1,ar ARG,1,"1,916",0.56,30,3,0
185,5,0.76,MF,15,15,Frank Lampard,0.52,Chelsea,0.71,66,21,8,0.09,1.89,0.47,29,2,0,eng ENG,1,"1,904",0.71,34,40,6
186,0,0.00,MF,27,0,Alexander Tettey,0.00,Norwich City,0.00,71,21,6,0.19,0.19,0.00,27,4,0,no NOR,0,"1,904",1.28,26,4,0
187,0,0.19,DF,13,3,Jonny Evans,0.19,Manchester United,0.14,83,21,2,0.09,0.33,0.14,23,2,0,nir NIR,1,"1,902",0.62,24,7,0
188,0,0.00,GK,0,0,Adam Federici,0.00,Reading,0.00,90,21,0,0.00,0.00,0.00,21,0,0,au AUS,0,"1,890",0.00,27,0,0
189,0,0.05,DF,16,1,Ryan Nelsen,0.05,Queens Park Rangers,0.05,90,21,0,0.00,0.19,0.05,21,0,0,nz NZL,0,"1,882",0.77,34,4,0
190,0,0.10,DF,24,0,Joe Bennett,0.10,Aston Villa,0.00,74,21,4,0.19,0.19,0.00,25,3,1,eng ENG,2,"1,857",1.16,22,4,0
191,0,0.00,GK,0,0,Mark Bunn,0.00,Norwich City,0.00,81,22,1,0.15,0.00,0.00,23,2,1,eng ENG,0,"1,853",0.00,27,0,0
192,0,0.05,DF,15,0,José Bosingwa,0.05,Queens Park Rangers,0.00,79,22,1,0.10,0.10,0.00,23,2,0,pt POR,1,"1,825",0.74,29,2,0
193,0,0.44,"FW,MF",28,6,Kevin Mirallas,0.44,Everton,0.30,68,23,4,0.15,1.73,0.30,27,3,0,be BEL,3,"1,824",1.38,24,35,0
194,0,0.84,FW,16,14,Edin Džeko,0.84,Manchester City,0.69,57,16,16,0.20,2.12,0.69,32,4,0,ba BIH,3,"1,822",0.79,26,43,1
195,0,0.05,"MF,DF",22,1,James Perch,0.05,Newcastle United,0.05,68,19,8,0.40,0.20,0.05,27,8,0,eng ENG,0,"1,822",1.09,26,4,0
196,0,0.05,"FW,MF,DF",19,0,Ryan Shotton,0.05,Stoke City,0.00,79,20,3,0.30,0.20,0.00,23,5,1,eng ENG,1,"1,821",0.94,23,4,0
197,0,0.00,DF,20,0,Matija Nastasić,0.00,Manchester City,0.00,87,21,0,0.05,0.20,0.00,21,1,0,rs SRB,0,"1,820",0.99,19,4,0
198,0,0.15,MF,18,1,Darron Gibson,0.15,Everton,0.05,78,22,1,0.25,0.40,0.05,23,4,1,ie IRL,2,"1,804",0.90,24,8,0
199,0,0.45,"MF,FW",6,2,Samir Nasri,0.45,Manchester City,0.10,64,22,6,0.20,0.55,0.10,28,3,1,fr FRA,7,"1,798",0.30,25,11,0
200,0,0.00,DF,13,0,Chris Gunter,0.00,Reading,0.00,90,20,0,0.05,0.05,0.00,20,1,0,wal WAL,0,"1,789",0.65,23,1,0
201,0,0.15,MF,30,1,Sandro,0.15,Tottenham Hotspur,0.05,81,22,0,0.20,0.25,0.05,22,4,0,br BRA,2,"1,772",1.52,23,5,0
202,0,0.31,MF,47,3,Charlie Adam,0.31,Stoke City,0.15,65,22,5,0.46,0.97,0.15,27,8,1,sco SCO,3,"1,758",2.41,26,19,0
203,0,0.00,GK,0,0,Artur Boruc,0.00,Southampton,0.00,88,20,0,0.05,0.00,0.00,20,1,0,pl POL,0,"1,755",0.00,32,0,0
204,0,0.05,MF,57,0,Cheick Tioté,0.05,Newcastle United,0.00,73,22,2,0.41,0.10,0.00,24,7,1,ci CIV,1,"1,751",2.93,26,2,0
205,1,0.21,"FW,MF",13,1,Graham Dorrans,0.15,West Bromwich Albion,0.05,67,21,5,0.15,0.67,0.00,26,3,0,sco SCO,3,"1,749",0.67,25,13,1
206,0,0.21,"FW,MF",28,2,Raheem Sterling,0.21,Liverpool,0.10,73,19,5,0.05,0.46,0.10,24,1,0,eng ENG,2,"1,748",1.44,17,9,0
207,0,0.10,"DF,MF",11,1,James Tomkins,0.10,West Ham United,0.05,67,18,8,0.26,0.26,0.05,26,5,0,eng ENG,1,"1,735",0.57,23,5,0
208,0,0.05,"DF,MF",22,0,Vurnon Anita,0.05,Newcastle United,0.00,69,17,8,0.16,0.21,0.00,25,3,0,nl NED,1,"1,733",1.14,23,4,0
209,0,0.00,DF,27,0,Andy Wilkinson,0.00,Stoke City,0.00,72,19,5,0.31,0.16,0.00,24,6,0,eng ENG,0,"1,729",1.41,27,3,0
210,0,0.37,MF,33,4,James Milner,0.37,Manchester City,0.21,66,19,7,0.10,0.78,0.21,26,1,1,eng ENG,3,"1,725",1.72,26,15,0
211,0,0.00,MF,9,0,Matthew Etherington,0.00,Stoke City,0.00,56,21,10,0.10,0.16,0.00,31,2,0,eng ENG,0,"1,720",0.47,30,3,0
212,0,0.16,"FW,MF",26,2,Jamie Mackie,0.16,Queens Park Rangers,0.11,59,17,12,0.11,0.58,0.11,29,2,0,sco SCO,1,"1,713",1.37,26,11,0
213,0,0.53,FW,35,6,Victor Anichebe,0.53,Everton,0.32,66,19,7,0.11,1.73,0.32,26,2,0,ng NGA,4,"1,712",1.84,24,33,0
214,0,0.00,DF,23,0,Mike Williamson,0.00,Newcastle United,0.00,90,19,0,0.42,0.21,0.00,19,8,0,eng ENG,0,"1,710",1.21,28,4,0
215,0,0.00,MF,23,0,Fabian Delph,0.00,Aston Villa,0.00,71,19,5,0.37,0.26,0.00,24,7,0,eng ENG,0,"1,704",1.21,22,5,0
216,0,0.16,MF,25,0,Jack Wilshere,0.16,Arsenal,0.00,68,20,5,0.27,0.37,0.00,25,4,1,eng ENG,3,"1,696",1.33,20,7,0
217,0,0.00,DF,15,0,Philippe Senderos,0.00,Fulham,0.00,80,18,3,0.32,0.11,0.00,21,6,0,ch SUI,0,"1,684",0.80,27,2,0
218,0,0.43,"FW,MF",29,5,Gastón Ramírez,0.43,Southampton,0.27,65,20,6,0.16,1.07,0.27,26,2,1,uy URU,3,"1,679",1.55,21,20,0
219,0,0.16,DF,17,2,Laurent Koscielny,0.16,Arsenal,0.11,67,20,5,0.11,0.21,0.11,25,1,1,fr FRA,1,"1,676",0.91,26,4,0
220,0,0.11,MF,37,1,Esteban Granero,0.11,Queens Park Rangers,0.05,69,19,5,0.38,0.49,0.05,24,7,0,es ESP,1,"1,660",2.01,25,9,0
221,0,0.05,"MF,DF",15,0,Alex Pearce,0.05,Reading,0.00,87,18,1,0.05,0.11,0.00,19,1,0,ie IRL,1,"1,646",0.82,23,2,0
222,0,0.06,MF,9,0,Barry Bannan,0.06,Aston Villa,0.00,68,18,6,0.17,0.22,0.00,24,3,0,sco SCO,1,"1,626",0.50,22,4,0
223,0,0.00,MF,33,0,John Obi Mikel,0.00,Chelsea,0.00,74,19,3,0.17,0.00,0.00,22,3,0,ng NGA,0,"1,620",1.83,25,0,0
224,0,0.11,DF,21,1,Nemanja Vidić,0.11,Manchester United,0.06,85,18,1,0.11,0.11,0.06,19,2,0,rs SRB,1,"1,617",1.17,30,2,0
225,0,0.00,DF,8,0,Nedum Onuoha,0.00,Queens Park Rangers,0.00,70,15,8,0.00,0.06,0.00,23,0,0,eng ENG,0,"1,617",0.45,25,1,0
226,0,0.11,MF,17,1,Danny Guthrie,0.11,Reading,0.06,77,19,2,0.22,0.45,0.06,21,4,0,eng ENG,1,"1,614",0.95,25,8,0
227,0,0.00,"MF,DF",19,0,John Heitinga,0.00,Everton,0.00,62,17,9,0.28,0.17,0.00,26,5,0,nl NED,0,"1,607",1.06,28,3,0
228,0,0.39,FW,18,3,Ricardo Vaz Tê,0.39,West Ham United,0.17,67,18,6,0.17,0.84,0.17,24,3,0,pt POR,4,"1,601",1.01,25,15,0
229,0,0.34,FW,34,5,Emmanuel Adebayor,0.34,Tottenham Hotspur,0.28,64,18,7,0.23,1.30,0.28,25,3,1,tg TOG,1,"1,598",1.91,28,23,0
230,0,0.11,MF,18,1,Jem Karacan,0.11,Reading,0.06,76,21,0,0.11,0.28,0.06,21,2,0,tr TUR,1,"1,595",1.02,23,5,0
231,0,0.28,"FW,MF",14,3,Garath McCleary,0.28,Reading,0.17,51,15,16,0.00,0.74,0.17,31,0,0,jm JAM,2,"1,580",0.80,25,13,0
232,0,0.11,DF,4,2,Steven Caulker,0.11,Tottenham Hotspur,0.11,88,17,1,0.00,0.46,0.11,18,0,0,eng ENG,0,"1,575",0.23,20,8,0
233,0,0.06,DF,9,1,Joleon Lescott,0.06,Manchester City,0.06,60,17,9,0.17,0.06,0.06,26,3,0,eng ENG,0,"1,551",0.52,29,1,0
234,0,0.06,"DF,MF",20,0,Phil Neville,0.06,Everton,0.00,86,18,0,0.23,0.12,0.00,18,4,0,eng ENG,1,"1,546",1.16,35,2,0
235,0,0.06,MF,22,1,Giorgos Karagounis,0.06,Fulham,0.06,62,20,5,0.18,0.59,0.06,25,3,0,gr GRE,0,"1,538",1.29,35,10,0
236,0,0.53,MF,19,5,Jordan Henderson,0.53,Liverpool,0.29,51,16,14,0.18,1.06,0.29,30,3,0,eng ENG,4,"1,535",1.11,22,18,0
237,0,0.06,"MF,DF",13,0,Jamie Carragher,0.06,Liverpool,0.00,64,16,8,0.23,0.06,0.00,24,4,0,eng ENG,1,"1,532",0.76,34,1,0
238,0,0.06,DF,5,1,William Gallas,0.06,Tottenham Hotspur,0.06,80,16,3,0.12,0.12,0.06,19,2,0,fr FRA,0,"1,528",0.29,34,2,0
239,0,0.24,MF,15,3,Jordi Gómez,0.24,Wigan Athletic,0.18,48,17,15,0.30,1.24,0.18,32,4,1,es ESP,1,"1,525",0.89,27,21,0
240,0,0.00,DF,17,0,Danny Simpson,0.00,Newcastle United,0.00,80,18,1,0.18,0.00,0.00,19,3,0,eng ENG,0,"1,518",1.01,25,0,0
241,0,0.24,FW,17,3,Hugo Rodallega,0.24,Fulham,0.18,52,14,15,0.00,1.49,0.18,29,0,0,co COL,1,"1,515",1.01,27,25,0
242,3,0.77,FW,12,12,Adam le Fondre,0.59,Reading,0.71,45,11,23,0.18,1.31,0.54,34,3,0,eng ENG,1,"1,514",0.71,25,22,3
243,0,0.12,"DF,MF",32,2,Javi García,0.12,Manchester City,0.12,62,17,7,0.30,0.30,0.12,24,5,0,es ESP,0,"1,494",1.93,25,5,0
244,0,0.00,"DF,MF",17,0,Marc Wilson,0.00,Stoke City,0.00,78,19,0,0.18,0.18,0.00,19,3,0,ie IRL,0,"1,487",1.03,24,3,0
245,2,0.37,"FW,MF",14,4,Hatem Ben Arfa,0.25,Newcastle United,0.25,77,16,3,0.06,1.05,0.12,19,1,0,fr FRA,2,"1,458",0.86,25,17,2
246,0,0.12,"MF,FW",18,1,Junior Hoilett,0.12,Queens Park Rangers,0.06,56,15,11,0.06,0.43,0.06,26,1,0,ca CAN,1,"1,456",1.11,22,7,0
247,0,0.25,MF,10,2,Tom Cleverley,0.25,Manchester United,0.12,66,18,4,0.06,0.37,0.12,22,1,0,eng ENG,2,"1,445",0.62,22,6,0
248,0,0.25,"MF,DF",6,0,Nicky Shorey,0.25,Reading,0.00,85,16,1,0.00,0.25,0.00,17,0,0,eng ENG,4,"1,445",0.37,31,4,0
249,0,0.25,MF,24,1,Gary O'Neil,0.25,West Ham United,0.06,60,17,7,0.12,0.37,0.06,24,2,0,eng ENG,3,"1,442",1.50,29,6,0
250,0,0.25,"MF,FW",28,1,Brett Holman,0.25,Aston Villa,0.06,53,16,11,0.06,0.38,0.06,27,1,0,au AUS,3,"1,425",1.77,28,6,0
251,0,0.00,DF,8,0,Stephen Kelly,0.00,Reading,0.00,89,16,0,0.13,0.06,0.00,16,2,0,ie IRL,0,"1,422",0.51,28,1,0
252,0,0.06,"MF,DF",30,1,Dean Whitehead,0.06,Stoke City,0.06,54,12,14,0.70,0.19,0.06,26,10,1,eng ENG,0,"1,407",1.92,30,3,0
253,0,0.13,DF,20,2,Iván Ramis,0.13,Wigan Athletic,0.13,87,16,0,0.06,0.19,0.13,16,1,0,es ESP,0,"1,397",1.29,27,3,0
254,0,0.20,"DF,MF",12,1,Matthew Taylor,0.20,West Ham United,0.07,49,14,14,0.13,0.85,0.07,28,2,0,eng ENG,2,"1,377",0.78,30,13,0
255,0,0.20,FW,38,2,Carlton Cole,0.20,West Ham United,0.13,51,14,13,0.20,1.25,0.13,27,2,1,eng ENG,1,"1,369",2.50,28,19,0
256,0,0.20,"MF,DF,FW",15,0,Ashley Young,0.20,Manchester United,0.00,72,17,2,0.07,0.79,0.00,19,1,0,eng ENG,3,"1,368",0.99,27,12,0
257,0,0.07,MF,22,0,Scott Parker,0.07,Tottenham Hotspur,0.00,65,15,6,0.13,0.20,0.00,21,2,0,eng ENG,1,"1,364",1.45,31,3,0
258,0,0.20,DF,10,0,Ian Harte,0.20,Reading,0.00,85,15,1,0.07,0.20,0.00,16,1,0,ie IRL,3,"1,360",0.66,34,3,0
259,0,0.20,MF,11,0,Park Ji-sung,0.20,Queens Park Rangers,0.00,67,15,5,0.07,0.27,0.00,20,1,0,kr KOR,3,"1,341",0.74,31,4,0
260,0,0.00,GK,0,0,John Ruddy,0.00,Norwich City,0.00,89,15,0,0.00,0.00,0.00,15,0,0,eng ENG,0,"1,341",0.00,25,0,0
261,0,0.41,MF,9,5,Jimmy Kébé,0.41,Reading,0.34,74,16,2,0.07,0.47,0.34,18,1,0,ml MLI,1,"1,332",0.61,28,7,0
262,0,0.14,DF,9,2,Sean Morrison,0.14,Reading,0.14,83,15,1,0.00,0.34,0.14,16,0,0,eng ENG,0,"1,327",0.61,21,5,0
263,0,0.00,GK,0,0,Robert Green,0.00,Queens Park Rangers,0.00,83,14,2,0.00,0.00,0.00,16,0,0,eng ENG,0,"1,322",0.00,32,0,0
264,0,0.14,"DF,MF",18,2,Chris Baird,0.14,Fulham,0.14,70,14,5,0.34,0.27,0.14,19,5,0,nir NIR,0,"1,320",1.23,30,4,0
265,0,0.62,"MF,FW",9,6,Shinji Kagawa,0.62,Manchester United,0.41,66,17,3,0.07,0.75,0.41,20,1,0,jp JPN,3,"1,314",0.62,23,11,0
266,0,0.34,FW,16,4,Bobby Zamora,0.34,Queens Park Rangers,0.28,62,16,5,0.14,0.83,0.28,21,1,1,eng ENG,1,"1,308",1.10,31,12,0
267,0,0.35,"MF,FW",13,1,Danny Welbeck,0.35,Manchester United,0.07,48,13,14,0.07,0.83,0.07,27,1,0,eng ENG,4,"1,301",0.90,21,12,0
268,0,0.00,"DF,MF",27,0,Alfred N'Diaye,0.00,Sunderland,0.00,81,15,1,0.21,0.28,0.00,16,3,0,sn SEN,0,"1,295",1.88,22,4,0
269,0,0.00,"DF,MF",11,0,Ryan Bertrand,0.00,Chelsea,0.00,68,14,5,0.07,0.21,0.00,19,1,0,eng ENG,0,"1,286",0.77,22,3,0
270,0,0.35,FW,27,4,Steven Naismith,0.35,Everton,0.28,41,13,18,0.00,0.77,0.28,31,0,0,sco SCO,1,"1,283",1.89,25,11,0
271,1,0.56,FW,14,5,Peter Odemwingie,0.49,West Bromwich Albion,0.35,51,13,12,0.14,1.19,0.28,25,1,1,ng NGA,3,"1,282",0.98,31,17,1
272,1,0.56,"MF,FW",24,7,Hal Robson-Kanu,0.49,Reading,0.49,51,13,12,0.00,1.34,0.42,25,0,0,wal WAL,1,"1,280",1.69,23,19,1
273,0,0.07,DF,12,1,Kaspars Gorkšs,0.07,Reading,0.07,90,14,0,0.14,0.07,0.07,14,2,0,lv LVA,0,"1,260",0.86,30,1,0
274,0,0.07,"DF,MF",17,0,Paul Scharner,0.07,Wigan Athletic,0.00,90,14,0,0.36,0.21,0.00,14,5,0,at AUT,1,"1,260",1.21,32,3,0
275,0,0.43,"MF,FW",6,4,Alexander Kačaniklić,0.43,Fulham,0.29,63,16,4,0.00,0.86,0.29,20,0,0,se SWE,2,"1,255",0.43,20,12,0
276,0,0.14,"FW,MF",9,1,Shaun Wright-Phillips,0.14,Queens Park Rangers,0.07,62,14,6,0.00,0.36,0.07,20,0,0,eng ENG,1,"1,245",0.65,30,5,0
277,0,0.51,MF,17,3,Gylfi Sigurðsson,0.51,Tottenham Hotspur,0.22,37,12,21,0.00,1.53,0.22,33,0,0,is ISL,4,"1,235",1.24,22,21,0
278,0,0.15,"MF,DF",12,1,Danny Fox,0.15,Southampton,0.07,61,14,6,0.30,0.15,0.07,20,3,1,sco SCO,1,"1,217",0.89,26,2,0
279,0,0.07,"MF,DF",14,0,Phil Jones,0.07,Manchester United,0.00,71,13,4,0.30,0.00,0.00,17,4,0,eng ENG,1,"1,209",1.04,20,0,0
280,0,0.08,"MF,FW",24,0,Ashkan Dejagah,0.08,Fulham,0.00,57,13,8,0.23,0.15,0.00,21,3,0,ir IRN,1,"1,194",1.81,26,2,0
281,0,0.30,"FW,MF",12,3,Michael Kightly,0.30,Stoke City,0.23,54,14,8,0.15,0.68,0.23,22,2,0,eng ENG,1,"1,190",0.91,26,9,0
282,0,0.00,DF,14,0,Carl Jenkinson,0.00,Arsenal,0.00,85,14,0,0.15,0.08,0.00,14,1,1,eng ENG,0,"1,186",1.06,20,1,0
283,0,0.00,DF,16,0,Titus Bramble,0.00,Sunderland,0.00,74,12,4,0.23,0.08,0.00,16,3,0,eng ENG,0,"1,184",1.22,31,1,0
284,0,0.08,MF,29,1,Karim El Ahmadi,0.08,Aston Villa,0.08,59,12,8,0.38,0.31,0.08,20,5,0,ma MAR,0,"1,176",2.22,27,4,0
285,0,0.00,GK,0,0,Alex McCarthy,0.00,Reading,0.00,90,13,0,0.00,0.00,0.00,13,0,0,eng ENG,0,"1,170",0.00,22,0,0
286,0,0.39,"FW,MF",11,2,Ryan Giggs,0.39,Manchester United,0.15,53,12,10,0.00,0.54,0.15,22,0,0,wal WAL,3,"1,168",0.85,38,7,0
287,0,0.00,DF,29,0,Mathieu Debuchy,0.00,Newcastle United,0.00,83,14,0,0.31,0.00,0.00,14,3,1,fr FRA,0,"1,167",2.24,27,0,0
288,0,0.08,DF,17,1,Benoît Assou-Ekotto,0.08,Tottenham Hotspur,0.08,76,12,3,0.16,0.32,0.08,15,2,0,cm CMR,0,"1,141",1.34,28,4,0
289,1,0.47,FW,10,6,Loïc Rémy,0.39,Queens Park Rangers,0.47,81,13,1,0.08,1.97,0.39,14,1,0,fr FRA,0,"1,140",0.79,25,25,2
290,0,0.08,DF,22,0,Eric Lichaj,0.08,Aston Villa,0.00,67,9,8,0.47,0.16,0.00,17,6,0,us USA,1,"1,140",1.74,23,2,0
291,0,0.00,DF,21,0,Fábio,0.00,Queens Park Rangers,0.00,54,13,8,0.24,0.08,0.00,21,3,0,br BRA,0,"1,137",1.66,22,1,0
292,0,0.16,"FW,MF",12,1,Victor Moses,0.16,Chelsea,0.08,49,12,11,0.00,0.56,0.08,23,0,0,ng NGA,1,"1,125",0.96,21,7,0
293,0,0.56,FW,27,3,Cameron Jerome,0.56,Stoke City,0.24,43,8,18,0.24,0.56,0.24,26,3,0,eng ENG,4,"1,123",2.16,25,7,0
294,0,0.40,MF,17,4,Zoltán Gera,0.40,West Bromwich Albion,0.32,70,14,2,0.08,0.72,0.32,16,1,0,hu HUN,1,"1,120",1.37,33,9,0
295,0,0.00,GK,0,0,Gerhard Tremmel,0.00,Swansea City,0.00,80,12,2,0.00,0.00,0.00,14,0,0,de GER,0,"1,113",0.00,33,0,0
296,0,0.24,FW,10,3,Djibril Cissé,0.24,Queens Park Rangers,0.24,62,12,6,0.00,1.05,0.24,18,0,0,fr FRA,0,"1,111",0.81,30,13,1
297,1,1.08,"FW,MF",5,10,Daniel Sturridge,1.00,Liverpool,0.83,78,11,3,0.17,2.82,0.75,14,2,0,eng ENG,3,"1,085",0.41,22,34,1
298,0,0.00,MF,12,0,Shaun Derry,0.00,Queens Park Rangers,0.00,60,10,8,0.25,0.17,0.00,18,3,0,eng ENG,0,"1,085",1.00,34,2,0
299,0,0.08,DF,9,1,Ryan Bennett,0.08,Norwich City,0.08,71,10,5,0.17,0.42,0.08,15,2,0,eng ENG,0,"1,069",0.76,22,5,0
300,0,0.42,MF,13,3,Moussa Sissoko,0.42,Newcastle United,0.25,89,12,0,0.17,0.67,0.25,12,2,0,fr FRA,2,"1,067",1.10,22,8,0
301,0,0.34,MF,5,1,Alex Oxlade-Chamberlain,0.34,Arsenal,0.08,43,11,14,0.08,0.76,0.08,25,1,0,eng ENG,3,"1,063",0.42,18,9,0
302,0,0.08,DF,10,0,Kyle Naughton,0.08,Tottenham Hotspur,0.00,76,13,1,0.00,0.25,0.00,14,0,0,eng ENG,1,"1,059",0.85,23,3,0
303,0,0.26,DF,18,1,Aleksandar Kolarov,0.26,Manchester City,0.09,53,11,9,0.43,0.68,0.09,20,5,0,rs SRB,2,"1,056",1.53,26,8,0
304,0,0.43,FW,12,3,Kenwyne Jones,0.43,Stoke City,0.26,40,10,16,0.00,1.12,0.26,26,0,0,tt TRI,2,"1,049",1.03,27,13,0
305,0,0.09,"DF,MF",8,1,Steven Whittaker,0.09,Norwich City,0.09,81,12,1,0.00,0.17,0.09,13,0,0,sco SCO,0,"1,046",0.69,28,2,0
306,0,0.26,"MF,FW",14,3,Yoan Gouffran,0.26,Newcastle United,0.26,70,14,1,0.09,1.47,0.26,15,1,0,fr FRA,0,"1,042",1.21,26,17,0
307,0,0.00,DF,11,0,Mapou Yanga-Mbiwa,0.00,Newcastle United,0.00,74,11,3,0.00,0.00,0.00,14,0,0,fr FRA,0,"1,038",0.95,23,0,0
308,0,0.35,MF,13,0,Tom Huddlestone,0.35,Tottenham Hotspur,0.00,52,11,9,0.35,0.52,0.00,20,3,1,eng ENG,4,"1,037",1.13,25,6,0
309,0,0.00,DF,6,0,Chris Smalling,0.00,Manchester United,0.00,68,10,5,0.09,0.09,0.00,15,1,0,eng ENG,0,"1,020",0.53,22,1,0
310,0,0.18,MF,14,0,Jay Tabb,0.18,Reading,0.00,85,12,0,0.18,0.09,0.00,12,2,0,ie IRL,2,"1,016",1.24,28,1,0
311,0,0.27,"FW,MF",7,2,Andros Townsend,0.27,Queens Park Rangers,0.18,85,12,0,0.18,1.24,0.18,12,2,0,eng ENG,1,"1,016",0.62,21,14,0
312,0,0.09,DF,16,1,Dwight Tiendalli,0.09,Swansea City,0.09,73,11,3,0.27,0.35,0.09,14,3,0,nl NED,0,"1,016",1.42,26,4,0
313,0,0.09,DF,7,0,Andre Wisdom,0.09,Liverpool,0.00,85,12,0,0.00,0.00,0.00,12,0,0,eng ENG,1,"1,014",0.62,19,0,0
314,0,0.71,"FW,MF",4,5,Gervinho,0.71,Arsenal,0.44,56,12,6,0.09,1.07,0.44,18,1,0,ci CIV,3,"1,012",0.36,25,12,0
315,0,0.00,"MF,DF",12,0,Ronnie Stam,0.00,Wigan Athletic,0.00,60,11,6,0.00,0.27,0.00,17,0,0,nl NED,0,"1,012",1.07,28,3,0
316,0,0.45,MF,3,1,Sylvain Marveaux,0.45,Newcastle United,0.09,46,10,12,0.00,0.54,0.09,22,0,0,fr FRA,4,"1,007",0.27,26,6,0
317,0,0.63,"FW,MF,DF",22,2,Charles N'Zogbia,0.63,Aston Villa,0.18,47,11,10,0.09,0.81,0.18,21,1,0,fr FRA,5,996,1.99,26,9,0
318,0,0.00,GK,0,0,Brad Friedel,0.00,Tottenham Hotspur,0.00,90,11,0,0.00,0.00,0.00,11,0,0,us USA,0,990,0.00,41,0,0
