,games_starts_gk,losses,minutes_per_game_gk,save_perc,nationality,player,position,age,clean_sheets_perc,wins,goals_against_per90,games_subs_gk,goals_against,shots_on_target_against,games_gk,clean_sheets,minutes_gk,draws,squad,pens_made,goals_assists_per90,fouls,goals,goals_assists_pens_per90,goals_per90,minutes_per_game_pl,games_starts_pl,games_subs_pl,cards_per90,shots_on_target_per90,goals_pens_per90,games_pl,cards_yellow,cards_red,assists,minutes_pl,fouls_per90,shots_on_target,pens_att,season
109,,,,,eng,Craig Fleming,DF,21.0,,,,,,,,,,,Oldham Athletic,0.0,0.03,,0,0.03,0.0,87,37,0,0.06,0.11,0.0,37,2,0.0,1.0,3220,,4.0,0.0,1993
110,,,,,eng,Warren Barton,DF,24.0,,,,,,,,,,,Wimbledon,0.0,0.14,,2,0.14,0.06,82,37,2,0.11,0.31,0.06,39,4,0.0,3.0,3203,,11.0,0.0,1993
111,,,,,eng,Gavin Peacock,"FW,MF",25.0,,,,,,,,,,,Chelsea,0.0,0.34,,8,0.34,0.23,86,37,0,0.06,0.51,0.23,37,2,0.0,4.0,3190,,18.0,0.0,1993
112,,,,,eng,Ian Bishop,MF,28.0,,,,,,,,,,,West Ham United,0.0,0.08,,1,0.08,0.03,88,36,0,0.03,0.23,0.03,36,1,0.0,2.0,3181,,8.0,0.0,1993
113,,,,,wal,Mark Hughes,FW,29.0,,,,,,,,,,,Manchester United,1.0,0.45,,11,0.43,0.31,88,36,0,0.11,1.08,0.28,36,4,0.0,5.0,3170,,38.0,1.0,1993
114,,,,,eng,Simon Barker,MF,28.0,,,,,,,,,,,Queens Park Rangers,0.0,0.2,,5,0.2,0.14,85,35,2,0.17,0.31,0.14,37,5,1.0,2.0,3156,,11.0,0.0,1993
115,,,,,jm,Frank Sinclair,DF,21.0,,,,,,,,,,,Chelsea,0.0,0.03,,0,0.03,0.0,90,35,0,0.17,0.11,0.0,35,6,0.0,1.0,3150,,4.0,0.0,1993
116,,,,,eng,Peter Beardsley,"FW,MF",32.0,,,,,,,,,,,Newcastle United,6.0,0.94,,21,0.77,0.6,90,35,0,0.06,1.31,0.43,35,2,0.0,12.0,3149,,46.0,7.0,1993
117,,,,,eng,Alan Shearer,FW,22.0,,,,,,,,,,,Blackburn Rovers,3.0,0.94,,31,0.86,0.89,79,34,6,0.06,2.35,0.8,40,2,0.0,2.0,3145,,82.0,4.0,1993
118,,,,,eng,Nicky Summerbee,MF,21.0,,,,,,,,,,,Swindon Town,0.0,0.17,,3,0.17,0.09,83,36,2,0.09,0.34,0.09,38,3,0.0,3.0,3142,,12.0,0.0,1993
119,,,,,eng,Tony Adams,DF,26.0,,,,,,,,,,,Arsenal,0.0,0.0,,0,0.0,0.0,89,35,0,0.03,0.14,0.0,35,1,0.0,0.0,3108,,5.0,0.0,1993
120,,,,,eng,Steve McMahon,"MF,DF,FW",31.0,,,,,,,,,,,Manchester City,0.0,0.09,,0,0.09,0.0,89,35,0,0.12,0.23,0.0,35,4,0.0,3.0,3107,,8.0,0.0,1993
121,,,,,ie,Roy Keane,MF,21.0,,,,,,,,,,,Manchester United,0.0,0.29,,5,0.29,0.15,84,34,3,0.17,0.41,0.15,37,6,0.0,5.0,3090,,14.0,0.0,1993
122,,,,,nl,Ken Monkou,DF,28.0,,,,,,,,,,,Southampton,0.0,0.12,,4,0.12,0.12,88,35,0,0.09,0.29,0.12,35,3,0.0,0.0,3083,,10.0,0.0,1993
123,,,,,eng,Francis Benali,DF,24.0,,,,,,,,,,,Southampton,0.0,0.0,,0,0.0,0.0,83,34,3,0.15,0.0,0.0,37,4,1.0,0.0,3082,,0.0,0.0,1993
124,,,,,eng,David Batty,MF,24.0,,,,,,,,,,,Blackburn Rovers,0.0,0.09,,0,0.09,0.0,88,34,1,0.12,0.26,0.0,35,4,0.0,3.0,3081,,9.0,0.0,1993
125,,,,,wal,Gary Speed,MF,23.0,,,,,,,,,,,Leeds United,0.0,0.44,,10,0.44,0.29,85,35,1,0.09,0.82,0.29,36,3,0.0,5.0,3076,,28.0,0.0,1993
126,,,,,eng,Dane Whitehouse,MF,22.0,,,,,,,,,,,Sheffield United,0.0,0.29,,5,0.29,0.15,81,35,3,0.29,0.5,0.15,38,10,0.0,5.0,3072,,17.0,0.0,1993
127,,,,,eng,Les Ferdinand,FW,26.0,,,,,,,,,,,Queens Park Rangers,2.0,0.64,,16,0.59,0.47,85,35,1,0.09,1.49,0.41,36,2,1.0,6.0,3072,,51.0,2.0,1993
128,,,,,eng,Chris Kiwomya,FW,23.0,,,,,,,,,,,Ipswich Town,0.0,0.24,,5,0.24,0.15,83,34,3,0.09,0.94,0.15,37,3,0.0,3.0,3058,,32.0,0.0,1993
129,,,,,eng,John Beresford,DF,26.0,,,,,,,,,,,Newcastle United,0.0,0.06,,0,0.06,0.0,90,34,0,0.03,0.12,0.0,34,1,0.0,2.0,3045,,4.0,0.0,1993
130,,,,,eng,Nigel Winterburn,DF,29.0,,,,,,,,,,,Arsenal,0.0,0.03,,0,0.03,0.0,89,34,0,0.09,0.18,0.0,34,3,0.0,1.0,3034,,6.0,0.0,1993
131,,,,,nl,Michel Vonk,DF,24.0,,,,,,,,,,,Manchester City,0.0,0.06,,1,0.06,0.03,87,34,1,0.15,0.15,0.03,35,5,0.0,1.0,3029,,5.0,0.0,1993
132,,,,,eng,Eddie Newton,MF,21.0,,,,,,,,,,,Chelsea,0.0,0.06,,0,0.06,0.0,84,33,3,0.03,0.33,0.0,36,1,0.0,2.0,3028,,11.0,0.0,1993
133,,,,,sco,David Rennie,"MF,DF",28.0,,,,,,,,,,,Coventry City,0.0,0.09,,1,0.09,0.03,89,34,0,0.0,0.24,0.03,34,0,0.0,2.0,3027,,8.0,0.0,1993
134,,,,,wal,Jeremy Goss,MF,28.0,,,,,,,,,,,Norwich City,0.0,0.3,,6,0.3,0.18,89,34,0,0.03,0.42,0.18,34,1,0.0,4.0,3022,,14.0,0.0,1993
135,,,,,wal,Geraint Williams,MF,31.0,,,,,,,,,,,Ipswich Town,0.0,0.03,,0,0.03,0.0,88,34,0,0.03,0.27,0.0,34,1,0.0,1.0,3002,,9.0,0.0,1993
136,,,,,eng,Rod Wallace,FW,23.0,,,,,,,,,,,Leeds United,0.0,0.66,,17,0.66,0.51,81,34,3,0.09,1.38,0.51,37,3,0.0,5.0,2993,,46.0,1.0,1993
137,,,,,eng,Dennis Wise,MF,26.0,,,,,,,,,,,Chelsea,1.0,0.42,,4,0.39,0.12,85,35,0,0.09,0.42,0.09,35,2,1.0,10.0,2990,,14.0,2.0,1993
138,,,,,eng,Adrian Whitbread,DF,21.0,,,,,,,,,,,Swindon Town,0.0,0.03,,1,0.03,0.03,85,34,1,0.09,0.15,0.03,35,3,0.0,0.0,2987,,5.0,0.0,1993
139,,,,,fr,Eric Cantona,FW,27.0,,,,,,,,,,,Manchester United,2.0,0.87,,18,0.81,0.54,88,34,0,0.12,1.48,0.48,34,2,2.0,11.0,2987,,49.0,2.0,1993
140,,,,,eng,Darren Anderton,MF,21.0,,,,,,,,,,,Tottenham Hotspur,0.0,0.48,,6,0.48,0.18,81,35,2,0.0,0.66,0.18,37,0,0.0,10.0,2981,,22.0,0.0,1993
141,,,,,eng,Sean Flynn,MF,25.0,,,,,,,,,,,Coventry City,0.0,0.21,,3,0.21,0.09,83,33,3,0.09,0.42,0.09,36,3,0.0,4.0,2980,,14.0,0.0,1993
142,,,,,eng,John Fashanu,FW,30.0,,,,,,,,,,,Wimbledon,0.0,0.42,,11,0.42,0.33,83,35,1,0.12,1.09,0.33,36,4,0.0,3.0,2979,,36.0,0.0,1993
143,,,,,eng,Mike Marsh,"MF,FW",24.0,,,,,,,,,,,West Ham United,0.0,0.18,,1,0.18,0.03,90,33,0,0.06,0.3,0.03,33,2,0.0,5.0,2972,,10.0,0.0,1993
144,,,,,nir,Kevin Horlock,MF,20.0,,,,,,,,,,,Swindon Town,0.0,0.03,,0,0.03,0.0,78,32,6,0.09,0.18,0.0,38,3,0.0,1.0,2971,,6.0,0.0,1993
145,,,,,wal,Vinnie Jones,MF,28.0,,,,,,,,,,,Wimbledon,0.0,0.12,,2,0.12,0.06,89,33,0,0.31,0.25,0.06,33,10,0.0,2.0,2938,,8.0,0.0,1993
146,,,,,wal,Ryan Giggs,"MF,FW",19.0,,,,,,,,,,,Manchester United,0.0,0.65,,13,0.65,0.4,76,32,6,0.0,0.9,0.4,38,0,0.0,8.0,2897,,29.0,0.0,1993
147,,,,,eng,Neil Thompson,DF,29.0,,,,,,,,,,,Ipswich Town,0.0,0.0,,0,0.0,0.0,91,32,0,0.03,0.25,0.0,32,1,0.0,0.0,2895,,8.0,0.0,1993
148,,,,,no,Jostein Flo,FW,28.0,,,,,,,,,,,Sheffield United,0.0,0.37,,9,0.37,0.28,88,32,1,0.09,0.99,0.28,33,3,0.0,3.0,2895,,32.0,0.0,1993
149,,,,,eng,Steve Redmond,DF,25.0,,,,,,,,,,,Oldham Athletic,0.0,0.06,,1,0.06,0.03,88,31,2,0.19,0.19,0.03,33,6,0.0,1.0,2894,,6.0,0.0,1993
150,,,,,eng,Gary Ablett,DF,27.0,,,,,,,,,,,Everton,0.0,0.06,,1,0.06,0.03,90,32,0,0.09,0.12,0.03,32,3,0.0,1.0,2880,,4.0,0.0,1993
151,,,,,eng,David Bardsley,DF,28.0,,,,,,,,,,,Queens Park Rangers,0.0,0.12,,0,0.12,0.0,90,32,0,0.12,0.16,0.0,32,4,0.0,4.0,2880,,5.0,0.0,1993
152,,,,,eng,Lee Dixon,DF,29.0,,,,,,,,,,,Arsenal,0.0,0.06,,0,0.06,0.0,87,32,1,0.06,0.25,0.0,33,2,0.0,2.0,2876,,8.0,0.0,1993
153,,,,,sco,Graeme Sharp,FW,32.0,,,,,,,,,,,Oldham Athletic,0.0,0.38,,9,0.38,0.28,84,31,3,0.06,0.82,0.28,34,1,1.0,3.0,2868,,26.0,0.0,1993
154,,,,,sco,Gordon Strachan,MF,36.0,,,,,,,,,,,Leeds United,0.0,0.28,,3,0.28,0.09,87,32,1,0.0,0.5,0.09,33,0,0.0,6.0,2860,,16.0,0.0,1993
155,,,,,eng,Rob Newman,DF,29.0,,,,,,,,,,,Norwich City,0.0,0.1,,2,0.1,0.06,88,32,0,0.13,0.19,0.06,32,4,0.0,1.0,2826,,6.0,0.0,1993
156,,,,,eng,Jason Wilcox,"FW,MF",22.0,,,,,,,,,,,Blackburn Rovers,0.0,0.39,,6,0.39,0.19,85,31,2,0.03,0.61,0.19,33,1,0.0,6.0,2802,,19.0,0.0,1993
157,,,,,eng,Jamie Redknapp,MF,20.0,,,,,,,,,,,Liverpool,,0.26,,4,,0.13,80,29,6,,0.58,,35,4,,4.0,2802,,18.0,,1993
158,,,,,sco,Paul Bernard,MF,20.0,,,,,,,,,,,Oldham Athletic,0.0,0.16,,5,0.16,0.16,87,32,0,0.03,0.48,0.16,32,1,0.0,0.0,2787,,15.0,0.0,1993
159,,,,,eng,Paul Bracewell,MF,31.0,,,,,,,,,,,Newcastle United,0.0,0.06,,1,0.06,0.03,87,32,0,0.1,0.1,0.03,32,3,0.0,1.0,2780,,3.0,0.0,1993
160,,,,,eng,Julian Dicks,DF,24.0,,,,,,,,,,,Liverpool,2.0,0.13,,3,0.06,0.1,90,31,0,0.06,0.36,0.03,31,2,0.0,1.0,2773,,11.0,3.0,1993
161,,,,,eng,Matty Holmes,MF,23.0,,,,,,,,,,,West Ham United,0.0,0.29,,3,0.29,0.1,82,33,1,0.0,0.39,0.1,34,0,0.0,6.0,2771,,12.0,0.0,1993
162,,,,,eng,Steve Palmer,DF,25.0,,,,,,,,,,,Ipswich Town,0.0,0.07,,1,0.07,0.03,77,31,5,0.07,0.29,0.03,36,2,0.0,1.0,2761,,9.0,0.0,1993
163,,,,,nan,Rick Holden,MF,28.0,,,,,,,,,,,Oldham Athletic,1.0,0.39,,6,0.36,0.2,73,38,0,0.03,0.72,0.16,38,0,1.0,6.0,2754,,22.0,2.0,1993
164,,,,,eng,Andy Impey,"DF,MF",21.0,,,,,,,,,,,Queens Park Rangers,0.0,0.13,,3,0.13,0.1,83,31,2,0.07,0.26,0.1,33,2,0.0,1.0,2751,,8.0,0.0,1993
165,,,,,eng,Tony Gale,DF,33.0,,,,,,,,,,,West Ham United,0.0,0.0,,0,0.0,0.0,86,31,1,0.0,0.1,0.0,32,0,0.0,0.0,2745,,3.0,0.0,1993
166,,,,,eng,Andy Pearce,DF,27.0,,,,,,,,,,,Sheffield Wednesday,0.0,0.16,,3,0.16,0.1,86,29,3,0.1,0.3,0.1,32,2,1.0,2.0,2741,,9.0,0.0,1993
167,,,,,eng,Chris Bart-Williams,"MF,DF",19.0,,,,,,,,,,,Sheffield Wednesday,0.0,0.46,,8,0.46,0.26,74,30,7,0.03,0.69,0.26,37,1,0.0,6.0,2739,,21.0,0.0,1993
168,,,,,eng,Mark Wright,DF,29.0,,,,,,,,,,,Liverpool,0.0,0.03,,1,0.03,0.03,88,31,0,0.07,0.17,0.03,31,2,0.0,0.0,2726,,5.0,0.0,1993
169,,,,,eng,David Wetherall,DF,22.0,,,,,,,,,,,Leeds United,0.0,0.1,,1,0.1,0.03,85,31,1,0.03,0.2,0.03,32,1,0.0,2.0,2722,,6.0,0.0,1993
170,,,,,eng,Paul Allen,MF,30.0,,,,,,,,,,,Southampton,0.0,0.13,,1,0.13,0.03,85,29,3,0.17,0.43,0.03,32,5,0.0,3.0,2709,,13.0,0.0,1993
171,,,,,nl,Luc Nijholt,"MF,DF",32.0,,,,,,,,,,,Swindon Town,0.0,0.07,,1,0.07,0.03,85,31,1,0.17,0.27,0.03,32,5,0.0,1.0,2703,,8.0,0.0,1993
172,,,,,ie,Andy Townsend,MF,30.0,,,,,,,,,,,Aston Villa,0.0,0.2,,3,0.2,0.1,84,32,0,0.07,0.53,0.1,32,2,0.0,3.0,2701,,16.0,0.0,1993
173,,,,,ie,Terry Phelan,DF,26.0,,,,,,,,,,,Manchester City,0.0,0.03,,1,0.03,0.03,89,30,0,0.03,0.2,0.03,30,1,0.0,0.0,2676,,6.0,0.0,1993
174,,,,,eng,Kevin Campbell,FW,23.0,,,,,,,,,,,Arsenal,0.0,0.57,,14,0.57,0.47,72,28,9,0.0,1.28,0.47,37,0,0.0,3.0,2667,,38.0,1.0,1993
175,,,,,eng,Trevor Sinclair,MF,20.0,,,,,,,,,,,Queens Park Rangers,0.0,0.2,,4,0.2,0.14,83,30,2,0.0,0.61,0.14,32,0,0.0,2.0,2665,,18.0,0.0,1993
176,,,,,nir,Nigel Worthington,"DF,MF",31.0,,,,,,,,,,,Sheffield Wednesday,0.0,0.14,,1,0.14,0.03,86,30,1,0.0,0.2,0.03,31,0,0.0,3.0,2661,,6.0,0.0,1993
177,,,,,eng,Simon Charlton,DF,21.0,,,,,,,,,,,Southampton,0.0,0.1,,1,0.1,0.03,80,29,4,0.03,0.41,0.03,33,1,0.0,2.0,2644,,12.0,0.0,1993
178,,,,,ie,Paul McGrath,DF,33.0,,,,,,,,,,,Aston Villa,0.0,0.07,,0,0.07,0.0,88,30,0,0.07,0.27,0.0,30,2,0.0,2.0,2642,,8.0,0.0,1993
179,,,,,eng,Scott Sellars,MF,27.0,,,,,,,,,,,Newcastle United,0.0,0.34,,3,0.34,0.1,88,29,1,0.0,0.55,0.1,30,0,0.0,7.0,2627,,16.0,0.0,1993
180,,,,,eng,Dave Tuttle,DF,21.0,,,,,,,,,,,Sheffield United,0.0,0.0,,0,0.0,0.0,85,31,0,0.17,0.14,0.0,31,4,1.0,0.0,2626,,4.0,0.0,1993
181,,,,,eng,Kevin Scott,DF,26.0,,,,,,,,,,,Tottenham Hotspur,0.0,0.03,,1,0.03,0.03,87,30,0,0.1,0.14,0.03,30,3,0.0,0.0,2622,,4.0,0.0,1993
182,,,,,dk,Jakob Kjeldbjerg,DF,23.0,,,,,,,,,,,Chelsea,0.0,0.07,,1,0.07,0.03,90,29,0,0.1,0.21,0.03,29,3,0.0,1.0,2610,,6.0,0.0,1993
183,,,,,eng,Graham Hyde,MF,22.0,,,,,,,,,,,Sheffield Wednesday,0.0,0.14,,1,0.14,0.03,72,27,9,0.03,0.28,0.03,36,1,0.0,3.0,2590,,8.0,0.0,1993
184,,,,,eng,Brian Borrows,DF,32.0,,,,,,,,,,,Coventry City,0.0,0.03,,0,0.03,0.0,89,29,0,0.0,0.07,0.0,29,0,0.0,1.0,2578,,2.0,0.0,1993
185,,,,,wal,Barry Horne,MF,31.0,,,,,,,,,,,Everton,0.0,0.07,,1,0.07,0.04,80,28,4,0.11,0.42,0.04,32,3,0.0,1.0,2562,,12.0,0.0,1993
186,,,,,eng,Jason Dozzell,MF,25.0,,,,,,,,,,,Tottenham Hotspur,0.0,0.39,,8,0.39,0.28,80,28,4,0.0,1.09,0.28,32,0,0.0,3.0,2559,,31.0,0.0,1993
187,,,,,eng,Mike Sheron,FW,21.0,,,,,,,,,,,Manchester City,0.0,0.28,,6,0.28,0.21,77,29,4,0.0,1.02,0.21,33,0,0.0,2.0,2554,,29.0,0.0,1993
188,,,,,eng,Micky Quinn,FW,31.0,,,,,,,,,,,Coventry City,0.0,0.32,,8,0.32,0.28,66,35,4,0.04,1.23,0.28,39,1,0.0,1.0,2554,,35.0,1.0,1993
189,,,,,eng,Martin Ling,MF,27.0,,,,,,,,,,,Swindon Town,0.0,0.07,,1,0.07,0.04,77,29,4,0.14,0.28,0.04,33,4,0.0,1.0,2549,,8.0,0.0,1993
190,,,,,eng,Steve McManaman,MF,21.0,,,,,,,,,,,Liverpool,0.0,0.28,,2,0.28,0.07,85,29,1,0.0,0.6,0.07,30,0,0.0,6.0,2548,,17.0,0.0,1993
191,,,,,eng,Dalian Atkinson,FW,25.0,,,,,,,,,,,Aston Villa,0.0,0.46,,8,0.46,0.28,88,29,0,0.04,0.64,0.28,29,1,0.0,5.0,2541,,18.0,0.0,1993
192,,,,,sco,Steve Nicol,DF,31.0,,,,,,,,,,,Liverpool,0.0,0.11,,1,0.11,0.04,82,27,4,0.04,0.28,0.04,31,1,0.0,2.0,2540,,8.0,0.0,1993
193,,,,,eng,Steve Watson,"MF,DF",19.0,,,,,,,,,,,Newcastle United,0.0,0.14,,2,0.14,0.07,79,29,3,0.04,0.28,0.07,32,1,0.0,2.0,2533,,8.0,0.0,1993
194,,,,,eng,Gary Mabbutt,"MF,DF",31.0,,,,,,,,,,,Tottenham Hotspur,0.0,0.0,,0,0.0,0.0,87,29,0,0.04,0.07,0.0,29,1,0.0,0.0,2526,,2.0,0.0,1993
195,,,,,eng,Keith Curle,DF,29.0,,,,,,,,,,,Manchester City,1.0,0.07,,1,0.04,0.04,87,29,0,0.11,0.21,0.0,29,3,0.0,1.0,2523,,6.0,2.0,1993
196,,,,,eng,Ian Marshall,"DF,FW",27.0,,,,,,,,,,,Ipswich Town,0.0,0.39,,10,0.39,0.36,87,28,1,0.0,1.11,0.36,29,0,0.0,1.0,2510,,31.0,0.0,1993
197,,,,,no,Erland Johnsen,"DF,MF",26.0,,,,,,,,,,,Chelsea,0.0,0.04,,1,0.04,0.04,89,27,1,0.14,0.22,0.04,28,4,0.0,0.0,2493,,6.0,0.0,1993
198,,,,,eng,Ian Snodin,"MF,DF",29.0,,,,,,,,,,,Everton,0.0,0.04,,0,0.04,0.0,86,28,1,0.14,0.11,0.0,29,4,0.0,1.0,2489,,3.0,0.0,1993
199,,,,,wal,Paul Bodin,DF,28.0,,,,,,,,,,,Swindon Town,5.0,0.47,,7,0.29,0.25,78,28,4,0.07,0.83,0.07,32,2,0.0,6.0,2483,,23.0,6.0,1993
200,,,,,eng,Lee Clark,MF,20.0,,,,,,,,,,,Newcastle United,0.0,0.25,,2,0.25,0.07,86,29,0,0.04,0.62,0.07,29,1,0.0,5.0,2480,,17.0,0.0,1993
201,,,,,eng,Stuart Slater,"FW,MF",24.0,,,,,,,,,,,Ipswich Town,0.0,0.07,,1,0.07,0.04,89,28,0,0.0,0.44,0.04,28,0,0.0,1.0,2478,,12.0,0.0,1993
202,,,,,ie,Scott Fitzgerald,DF,23.0,,,,,,,,,,,Wimbledon,0.0,0.0,,0,0.0,0.0,88,27,1,0.0,0.07,0.0,28,0,0.0,0.0,2475,,2.0,0.0,1993
203,,,,,eng,Sol Campbell,"FW,DF",18.0,,,,,,,,,,,Tottenham Hotspur,0.0,0.04,,0,0.04,0.0,72,27,7,0.04,0.11,0.0,34,1,0.0,1.0,2461,,3.0,0.0,1993
204,,,,,eng,Steve Yates,DF,23.0,,,,,,,,,,,Queens Park Rangers,0.0,0.0,,0,0.0,0.0,85,27,2,0.0,0.11,0.0,29,0,0.0,0.0,2458,,3.0,0.0,1993
205,,,,,eng,Peter Beagrie,FW,27.0,,,,,,,,,,,Everton,,,,4,,0.15,84,29,0,0.04,,,29,1,0.0,,2446,,,,1993
206,,,,,eng,Phil Whelan,DF,21.0,,,,,,,,,,,Ipswich Town,0.0,0.07,,0,0.07,0.0,84,28,1,0.15,0.15,0.0,29,4,0.0,2.0,2445,,4.0,0.0,1993
207,,,,,eng,Lee Chapman,FW,33.0,,,,,,,,,,,West Ham United,0.0,0.41,,8,0.41,0.3,81,26,4,0.04,1.15,0.3,30,1,0.0,3.0,2417,,31.0,0.0,1993
208,,,,,eng,Robbie Fowler,FW,18.0,,,,,,,,,,,Liverpool,1.0,0.57,,12,0.53,0.45,85,27,1,0.0,1.29,0.42,28,0,0.0,3.0,2381,,34.0,2.0,1993
209,,,,,eng,Andy Mutch,FW,29.0,,,,,,,,,,,Swindon Town,0.0,0.34,,6,0.34,0.23,79,27,3,0.15,0.94,0.23,30,3,1.0,3.0,2381,,25.0,0.0,1993
210,,,,,"ru,su",Andrei Kanchelskis,"MF,DF",26.0,,,,,,,,,,,Manchester United,0.0,0.38,,6,0.38,0.23,79,27,3,0.04,0.8,0.23,30,1,0.0,4.0,2362,,21.0,0.0,1993
211,,,,,eng,Jon Newsome,DF,22.0,,,,,,,,,,,Leeds United,0.0,0.04,,1,0.04,0.04,81,29,0,0.23,0.19,0.04,29,6,0.0,0.0,2353,,5.0,0.0,1993
212,,,,,sco,Colin Calderwood,DF,28.0,,,,,,,,,,,Tottenham Hotspur,0.0,0.0,,0,0.0,0.0,90,26,0,0.12,0.08,0.0,26,2,1.0,0.0,2336,,2.0,0.0,1993
213,,,,,eng,Dave Watson,DF,31.0,,,,,,,,,,,Everton,0.0,0.04,,1,0.04,0.04,83,27,1,0.04,0.15,0.04,28,1,0.0,0.0,2334,,4.0,0.0,1993
214,,,,,eng,Graham Stuart,"MF,FW",22.0,,,,,,,,,,,Everton,1.0,0.19,,3,0.15,0.12,80,26,3,0.0,0.62,0.08,29,0,0.0,2.0,2330,,16.0,1.0,1993
215,,,,,sco,Kevin Gallacher,"FW,MF",26.0,,,,,,,,,,,Blackburn Rovers,0.0,0.43,,7,0.43,0.27,77,27,3,0.08,1.32,0.27,30,2,0.0,4.0,2322,,34.0,0.0,1993
216,,,,,eng,John Williams,FW,25.0,,,,,,,,,,,Coventry City,0.0,0.16,,3,0.16,0.12,70,27,6,0.04,0.62,0.12,33,1,0.0,1.0,2321,,16.0,0.0,1993
217,,,,,eng,Nick Barmby,"FW,MF",19.0,,,,,,,,,,,Tottenham Hotspur,1.0,0.31,,5,0.27,0.19,86,27,0,0.0,0.7,0.16,27,0,0.0,3.0,2308,,18.0,2.0,1993
218,,,,,no,Jan Åge Fjørtoft,FW,26.0,,,,,,,,,,,Swindon Town,2.0,0.55,,12,0.47,0.47,64,26,10,0.08,1.33,0.39,36,2,0.0,2.0,2300,,34.0,2.0,1993
219,,,,,eng,Lee Sharpe,MF,22.0,,,,,,,,,,,Manchester United,0.0,0.55,,9,0.55,0.35,77,26,4,0.04,0.9,0.35,30,1,0.0,5.0,2299,,23.0,0.0,1993
220,,,,,eng,Chris Makin,DF,20.0,,,,,,,,,,,Oldham Athletic,0.0,0.04,,1,0.04,0.04,85,26,1,0.16,0.39,0.04,27,2,2.0,0.0,2294,,10.0,0.0,1993
221,,,,,eng,Paul Merson,"FW,MF",25.0,,,,,,,,,,,Arsenal,0.0,0.51,,7,0.51,0.27,70,24,9,0.04,0.98,0.27,33,1,0.0,6.0,2293,,25.0,0.0,1993
222,,,,,dk,John Jensen,MF,28.0,,,,,,,,,,,Arsenal,0.0,0.08,,0,0.08,0.0,85,27,0,0.04,0.47,0.0,27,1,0.0,2.0,2285,,12.0,0.0,1993
223,,,,,eng,Mike Newell,FW,28.0,,,,,,,,,,,Blackburn Rovers,0.0,0.43,,6,0.43,0.24,81,27,1,0.08,0.95,0.24,28,2,0.0,5.0,2278,,24.0,0.0,1993
224,,,,,eng,Steve Wood,DF,30.0,,,,,,,,,,,Southampton,0.0,0.08,,0,0.08,0.0,84,27,0,0.08,0.08,0.0,27,2,0.0,2.0,2277,,2.0,0.0,1993
225,,,,,my,Peter Butler,MF,26.0,,,,,,,,,,,West Ham United,0.0,0.08,,1,0.08,0.04,87,26,0,0.12,0.4,0.04,26,3,0.0,1.0,2271,,10.0,0.0,1993
226,,,,,ie,Ray Houghton,MF,31.0,,,,,,,,,,,Aston Villa,0.0,0.24,,2,0.24,0.08,76,25,5,0.0,0.63,0.08,30,0,0.0,4.0,2270,,16.0,0.0,1993
227,,,,,eng,Andy Hinchcliffe,DF,24.0,,,,,,,,,,,Everton,0.0,0.12,,0,0.12,0.0,87,25,1,0.04,0.48,0.0,26,1,0.0,3.0,2261,,12.0,0.0,1993
228,,,,,eng,Mark Ward,MF,30.0,,,,,,,,,,,Everton,0.0,0.12,,1,0.12,0.04,84,26,1,0.2,0.32,0.04,27,5,0.0,2.0,2255,,8.0,0.0,1993
229,,,,,eng,Julian Darby,"MF,DF",25.0,,,,,,,,,,,Coventry City,0.0,0.24,,5,0.24,0.2,87,25,1,0.08,0.76,0.2,26,2,0.0,1.0,2253,,19.0,0.0,1993
230,,,,,ie,Willie Boland,MF,17.0,,,,,,,,,,,Coventry City,0.0,0.08,,0,0.08,0.0,83,24,3,0.0,0.24,0.0,27,0,0.0,2.0,2230,,6.0,0.0,1993
231,,,,,eng,Nigel Clough,"FW,MF",27.0,,,,,,,,,,,Liverpool,0.0,0.36,,7,0.36,0.28,82,25,2,0.08,0.97,0.28,27,2,0.0,2.0,2221,,24.0,0.0,1993
232,,,,,eng,Ray Parlour,MF,20.0,,,,,,,,,,,Arsenal,0.0,0.24,,2,0.24,0.08,82,24,3,0.04,0.57,0.08,27,1,0.0,4.0,2219,,14.0,0.0,1993
233,,,,,wal,Ryan Jones,MF,20.0,,,,,,,,,,,Sheffield Wednesday,0.0,0.37,,6,0.37,0.25,81,24,3,0.04,0.66,0.25,27,1,0.0,3.0,2181,,16.0,0.0,1993
234,,,,,eng,Martin Keown,"DF,MF",27.0,,,,,,,,,,,Arsenal,0.0,0.0,,0,0.0,0.0,65,23,10,0.25,0.25,0.0,33,6,0.0,0.0,2128,,6.0,0.0,1993
235,,,,,ie,Alan Kernaghan,DF,26.0,,,,,,,,,,,Manchester City,0.0,0.0,,0,0.0,0.0,89,23,1,0.08,0.13,0.0,24,2,0.0,0.0,2127,,3.0,0.0,1993
236,,,,,eng,Steve Bould,DF,30.0,,,,,,,,,,,Arsenal,0.0,0.08,,1,0.08,0.04,85,23,2,0.08,0.25,0.04,25,2,0.0,1.0,2121,,6.0,0.0,1993
237,,,,,nir,Mal Donaghy,DF,35.0,,,,,,,,,,,Chelsea,0.0,0.04,,1,0.04,0.04,75,24,4,0.04,0.22,0.04,28,1,0.0,0.0,2093,,5.0,0.0,1993
