,games_starts_gk,losses,minutes_per_game_gk,save_perc,nationality,player,position,age,clean_sheets_perc,wins,goals_against_per90,games_subs_gk,goals_against,shots_on_target_against,games_gk,clean_sheets,minutes_gk,draws,squad,pens_made,goals_assists_per90,fouls,goals,goals_assists_pens_per90,goals_per90,minutes_per_game_pl,games_starts_pl,games_subs_pl,cards_per90,shots_on_target_per90,goals_pens_per90,games_pl,cards_yellow,cards_red,assists,minutes_pl,fouls_per90,shots_on_target,pens_att,season
470,,,,,no,Egil Østenstad,FW,28.0,,,,,,,,,,,Manchester City,0,0.0,7,0,0.0,0.0,44,1,3,0.0,1.03,0.0,4,0,0,0,175,3.6,2,0,2000
471,,,,,br,Edu Gaspar,MF,22.0,,,,,,,,,,,Arsenal,0,0.0,2,0,0.0,0.0,34,2,3,0.0,0.52,0.0,5,0,0,0,172,1.05,1,0,2000
472,,,,,sco,Gavin Strachan,MF,21.0,,,,,,,,,,,Coventry City,0,0.0,0,0,0.0,0.0,86,2,0,0.0,0.0,0.0,2,0,0,0,172,0.0,0,0,2000
473,,,,,be,Luc Nilis,FW,33.0,,,,,,,,,,,Aston Villa,0,0.54,0,1,0.54,0.54,56,3,0,0.0,1.62,0.54,3,0,0,0,167,0.0,3,0,2000
474,,,,,eng,Garry Monk,DF,21.0,,,,,,,,,,,Southampton,0,0.0,3,0,0.0,0.0,79,2,0,0.0,0.0,0.0,2,0,0,0,158,1.71,0,0,2000
475,,,,,eng,Matthew Etherington,MF,18.0,,,,,,,,,,,Tottenham Hotspur,0,0.0,1,0,0.0,0.0,26,1,5,0.58,0.0,0.0,6,1,0,0,155,0.58,0,0,2000
476,,,,,fr,Éric Roy,MF,32.0,,,,,,,,,,,Sunderland,0,0.0,4,0,0.0,0.0,50,1,2,0.0,0.6,0.0,3,0,0,0,149,2.42,1,0,2000
477,,,,,eng,Tony Hibbert,DF,19.0,,,,,,,,,,,Everton,0,0.0,1,0,0.0,0.0,48,1,2,0.0,0.0,0.0,3,0,0,0,144,0.62,0,0,2000
478,,,,,sco,Steven Caldwell,DF,19.0,,,,,,,,,,,Newcastle United,0,0.0,0,0,0.0,0.0,58,0,2,0.0,0.0,0.0,2,0,0,0,116,0.0,0,0,2000
479,,,,,fr,Bernard Diomède,"MF,FW",26.0,,,,,,,,,,,Liverpool,0,0.0,5,0,0.0,0.0,54,1,1,1.67,0.83,0.0,2,2,0,0,108,4.17,1,0,2000
480,,,,,eng,Phil Jevons,FW,20.0,,,,,,,,,,,Everton,0,0.86,4,0,0.86,0.0,26,0,4,0.0,0.86,0.0,4,0,0,1,105,3.43,1,0,2000
481,,,,,nir,George McCartney,DF,19.0,,,,,,,,,,,Sunderland,0,0.0,1,0,0.0,0.0,53,1,1,0.0,0.0,0.0,2,0,0,0,105,0.86,0,0,2000
482,,,,,eng,Stuart Ripley,"FW,MF",32.0,,,,,,,,,,,Southampton,0,0.0,2,0,0.0,0.0,34,1,2,0.0,0.87,0.0,3,0,0,0,103,1.75,1,0,2000
483,,,,,tt,Jlloyd Samuel,"DF,MF",19.0,,,,,,,,,,,Aston Villa,0,0.0,1,0,0.0,0.0,34,1,2,0.0,0.0,0.0,3,0,0,0,102,0.88,0,0,2000
484,,,,,eng,David May,DF,30.0,,,,,,,,,,,Manchester United,0,0.0,2,0,0.0,0.0,50,1,1,0.0,0.0,0.0,2,0,0,0,99,1.82,0,0,2000
485,,,,,sco,Colin Hendry,DF,34.0,,,,,,,,,,,Coventry City,0,0.0,2,0,0.0,0.0,49,1,1,0.0,0.0,0.0,2,0,0,0,98,1.84,0,0,2000
486,,,,,eng,Richard Jackson,DF,20.0,,,,,,,,,,,Derby County,0,0.0,0,0,0.0,0.0,45,1,1,0.0,0.0,0.0,2,0,0,0,90,0.0,0,0,2000
487,,,,,eng,Scott Minto,DF,28.0,,,,,,,,,,,West Ham United,0,0.0,2,0,0.0,0.0,89,1,0,0.0,0.0,0.0,1,0,0,0,89,2.02,0,0,2000
488,,,,,eng,Charlie MacDonald,FW,19.0,,,,,,,,,,,Charlton Athletic,0,0.0,3,0,0.0,0.0,29,1,2,0.0,0.0,0.0,3,0,0,0,88,3.07,0,0,2000
489,,,,,eng,Wayne Brown,DF,22.0,,,,,,,,,,,Ipswich Town,0,0.0,0,0,0.0,0.0,21,0,4,0.0,0.0,0.0,4,0,0,0,84,0.0,0,0,2000
490,,,,,eng,Lee Crooks,"MF,DF",22.0,,,,,,,,,,,Manchester City,0,0.0,0,0,0.0,0.0,42,0,2,0.0,0.0,0.0,2,0,0,0,83,0.0,0,0,2000
491,,,,,no,Lars Bohinen,MF,30.0,,,,,,,,,,,Derby County,0,0.0,0,0,0.0,0.0,41,1,1,0.0,0.0,0.0,2,0,0,0,81,0.0,0,0,2000
492,,,,,fr,Christian Bassila,"DF,MF",22.0,,,,,,,,,,,West Ham United,0,0.0,2,0,0.0,0.0,26,0,3,0.0,1.15,0.0,3,0,0,0,78,2.31,1,0,2000
493,,,,,eng,Kevin Gibbens,"MF,FW",20.0,,,,,,,,,,,Southampton,0,0.0,1,0,0.0,0.0,24,1,2,0.0,0.0,0.0,3,0,0,0,73,1.23,0,0,2000
494,,,,,eng,John Piercy,MF,20.0,,,,,,,,,,,Tottenham Hotspur,0,0.0,1,0,0.0,0.0,12,0,5,0.0,2.9,0.0,5,0,0,0,62,1.45,2,0,2000
495,,,,,eng,Stephen Wright,DF,20.0,,,,,,,,,,,Liverpool,0,1.48,1,0,1.48,0.0,31,0,2,0.0,0.0,0.0,2,0,0,1,61,1.48,0,0,2000
496,,,,,eng,Francis Benali,DF,31.0,,,,,,,,,,,Southampton,0,0.0,2,0,0.0,0.0,15,0,4,0.0,0.0,0.0,4,0,0,0,61,2.95,0,0,2000
497,,,,,sco,Kevin Kyle,FW,19.0,,,,,,,,,,,Sunderland,0,0.0,2,0,0.0,0.0,20,0,3,0.0,1.53,0.0,3,0,0,0,59,3.05,1,0,2000
498,,,,,eng,Kevin McLeod,MF,19.0,,,,,,,,,,,Everton,0,0.0,1,0,0.0,0.0,12,0,5,1.55,0.0,0.0,5,1,0,0,58,1.55,0,0,2000
499,,,,,eng,Peter Clarke,DF,18.0,,,,,,,,,,,Everton,0,0.0,0,0,0.0,0.0,58,0,1,0.0,0.0,0.0,1,0,0,0,58,0.0,0,0,2000
500,,,,,ca,Terry Dunfield,MF,18.0,,,,,,,,,,,Manchester City,0,0.0,0,0,0.0,0.0,58,0,1,0.0,0.0,0.0,1,0,0,0,58,0.0,0,0,2000
501,,,,,no,Vegard Heggem,"DF,MF",25.0,,,,,,,,,,,Liverpool,0,0.0,2,0,0.0,0.0,16,1,2,0.0,1.91,0.0,3,0,0,0,47,3.83,1,0,2000
502,,,,,ie,Thomas Butler,MF,19.0,,,,,,,,,,,Sunderland,0,0.0,1,0,0.0,0.0,12,0,4,0.0,1.96,0.0,4,0,0,0,46,1.96,1,0,2000
503,,,,,eng,Mark Hudson,MF,19.0,,,,,,,,,,,Middlesbrough,0,0.0,0,0,0.0,0.0,15,0,3,0.0,0.0,0.0,3,0,0,0,46,0.0,0,0,2000
504,,,,,ie,John McGrath,MF,20.0,,,,,,,,,,,Aston Villa,0,0.0,2,0,0.0,0.0,23,0,2,0.0,0.0,0.0,2,0,0,0,46,3.91,0,0,2000
505,,,,,eng,Gary Charles,DF,30.0,,,,,,,,,,,West Ham United,0,0.0,0,0,0.0,0.0,45,0,1,0.0,0.0,0.0,1,0,0,0,45,0.0,0,0,2000
506,,,,,eng,Gareth Grant,FW,19.0,,,,,,,,,,,Bradford City,0,0.0,0,0,0.0,0.0,9,0,5,0.0,0.0,0.0,5,0,0,0,43,0.0,0,0,2000
507,,,,,eng,Paolo Vernazza,MF,20.0,,,,,,,,,,,Arsenal,0,2.09,0,1,2.09,2.09,22,0,2,0.0,4.19,2.09,2,0,0,0,43,0.0,2,0,2000
508,,,,,nl,Erik Meijer,FW,30.0,,,,,,,,,,,Liverpool,0,0.0,0,0,0.0,0.0,13,0,3,0.0,2.25,0.0,3,0,0,0,40,0.0,1,0,2000
509,,,,,lt,Tomas Danilevičius,FW,22.0,,,,,,,,,,,Arsenal,0,0.0,1,0,0.0,0.0,19,0,2,0.0,0.0,0.0,2,0,0,0,37,2.43,0,0,2000
510,,,,,eng,Paul Kitson,FW,29.0,,,,,,,,,,,West Ham United,0,0.0,0,0,0.0,0.0,18,0,2,0.0,2.57,0.0,2,0,0,0,35,0.0,1,0,2000
511,,,,,za,Paul Evans,GK,26.0,,,,,,,,,,,Leeds United,0,0.0,0,0,0.0,0.0,33,0,1,0.0,0.0,0.0,1,0,0,0,33,0.0,0,0,2000
512,,,,,pt,José Dominguez,MF,26.0,,,,,,,,,,,Tottenham Hotspur,0,0.0,1,0,0.0,0.0,13,0,2,0.0,0.0,0.0,2,0,0,0,25,3.6,0,0,2000
513,,,,,eng,Tony Cottee,FW,35.0,,,,,,,,,,,Leicester City,0,0.0,0,0,0.0,0.0,12,0,2,0.0,0.0,0.0,2,0,0,0,24,0.0,0,0,2000
514,,,,,eng,Jermain Defoe,FW,17.0,,,,,,,,,,,West Ham United,0,0.0,0,0,0.0,0.0,22,0,1,0.0,0.0,0.0,1,0,0,0,22,0.0,0,0,2000
515,,,,,ir,Karim Bagheri,MF,26.0,,,,,,,,,,,Charlton Athletic,0,0.0,0,0,0.0,0.0,18,0,1,0.0,0.0,0.0,1,0,0,0,18,0.0,0,0,2000
516,,,,,ge,Rati Aleksidze,FW,21.0,,,,,,,,,,,Chelsea,0,0.0,0,0,0.0,0.0,9,0,2,0.0,5.0,0.0,2,0,0,0,18,0.0,1,0,2000
517,,,,,de,Stefan Malz,"DF,MF",28.0,,,,,,,,,,,Arsenal,0,0.0,0,0,0.0,0.0,17,0,1,0.0,0.0,0.0,1,0,0,0,17,0.0,0,0,2000
518,,,,,eng,Matthew Upson,DF,21.0,,,,,,,,,,,Arsenal,0,0.0,0,0,0.0,0.0,8,0,2,0.0,0.0,0.0,2,0,0,0,16,0.0,0,0,2000
519,,,,,ie,Michael Reddy,FW,20.0,,,,,,,,,,,Sunderland,0,0.0,0,0,0.0,0.0,8,0,2,0.0,0.0,0.0,2,0,0,0,16,0.0,0,0,2000
520,,,,,nl,Nabil Abidallah,MF,17.0,,,,,,,,,,,Ipswich Town,0,0.0,1,0,0.0,0.0,7,0,2,0.0,0.0,0.0,2,0,0,0,14,6.43,0,0,2000
521,,,,,se,Bojan Djordjic,MF,18.0,,,,,,,,,,,Manchester United,0,0.0,1,0,0.0,0.0,13,0,1,0.0,0.0,0.0,1,0,0,0,13,6.92,0,0,2000
522,,,,,eng,James Coppinger,MF,19.0,,,,,,,,,,,Newcastle United,0,0.0,1,0,0.0,0.0,11,0,1,0.0,0.0,0.0,1,0,0,0,11,8.18,0,0,2000
523,,,,,eng,Scott Kerr,MF,18.0,,,,,,,,,,,Bradford City,0,0.0,0,0,0.0,0.0,7,0,1,0.0,0.0,0.0,1,0,0,0,7,0.0,0,0,2000
524,,,,,de,Thomas Hitzlsperger,MF,18.0,,,,,,,,,,,Aston Villa,0,0.0,0,0,0.0,0.0,6,0,1,0.0,0.0,0.0,1,0,0,0,6,0.0,0,0,2000
525,,,,,eng,Kevin Ellison,MF,21.0,,,,,,,,,,,Leicester City,0,0.0,0,0,0.0,0.0,6,0,1,0.0,0.0,0.0,1,0,0,0,6,0.0,0,0,2000
526,,,,,lv,Imants Bleidelis,MF,24.0,,,,,,,,,,,Southampton,0,0.0,0,0,0.0,0.0,6,0,1,0.0,0.0,0.0,1,0,0,0,6,0.0,0,0,2000
527,,,,,py,Diego Gavilán,"MF,DF",20.0,,,,,,,,,,,Newcastle United,0,0.0,0,0,0.0,0.0,5,0,1,0.0,0.0,0.0,1,0,0,0,5,0.0,0,0,2000
528,,,,,au,Danny Allsopp,FW,21.0,,,,,,,,,,,Manchester City,0,0.0,0,0,0.0,0.0,4,0,1,0.0,0.0,0.0,1,0,0,0,4,0.0,0,0,2000
529,,,,,eng,Isaiah Rankin,"FW,MF",22.0,,,,,,,,,,,Bradford City,0,0.0,0,0,0.0,0.0,3,0,1,0.0,0.0,0.0,1,0,0,0,3,0.0,0,0,2000
530,,,,,fr,Bernard Lambourde,DF,29.0,,,,,,,,,,,Chelsea,0,0.0,0,0,0.0,0.0,3,0,1,0.0,0.0,0.0,1,0,0,0,3,0.0,0,0,2000
531,,,,,sco,Brian Kerr,MF,18.0,,,,,,,,,,,Newcastle United,0,0.0,0,0,0.0,0.0,1,0,1,0.0,0.0,0.0,1,0,0,0,1,0.0,0,0,2000
