,games_starts_gk,losses,minutes_per_game_gk,save_perc,nationality,player,position,age,clean_sheets_perc,wins,goals_against_per90,games_subs_gk,goals_against,shots_on_target_against,games_gk,clean_sheets,minutes_gk,draws,squad,pens_made,goals_assists_per90,fouls,goals,goals_assists_pens_per90,goals_per90,minutes_per_game_pl,games_starts_pl,games_subs_pl,cards_per90,shots_on_target_per90,goals_pens_per90,games_pl,cards_yellow,cards_red,assists,minutes_pl,fouls_per90,shots_on_target,pens_att,season
46,,,,,hn,Maynor Figueroa,DF,25.0,,,,,,,,,,,Wigan Athletic,0.0,0.08,42.0,1.0,0.08,0.03,88.0,38.0,0.0,0.11,0.19,0.03,38.0,4.0,0.0,2.0,3341.0,1.13,7.0,0.0,2008
47,,,,,no,Brede Hangeland,DF,27.0,,,,,,,,,,,Fulham,0.0,0.05,28.0,1.0,0.05,0.03,90.0,37.0,0.0,0.08,0.19,0.03,37.0,3.0,0.0,1.0,3330.0,0.76,7.0,0.0,2008
48,,,,,tt,Jlloyd Samuel,"MF,DF",27.0,,,,,,,,,,,Bolton Wanderers,0.0,0.03,32.0,0.0,0.03,0.0,87.0,38.0,0.0,0.08,0.05,0.0,38.0,3.0,0.0,1.0,3321.0,0.87,2.0,0.0,2008
49,,,,,gh,John Paintsil,"DF,MF",27.0,,,,,,,,,,,Fulham,0.0,0.0,45.0,0.0,0.0,0.0,89.0,37.0,0.0,0.19,0.03,0.0,37.0,7.0,0.0,0.0,3290.0,1.23,1.0,0.0,2008
50,,,,,is,Grétar Steinsson,DF,26.0,,,,,,,,,,,Bolton Wanderers,0.0,0.22,45.0,3.0,0.22,0.08,89.0,37.0,0.0,0.19,0.19,0.08,37.0,7.0,0.0,5.0,3278.0,1.24,7.0,0.0,2008
51,,,,,eng,Stephen Warnock,DF,26.0,,,,,,,,,,,Blackburn Rovers,0.0,0.17,40.0,3.0,0.17,0.08,88.0,37.0,0.0,0.22,0.22,0.08,37.0,8.0,0.0,3.0,3271.0,1.1,8.0,0.0,2008
52,,,,,eng,Frank Lampard,MF,30.0,,,,,,,,,,,Chelsea,2.0,0.61,31.0,12.0,0.55,0.33,88.0,37.0,0.0,0.11,1.85,0.28,37.0,3.0,1.0,10.0,3257.0,0.86,67.0,2.0,2008
53,,,,,eng,Stewart Downing,MF,24.0,,,,,,,,,,,Middlesbrough,0.0,0.11,22.0,0.0,0.11,0.0,88.0,37.0,0.0,0.0,0.58,0.0,37.0,0.0,0.0,4.0,3254.0,0.61,21.0,2.0,2008
54,,,,,eng,Paul Konchesky,"FW,MF,DF",27.0,,,,,,,,,,,Fulham,0.0,0.08,18.0,1.0,0.08,0.03,90.0,36.0,0.0,0.14,0.11,0.03,36.0,5.0,0.0,2.0,3232.0,0.5,4.0,0.0,2008
55,,,,,eng,Phil Neville,"MF,DF",31.0,,,,,,,,,,,Everton,0.0,0.08,34.0,0.0,0.08,0.0,87.0,36.0,1.0,0.11,0.14,0.0,37.0,4.0,0.0,3.0,3227.0,0.95,5.0,0.0,2008
56,,,,,eng,Matthew Upson,DF,29.0,,,,,,,,,,,West Ham United,0.0,0.03,28.0,0.0,0.03,0.0,86.0,37.0,0.0,0.06,0.03,0.0,37.0,2.0,0.0,1.0,3195.0,0.79,1.0,0.0,2008
57,,,,,eng,Joleon Lescott,DF,25.0,,,,,,,,,,,Everton,0.0,0.17,37.0,4.0,0.17,0.11,89.0,35.0,1.0,0.14,0.28,0.11,36.0,5.0,0.0,2.0,3195.0,1.04,10.0,0.0,2008
58,,,,,eng,Ashley Young,"MF,DF,FW",23.0,,,,,,,,,,,Aston Villa,0.0,0.42,36.0,7.0,0.42,0.2,89.0,36.0,0.0,0.23,0.76,0.2,36.0,7.0,1.0,8.0,3190.0,1.02,27.0,1.0,2008
59,,,,,sn,Abdoulaye Faye,"DF,MF",30.0,,,,,,,,,,,Stoke City,0.0,0.08,26.0,3.0,0.08,0.08,89.0,36.0,0.0,0.17,0.14,0.08,36.0,6.0,0.0,0.0,3185.0,0.73,5.0,0.0,2008
60,,,,,bg,Stiliyan Petrov,MF,29.0,,,,,,,,,,,Aston Villa,0.0,0.11,41.0,1.0,0.11,0.03,88.0,36.0,0.0,0.17,0.14,0.03,36.0,6.0,0.0,3.0,3171.0,1.16,5.0,0.0,2008
61,,,,,nl,Dirk Kuyt,"FW,MF,DF",28.0,,,,,,,,,,,Liverpool,0.0,0.57,40.0,12.0,0.57,0.34,83.0,36.0,2.0,0.0,1.28,0.34,38.0,0.0,0.0,8.0,3170.0,1.14,45.0,0.0,2008
62,,,,,br,Denílson,MF,20.0,,,,,,,,,,,Arsenal,0.0,0.23,67.0,3.0,0.23,0.09,85.0,36.0,1.0,0.09,0.4,0.09,37.0,3.0,0.0,5.0,3144.0,1.92,14.0,0.0,2008
63,,,,,eng,Titus Bramble,DF,27.0,,,,,,,,,,,Wigan Athletic,0.0,0.03,33.0,1.0,0.03,0.03,90.0,35.0,0.0,0.23,0.2,0.03,35.0,8.0,0.0,0.0,3133.0,0.95,7.0,0.0,2008
64,,,,,eng,Gabby Agbonlahor,"MF,FW",21.0,,,,,,,,,,,Aston Villa,0.0,0.49,51.0,12.0,0.49,0.35,87.0,35.0,1.0,0.12,1.04,0.35,36.0,4.0,0.0,5.0,3122.0,1.47,36.0,0.0,2008
65,,,,,wal,Danny Collins,DF,27.0,,,,,,,,,,,Sunderland,0.0,0.09,34.0,1.0,0.09,0.03,89.0,35.0,0.0,0.09,0.12,0.03,35.0,3.0,0.0,2.0,3121.0,0.98,4.0,0.0,2008
66,,,,,cd,Hérita Ilunga,DF,26.0,,,,,,,,,,,West Ham United,0.0,0.06,21.0,0.0,0.06,0.0,89.0,35.0,0.0,0.06,0.03,0.0,35.0,2.0,0.0,2.0,3120.0,0.61,1.0,0.0,2008
67,,,,,nz,Ryan Nelsen,DF,30.0,,,,,,,,,,,Blackburn Rovers,0.0,0.03,30.0,1.0,0.03,0.03,89.0,35.0,0.0,0.2,0.03,0.03,35.0,7.0,0.0,0.0,3102.0,0.87,1.0,0.0,2008
68,,,,,eng,John Terry,DF,27.0,,,,,,,,,,,Chelsea,0.0,0.03,22.0,1.0,0.03,0.03,88.0,35.0,0.0,0.26,0.23,0.03,35.0,7.0,2.0,0.0,3076.0,0.64,8.0,0.0,2008
69,,,,,ar,Fabricio Coloccini,"MF,DF",26.0,,,,,,,,,,,Newcastle United,0.0,0.0,28.0,0.0,0.0,0.0,90.0,34.0,0.0,0.12,0.0,0.0,34.0,4.0,0.0,0.0,3059.0,0.82,0.0,0.0,2008
70,,,,,cg,Christopher Samba,DF,24.0,,,,,,,,,,,Blackburn Rovers,0.0,0.15,56.0,2.0,0.15,0.06,87.0,35.0,0.0,0.12,0.33,0.06,35.0,4.0,0.0,3.0,3046.0,1.65,11.0,0.0,2008
71,,,,,ie,Stephen Ireland,MF,21.0,,,,,,,,,,,Manchester City,0.0,0.53,45.0,9.0,0.53,0.27,87.0,34.0,1.0,0.24,0.74,0.27,35.0,8.0,0.0,9.0,3030.0,1.34,25.0,0.0,2008
72,,,,,eng,Paul Robinson,DF,29.0,,,,,,,,,,,West Bromwich Albion,0.0,0.03,35.0,0.0,0.03,0.0,86.0,35.0,0.0,0.24,0.12,0.0,35.0,7.0,1.0,1.0,3019.0,1.04,4.0,0.0,2008
73,,,,,au,Lucas Neill,DF,30.0,,,,,,,,,,,West Ham United,0.0,0.03,50.0,1.0,0.03,0.03,89.0,34.0,0.0,0.24,0.18,0.03,34.0,8.0,0.0,0.0,3015.0,1.49,6.0,0.0,2008
74,,,,,be,Vincent Kompany,DF,22.0,,,,,,,,,,,Manchester City,0.0,0.09,59.0,1.0,0.09,0.03,88.0,34.0,0.0,0.24,0.3,0.03,34.0,8.0,0.0,2.0,2990.0,1.78,10.0,0.0,2008
75,,,,,si,Robert Koren,"MF,DF",27.0,,,,,,,,,,,West Bromwich Albion,0.0,0.09,18.0,1.0,0.09,0.03,85.0,34.0,1.0,0.09,0.75,0.03,35.0,3.0,0.0,2.0,2990.0,0.54,25.0,0.0,2008
76,,,,,rs,Nemanja Vidić,DF,26.0,,,,,,,,,,,Manchester United,0.0,0.15,35.0,4.0,0.15,0.12,88.0,33.0,1.0,0.21,0.39,0.12,34.0,5.0,2.0,1.0,2983.0,1.06,13.0,0.0,2008
77,,,,,eng,Phil Jagielka,"DF,MF",25.0,,,,,,,,,,,Everton,0.0,0.0,16.0,0.0,0.0,0.0,88.0,33.0,1.0,0.06,0.06,0.0,34.0,2.0,0.0,0.0,2974.0,0.48,2.0,0.0,2008
78,,,,,eng,Gary Cahill,DF,22.0,,,,,,,,,,,Bolton Wanderers,0.0,0.21,16.0,3.0,0.21,0.09,90.0,33.0,0.0,0.03,0.24,0.09,33.0,1.0,0.0,4.0,2970.0,0.48,8.0,0.0,2008
79,,,,,eng,Jonathan Greening,MF,29.0,,,,,,,,,,,West Bromwich Albion,0.0,0.09,43.0,2.0,0.09,0.06,87.0,33.0,1.0,0.21,0.21,0.06,34.0,7.0,0.0,1.0,2969.0,1.3,7.0,0.0,2008
80,,,,,eng,Curtis Davies,DF,23.0,,,,,,,,,,,Aston Villa,0.0,0.03,27.0,1.0,0.03,0.03,85.0,34.0,1.0,0.06,0.06,0.03,35.0,2.0,0.0,0.0,2962.0,0.82,2.0,0.0,2008
81,,,,,eng,Ashley Cole,DF,27.0,,,,,,,,,,,Chelsea,0.0,0.06,37.0,1.0,0.06,0.03,87.0,33.0,1.0,0.15,0.31,0.03,34.0,5.0,0.0,1.0,2940.0,1.13,10.0,0.0,2008
82,,,,,fr,Bacary Sagna,DF,25.0,,,,,,,,,,,Arsenal,0.0,0.03,24.0,0.0,0.03,0.0,84.0,34.0,1.0,0.12,0.06,0.0,35.0,4.0,0.0,1.0,2933.0,0.74,2.0,0.0,2008
83,,,,,eng,Jonathan Woodgate,DF,28.0,,,,,,,,,,,Tottenham Hotspur,0.0,0.03,34.0,1.0,0.03,0.03,86.0,34.0,0.0,0.18,0.15,0.03,34.0,6.0,0.0,0.0,2932.0,1.04,5.0,0.0,2008
84,,,,,nl,Mario Melchiot,DF,31.0,,,,,,,,,,,Wigan Athletic,0.0,0.03,13.0,0.0,0.03,0.0,86.0,33.0,1.0,0.06,0.15,0.0,34.0,2.0,0.0,1.0,2920.0,0.4,5.0,0.0,2008
85,,,,,fr,Nicolas Anelka,FW,29.0,,,,,,,,,,,Chelsea,0.0,0.68,25.0,19.0,0.68,0.59,79.0,33.0,4.0,0.0,1.7,0.59,37.0,0.0,0.0,3.0,2913.0,0.77,55.0,0.0,2008
86,,,,,pt,José Bosingwa,DF,25.0,,,,,,,,,,,Chelsea,0.0,0.19,27.0,2.0,0.19,0.06,86.0,34.0,0.0,0.19,0.22,0.06,34.0,6.0,0.0,4.0,2906.0,0.84,7.0,0.0,2008
87,,,,,wal,Simon Davies,MF,28.0,,,,,,,,,,,Fulham,0.0,0.22,37.0,2.0,0.22,0.06,88.0,33.0,0.0,0.06,0.59,0.06,33.0,2.0,0.0,5.0,2901.0,1.15,19.0,0.0,2008
88,,,,,eng,Leon Osman,MF,27.0,,,,,,,,,,,Everton,0.0,0.31,34.0,6.0,0.31,0.19,85.0,32.0,2.0,0.09,0.62,0.19,34.0,3.0,0.0,4.0,2901.0,1.05,20.0,0.0,2008
89,,,,,nl,Gianni Zuiverloon,DF,21.0,,,,,,,,,,,West Bromwich Albion,0.0,0.03,55.0,0.0,0.03,0.0,88.0,33.0,0.0,0.16,0.12,0.0,33.0,5.0,0.0,1.0,2893.0,1.71,4.0,0.0,2008
90,,,,,eng,James Milner,MF,22.0,,,,,,,,,,,Aston Villa,0.0,0.34,39.0,3.0,0.34,0.09,80.0,31.0,5.0,0.19,0.66,0.09,36.0,6.0,0.0,8.0,2881.0,1.22,21.0,0.0,2008
91,,,,,ng,John Obi Mikel,MF,21.0,,,,,,,,,,,Chelsea,0.0,0.06,60.0,0.0,0.06,0.0,85.0,33.0,1.0,0.19,0.19,0.0,34.0,6.0,0.0,2.0,2877.0,1.88,6.0,0.0,2008
92,,,,,eng,Nicky Butt,"DF,MF",33.0,,,,,,,,,,,Newcastle United,0.0,0.03,47.0,0.0,0.03,0.0,87.0,33.0,0.0,0.25,0.09,0.0,33.0,7.0,1.0,1.0,2877.0,1.47,3.0,0.0,2008
93,,,,,eng,Luke Young,DF,29.0,,,,,,,,,,,Aston Villa,0.0,0.03,28.0,1.0,0.03,0.03,84.0,33.0,1.0,0.19,0.09,0.03,34.0,6.0,0.0,0.0,2861.0,0.88,3.0,0.0,2008
