,pens_made,goals_assists_per90,position,fouls,goals,player,goals_assists_pens_per90,squad,goals_per90,minutes_per_game,games_starts,games_subs,cards_per90,shots_on_target_per90,goals_pens_per90,games,cards_yellow,cards_red,nationality,assists,minutes,fouls_per90,age,shots_on_target,pens_att
362,0,0.00,"MF,DF",11,0,Martin Olsson,0.00,Blackburn Rovers,0.00,56,6,3,0.54,0.00,0.00,9,2,1,se SWE,0,504,1.96,20,0,0
363,0,0.18,MF,11,1,Gelson Fernandes,0.18,Manchester City,0.18,30,3,14,0.72,0.54,0.18,17,3,1,ch SUI,0,501,1.98,21,3,0
364,0,0.00,MF,7,0,Segundo Castillo,0.00,Everton,0.00,54,5,4,0.00,0.18,0.00,9,0,0,ec ECU,0,487,1.29,26,1,0
365,0,0.00,"MF,FW",11,0,Riga Mustapha,0.00,Bolton Wanderers,0.00,28,2,15,0.19,1.12,0.00,17,1,0,nl NED,0,482,2.05,26,6,0
366,0,0.00,MF,4,0,Dietmar Hamann,0.00,Manchester City,0.00,53,5,4,0.00,0.00,0.00,9,0,0,de GER,0,476,0.76,34,0,0
367,0,0.19,"MF,DF",7,1,Chris Basham,0.19,Bolton Wanderers,0.19,43,4,7,0.00,0.19,0.19,11,0,0,eng ENG,0,471,1.34,20,1,0
368,0,0.38,FW,3,2,Henri Camara,0.38,Wigan Athletic,0.38,28,3,14,0.00,1.15,0.38,17,0,0,sn SEN,0,470,0.57,31,6,0
369,0,0.00,"DF,MF",5,0,Jonathan Spector,0.00,West Ham United,0.00,52,4,5,0.19,0.00,0.00,9,1,0,us USA,0,466,0.97,22,0,0
370,0,0.00,GK,0,0,Łukasz Fabiański,0.00,Arsenal,0.00,77,5,1,0.00,0.00,0.00,6,0,0,pl POL,0,463,0.00,23,0,0
371,0,1.17,FW,12,4,Erik Nevland,1.17,Fulham,0.78,22,4,17,0.39,1.76,0.78,21,2,0,no NOR,2,461,2.34,30,9,0
372,0,0.00,FW,1,0,Freddie Sears,0.00,West Ham United,0.00,27,4,13,0.00,0.79,0.00,17,0,0,eng ENG,0,453,0.20,18,4,0
373,1,0.40,MF,9,1,Joey Barton,0.20,Newcastle United,0.20,50,6,3,0.60,0.60,0.00,9,2,1,eng ENG,1,450,1.80,25,3,1
374,1,1.20,"FW,MF",5,4,Daniel Sturridge,1.00,Manchester City,0.80,28,3,13,0.00,2.20,0.60,16,0,0,eng ENG,2,449,1.00,18,11,1
375,0,0.40,FW,8,1,Nwankwo Kanu,0.40,Portsmouth,0.20,26,3,14,0.20,0.60,0.20,17,1,0,ng NGA,1,448,1.61,31,3,0
376,0,0.00,"FW,MF",13,0,Darius Vassell,0.00,Manchester City,0.00,56,6,2,0.20,0.61,0.00,8,1,0,eng ENG,0,446,2.62,28,3,0
377,0,0.21,FW,2,1,Carlos Vela,0.21,Arsenal,0.21,31,2,12,0.21,0.63,0.21,14,1,0,mx MEX,0,429,0.42,19,3,0
378,0,0.00,"FW,MF",8,0,Graham Dorrans,0.00,West Bromwich Albion,0.00,54,5,3,0.21,0.21,0.00,8,1,0,sco SCO,0,428,1.68,21,1,0
379,0,0.85,FW,11,4,Diomansy Kamara,0.85,Fulham,0.85,35,2,10,0.00,1.06,0.85,12,0,0,sn SEN,0,425,2.33,27,5,0
380,0,0.43,FW,11,1,Ched Evans,0.43,Manchester City,0.22,26,3,13,0.22,1.09,0.22,16,1,0,wal WAL,1,414,2.39,19,5,0
381,0,0.00,MF,6,0,Tom Soares,0.00,Stoke City,0.00,58,5,2,0.00,0.88,0.00,7,0,0,eng ENG,0,409,1.32,22,4,0
382,0,0.22,FW,10,1,Caleb Folan,0.22,Hull City,0.22,27,2,13,0.45,0.45,0.22,15,1,1,ie IRL,0,404,2.23,25,2,0
383,0,0.00,"FW,MF",12,0,Alan Smith,0.00,Newcastle United,0.00,66,4,2,0.46,0.23,0.00,6,2,0,eng ENG,0,394,2.74,27,1,0
384,0,0.00,"MF,FW",6,0,Marvin Emnes,0.00,Middlesbrough,0.00,26,3,12,0.00,0.46,0.00,15,0,0,nl NED,0,392,1.38,20,2,0
385,0,0.24,DF,2,1,Sébastien Puygrenier,0.24,Bolton Wanderers,0.24,54,5,2,0.24,0.24,0.24,7,1,0,fr FRA,0,378,0.48,26,1,0
386,0,0.25,"DF,MF",4,0,Caçapa,0.25,Newcastle United,0.00,60,4,2,0.00,0.25,0.00,6,0,0,br BRA,1,362,0.99,32,1,0
387,0,0.25,"DF,MF",4,0,Joey O'Brien,0.25,Bolton Wanderers,0.00,52,5,2,0.25,0.00,0.00,7,1,0,ie IRL,1,362,0.99,22,0,0
388,0,0.00,GK,0,0,Carlo Cudicini,0.00,Tottenham Hotspur,0.00,90,4,0,0.00,0.00,0.00,4,0,0,it ITA,0,360,0.00,34,0,0
389,0,0.25,"MF,DF",4,0,Steven Reid,0.25,Blackburn Rovers,0.00,90,4,0,0.00,0.50,0.00,4,0,0,ie IRL,1,360,1.00,27,2,0
390,0,0.00,DF,0,0,Lars Jacobsen,0.00,Everton,0.00,72,4,1,0.00,0.00,0.00,5,0,0,dk DEN,0,359,0.00,28,0,0
391,0,0.00,GK,0,0,Richard Kingson,0.00,Wigan Athletic,0.00,88,3,1,0.00,0.00,0.00,4,0,0,gh GHA,0,351,0.00,30,0,0
392,0,0.26,"FW,MF",1,1,Juan Carlos Menseguez,0.26,West Bromwich Albion,0.26,50,3,4,0.00,0.52,0.26,7,0,0,ar ARG,0,348,0.26,24,2,0
393,0,0.00,MF,7,0,Lee Bowyer,0.00,West Ham United,0.00,58,4,2,0.26,0.26,0.00,6,1,0,eng ENG,0,347,1.82,31,1,0
394,0,0.26,DF,3,0,Marek Čech,0.26,West Bromwich Albion,0.00,43,3,5,0.00,0.00,0.00,8,0,0,sk SVK,1,340,0.79,25,0,0
395,0,0.00,"MF,FW",5,0,Martin Petrov,0.00,Manchester City,0.00,38,4,5,0.00,1.06,0.00,9,0,0,bg BUL,0,339,1.33,29,4,0
396,0,0.00,GK,0,0,Tomasz Kuszczak,0.00,Manchester United,0.00,82,3,1,0.00,0.00,0.00,4,0,0,pl POL,0,329,0.00,26,0,0
397,0,0.56,FW,3,2,David N'Gog,0.56,Liverpool,0.56,23,2,12,0.28,1.67,0.56,14,1,0,fr FRA,0,324,0.83,19,6,0
398,0,0.00,MF,6,0,Craig Gardner,0.00,Aston Villa,0.00,23,3,11,0.28,0.85,0.00,14,1,0,eng ENG,0,317,1.70,21,3,0
399,0,0.00,GK,0,0,Jason Brown,0.00,Blackburn Rovers,0.00,79,3,1,0.00,0.00,0.00,4,0,0,wal WAL,0,315,0.00,26,0,0
400,0,0.00,DF,0,0,Wayne Bridge,0.00,Chelsea,0.00,52,3,3,0.00,0.00,0.00,6,0,0,eng ENG,0,311,0.00,27,0,0
401,0,0.00,MF,5,0,Keith Treacy,0.00,Blackburn Rovers,0.00,25,2,10,0.00,0.30,0.00,12,0,0,ie IRL,0,304,1.48,19,1,0
402,0,0.00,DF,6,0,Zurab Khizanishvili,0.00,Blackburn Rovers,0.00,61,3,2,1.18,0.30,0.00,5,4,0,ge GEO,0,304,1.78,26,1,0
403,0,0.31,FW,10,0,Ariza Makukula,0.31,Bolton Wanderers,0.00,49,4,2,0.31,0.93,0.00,6,1,0,pt POR,1,291,3.09,27,3,0
404,0,0.00,MF,3,0,Glen Little,0.00,Portsmouth,0.00,58,4,1,0.00,0.62,0.00,5,0,0,eng ENG,0,290,0.93,32,2,0
405,0,0.32,FW,5,1,Xisco,0.32,Newcastle United,0.32,57,3,2,0.00,0.63,0.32,5,0,0,es ESP,0,285,1.58,22,2,0
406,0,0.32,FW,9,1,Fraizer Campbell,0.32,Tottenham Hotspur,0.32,28,1,9,0.32,0.95,0.32,10,1,0,eng ENG,0,283,2.86,20,3,0
407,0,0.00,MF,7,0,Michael Tonge,0.00,Stoke City,0.00,28,1,9,0.32,0.32,0.00,10,1,0,eng ENG,0,277,2.27,25,1,0
408,0,0.00,"MF,FW",4,0,Dwight Yorke,0.00,Sunderland,0.00,39,4,3,0.33,0.00,0.00,7,1,0,tt TRI,0,273,1.32,36,0,0
409,0,0.00,MF,2,0,Josh Walker,0.00,Middlesbrough,0.00,45,2,4,0.00,0.00,0.00,6,0,0,eng ENG,0,271,0.66,,0,0
410,0,0.00,GK,0,0,Dean Kiely,0.00,West Bromwich Albion,0.00,90,3,0,0.00,0.00,0.00,3,0,0,ie IRL,0,270,0.00,37,0,0
411,0,0.33,DF,4,1,Vedran Ćorluka,0.33,Manchester City,0.33,90,3,0,0.00,0.33,0.33,3,0,0,hr CRO,0,270,1.33,22,1,0
412,0,0.00,GK,0,0,Mike Pollitt,0.00,Wigan Athletic,0.00,90,3,0,0.00,0.00,0.00,3,0,0,eng ENG,0,270,0.00,36,0,0
413,0,0.00,GK,0,0,Steve Simonsen,0.00,Stoke City,0.00,54,3,2,0.33,0.00,0.00,5,1,0,eng ENG,0,270,0.00,29,0,0
414,0,0.00,"DF,MF",1,0,Chris Baird,0.00,Fulham,0.00,27,3,7,0.00,0.00,0.00,10,0,0,nir NIR,0,267,0.34,26,0,0
415,0,0.34,MF,1,0,Filipe Teixeira,0.34,West Bromwich Albion,0.00,27,1,9,0.00,0.00,0.00,10,0,0,pt POR,1,265,0.34,27,0,0
416,0,0.00,DF,1,0,Carl Dickinson,0.00,Stoke City,0.00,53,3,2,0.00,0.00,0.00,5,0,0,eng ENG,0,265,0.34,21,0,0
417,0,0.00,DF,3,0,Stephen Kelly,0.00,Stoke City,0.00,43,2,4,0.00,0.00,0.00,6,0,0,ie IRL,0,260,1.04,24,0,0
418,0,0.35,MF,1,0,Michael Johnson,0.35,Manchester City,0.00,87,3,0,0.00,0.35,0.00,3,0,0,eng ENG,1,260,0.35,20,1,0
419,0,0.00,MF,6,0,Youssouf Mulumbu,0.00,West Bromwich Albion,0.00,42,2,4,0.00,0.00,0.00,6,0,0,cd COD,0,250,2.16,21,0,0
420,0,0.73,FW,6,2,Dean Ashton,0.73,West Ham United,0.73,62,4,0,0.00,1.09,0.73,4,0,0,eng ENG,0,248,2.18,24,3,0
421,0,0.36,"MF,FW",6,0,Nabil El Zhar,0.36,Liverpool,0.00,17,1,14,1.09,1.09,0.00,15,3,0,ma MAR,1,247,2.19,21,3,0
422,0,0.00,"MF,FW",8,0,Savio Nsereko,0.00,West Ham United,0.00,25,1,9,0.73,0.73,0.00,10,2,0,de GER,0,246,2.93,19,2,0
423,0,0.00,"MF,FW",5,0,Giovani dos Santos,0.00,Tottenham Hotspur,0.00,39,2,4,0.00,0.76,0.00,6,0,0,mx MEX,0,236,1.91,19,2,0
424,0,0.39,MF,5,0,Aaron Ramsey,0.39,Arsenal,0.00,26,1,8,0.39,0.78,0.00,9,1,0,wal WAL,1,230,1.96,17,2,0
425,0,0.00,"MF,FW",6,0,Euzebiusz Smolarek,0.00,Bolton Wanderers,0.00,19,1,11,0.39,0.39,0.00,12,1,0,pl POL,0,229,2.36,27,1,0
426,0,0.00,MF,4,0,Angelos Basinas,0.00,Portsmouth,0.00,75,3,0,0.00,0.40,0.00,3,0,0,gr GRE,0,226,1.59,32,1,0
427,0,0.40,FW,5,1,Valeri Bojinov,0.40,Manchester City,0.40,28,2,6,0.40,1.20,0.40,8,1,0,bg BUL,0,225,2.00,22,3,0
428,0,0.41,MF,4,1,Tamir Cohen,0.41,Bolton Wanderers,0.41,54,3,1,0.41,0.41,0.41,4,1,0,il ISR,0,217,1.66,24,1,0
429,0,0.00,"DF,MF",0,0,Nathan Doyle,0.00,Hull City,0.00,71,2,1,0.00,0.42,0.00,3,0,0,eng ENG,0,213,0.00,21,1,0
430,0,0.45,MF,4,0,Kieron Dyer,0.45,West Ham United,0.00,28,1,6,0.00,1.36,0.00,7,0,0,eng ENG,1,199,1.81,29,3,0
431,0,0.46,"MF,FW",7,1,Seol Ki-hyeon,0.46,Fulham,0.46,49,2,2,0.46,1.38,0.46,4,1,0,kr KOR,0,196,3.21,29,3,0
432,0,0.00,FW,5,0,James Vaughan,0.00,Everton,0.00,15,1,12,0.00,0.00,0.00,13,0,0,eng ENG,0,194,2.32,20,0,0
433,0,0.00,"MF,FW",3,0,Kelvin Etuhu,0.00,Manchester City,0.00,48,2,2,0.00,0.47,0.00,4,0,0,ng NGA,0,192,1.41,20,1,0
434,0,0.94,FW,4,2,Michael Chopra,0.94,Sunderland,0.94,32,1,5,0.47,1.87,0.94,6,1,0,eng ENG,0,192,1.87,24,4,0
435,0,1.42,FW,2,2,Federico Macheda,1.42,Manchester United,0.95,48,2,2,0.95,1.42,0.95,4,2,0,it ITA,1,190,0.95,16,3,0
436,0,0.00,"DF,MF",1,0,Marc Wilson,0.00,Portsmouth,0.00,61,2,1,0.49,0.00,0.00,3,1,0,ie IRL,0,183,0.49,20,0,0
437,0,0.00,GK,0,0,Asmir Begović,0.00,Portsmouth,0.00,90,2,0,0.00,0.00,0.00,2,0,0,ba BIH,0,180,0.00,21,0,0
438,0,0.00,GK,0,0,Ben Foster,0.00,Manchester United,0.00,90,2,0,0.00,0.00,0.00,2,0,0,eng ENG,0,180,0.00,25,0,0
439,0,0.00,DF,5,0,Toni Kallio,0.00,Fulham,0.00,59,2,1,0.00,0.00,0.00,3,0,0,fi FIN,0,177,2.54,29,0,0
440,0,0.00,DF,1,0,Michael Mancienne,0.00,Chelsea,0.00,44,2,2,0.51,0.00,0.00,4,1,0,eng ENG,0,176,0.51,20,0,0
441,0,0.55,FW,4,0,Franco Di Santo,0.55,Chelsea,0.00,20,0,8,0.00,1.10,0.00,8,0,0,ar ARG,1,163,2.21,19,2,0
442,0,0.00,FW,5,0,Sherjill MacDonald,0.00,West Bromwich Albion,0.00,32,0,5,1.11,0.00,0.00,5,2,0,nl NED,0,162,2.78,23,0,0
443,0,0.57,MF,2,0,Jermaine Pennant,0.57,Liverpool,0.00,52,2,1,0.00,0.00,0.00,3,0,0,eng ENG,1,157,1.15,25,0,0
444,0,0.58,FW,5,1,Craig Beattie,0.58,West Bromwich Albion,0.58,22,1,6,0.00,1.16,0.58,7,0,0,sco SCO,0,155,2.90,24,2,0
445,0,1.16,FW,5,1,David Healy,1.16,Sunderland,0.58,16,0,10,0.58,1.16,0.58,10,1,0,nir NIR,1,155,2.90,28,2,0
446,0,0.00,DF,0,0,Pelé,0.00,West Bromwich Albion,0.00,48,1,2,0.00,0.00,0.00,3,0,0,cv CPV,0,145,0.00,30,0,0
447,0,0.00,DF,0,0,Jonathan Grounds,0.00,Middlesbrough,0.00,72,2,0,0.00,0.00,0.00,2,0,0,eng ENG,0,143,0.00,20,0,0
448,0,0.00,"MF,FW",3,0,Jerome Thomas,0.00,Portsmouth,0.00,48,1,2,0.63,0.63,0.00,3,1,0,eng ENG,0,143,1.89,25,1,0
449,0,0.00,MF,2,0,Olivier Dacourt,0.00,Fulham,0.00,16,0,9,0.00,0.00,0.00,9,0,0,fr FRA,0,141,1.28,33,0,0
450,0,0.00,DF,1,0,Paulo Ferreira,0.00,Chelsea,0.00,20,1,6,0.00,0.00,0.00,7,0,0,pt POR,0,141,0.64,29,0,0
451,0,0.64,MF,4,1,Darron Gibson,0.64,Manchester United,0.64,47,1,2,0.64,0.64,0.64,3,1,0,ie IRL,0,140,2.57,20,1,0
452,0,0.00,"FW,MF",1,0,Arnold Mvuemba,0.00,Portsmouth,0.00,23,1,5,0.00,0.00,0.00,6,0,0,cd COD,0,139,0.65,23,0,0
453,0,0.00,"FW,MF",2,0,Ricardo Quaresma,0.00,Chelsea,0.00,33,1,3,0.00,2.71,0.00,4,0,0,pt POR,0,133,1.35,24,4,0
454,0,0.00,MF,1,0,Bryan Hughes,0.00,Hull City,0.00,22,1,5,0.00,0.69,0.00,6,0,0,eng ENG,0,131,0.69,32,1,0
455,0,0.00,DF,0,0,Chris Gunter,0.00,Tottenham Hotspur,0.00,42,2,1,0.00,0.00,0.00,3,0,0,wal WAL,0,127,0.00,19,0,0
456,0,0.00,"MF,FW",4,0,Dean Windass,0.00,Hull City,0.00,24,1,4,0.75,2.25,0.00,5,1,0,eng ENG,0,120,3.00,39,3,0
457,0,0.00,FW,3,0,Vincent Péricard,0.00,Stoke City,0.00,30,1,3,0.00,0.00,0.00,4,0,0,fr FRA,0,120,2.25,25,0,0
458,0,0.00,MF,2,0,Aaron Doran,0.00,Blackburn Rovers,0.00,40,0,3,0.76,0.00,0.00,3,1,0,ie IRL,0,119,1.51,17,0,0
459,0,0.76,"MF,FW",0,1,Danny Welbeck,0.76,Manchester United,0.76,39,1,2,0.00,1.53,0.76,3,0,0,eng ENG,0,118,0.00,17,2,0
460,0,0.00,FW,0,0,Robbie Fowler,0.00,Blackburn Rovers,0.00,39,1,2,0.00,0.00,0.00,3,0,0,eng ENG,0,116,0.00,33,0,0
461,0,0.00,MF,2,0,Owen Hargreaves,0.00,Manchester United,0.00,58,1,1,0.00,0.00,0.00,2,0,0,eng ENG,0,115,1.57,27,0,0
462,0,0.00,"MF,DF",0,0,Ryan France,0.00,Hull City,0.00,46,1,1,0.00,0.00,0.00,2,0,0,eng ENG,0,92,0.00,27,0,0
463,0,0.00,DF,3,0,Wayne Brown,0.00,Hull City,0.00,90,1,0,0.00,0.00,0.00,1,0,0,eng ENG,0,90,3.00,30,0,0
464,0,0.00,GK,0,0,Henrique Hilário,0.00,Chelsea,0.00,90,1,0,0.00,0.00,0.00,1,0,0,pt POR,0,90,0.00,32,0,0
465,0,0.00,"MF,FW",1,0,Jose Baxter,0.00,Everton,0.00,30,1,2,0.00,0.00,0.00,3,0,0,eng ENG,0,90,1.00,16,0,0
466,0,0.00,MF,2,0,Liam Miller,0.00,Sunderland,0.00,30,1,2,0.00,1.00,0.00,3,0,0,ie IRL,0,90,2.00,27,1,0
467,0,0.00,DF,0,0,Danny Higginbotham,0.00,Sunderland,0.00,90,1,0,0.00,0.00,0.00,1,0,0,gi GIB,0,90,0.00,29,0,0
468,0,0.00,"FW,MF",1,0,Lee Martin,0.00,Manchester United,0.00,90,1,0,0.00,0.00,0.00,1,0,0,eng ENG,0,90,1.00,21,0,0
469,0,0.00,GK,0,0,Vito Mannone,0.00,Arsenal,0.00,90,1,0,0.00,0.00,0.00,1,0,0,it ITA,0,90,0.00,20,0,0
470,0,0.00,DF,0,0,Shay Logan,0.00,Manchester City,0.00,90,1,0,0.00,0.00,0.00,1,0,0,,0,90,0.00,20,0,0
471,0,0.00,FW,0,0,Nathan Delfouneso,0.00,Aston Villa,0.00,21,0,4,0.00,2.14,0.00,4,0,0,eng ENG,0,84,0.00,17,2,0
472,0,0.00,DF,0,0,Nuno Valente,0.00,Everton,0.00,41,1,1,0.00,0.00,0.00,2,0,0,pt POR,0,82,0.00,33,0,0
473,0,0.00,DF,0,0,Ritchie De Laet,0.00,Manchester United,0.00,78,1,0,0.00,0.00,0.00,1,0,0,be BEL,0,78,0.00,19,0,0
474,0,0.00,GK,0,0,Kasper Schmeichel,0.00,Manchester City,0.00,72,0,1,0.00,0.00,0.00,1,0,0,dk DEN,0,72,0.00,21,0,0
475,0,0.00,FW,2,0,Marlon Harewood,0.00,Aston Villa,0.00,11,0,6,0.00,0.00,0.00,6,0,0,eng ENG,0,65,2.77,28,0,0
476,0,0.00,DF,0,0,Gavin Hoyte,0.00,Arsenal,0.00,59,1,0,0.00,0.00,0.00,1,0,0,tt TRI,0,59,0.00,18,0,0
477,0,0.00,"DF,MF",2,0,Cho Won-hee,0.00,Wigan Athletic,0.00,57,1,0,0.00,1.58,0.00,1,0,0,kr KOR,0,57,3.16,25,1,0
478,0,0.00,MF,0,0,Rodrigo Possebon,0.00,Manchester United,0.00,18,0,3,0.00,0.00,0.00,3,0,0,it ITA,0,55,0.00,19,0,0
479,0,0.00,DF,1,0,Fredrik Stoor,0.00,Fulham,0.00,27,0,2,0.00,0.00,0.00,2,0,0,se SWE,0,54,1.67,24,0,0
480,0,0.00,DF,0,0,Richard Eckersley,0.00,Manchester United,0.00,26,0,2,0.00,0.00,0.00,2,0,0,eng ENG,0,51,0.00,19,0,0
481,0,0.00,DF,0,0,Andrew Davies,0.00,Stoke City,0.00,25,0,2,0.00,0.00,0.00,2,0,0,eng ENG,0,50,0.00,23,0,0
482,0,0.00,DF,2,0,Erik Edman,0.00,Wigan Athletic,0.00,24,0,2,0.00,0.00,0.00,2,0,0,se SWE,0,48,3.75,29,0,0
483,0,0.00,"DF,MF",1,0,Gilberto,0.00,Tottenham Hotspur,0.00,45,1,0,0.00,0.00,0.00,1,0,0,br BRA,0,45,2.00,32,0,0
484,0,0.00,"FW,MF",1,0,Tope Obadeyi,0.00,Bolton Wanderers,0.00,15,0,3,0.00,0.00,0.00,3,0,0,eng ENG,0,45,2.00,18,0,0
485,0,0.00,"MF,FW",1,0,Martyn Waghorn,0.00,Sunderland,0.00,45,1,0,0.00,0.00,0.00,1,0,0,eng ENG,0,45,2.00,18,0,0
486,0,0.00,MF,0,0,Damien Plessis,0.00,Liverpool,0.00,45,1,0,0.00,0.00,0.00,1,0,0,fr FRA,0,45,0.00,20,0,0
487,0,0.00,MF,0,0,Jordan Henderson,0.00,Sunderland,0.00,45,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,45,0.00,18,0,0
488,0,0.00,DF,0,0,Joe Bennett,0.00,Middlesbrough,0.00,45,0,1,0.00,2.00,0.00,1,0,0,eng ENG,0,45,0.00,18,1,0
489,0,0.00,FW,2,0,Anthony Stokes,0.00,Sunderland,0.00,22,0,2,0.00,0.00,0.00,2,0,0,ie IRL,0,43,4.19,20,0,0
490,0,0.00,MF,0,0,Nacho González,0.00,Newcastle United,0.00,20,0,2,0.00,0.00,0.00,2,0,0,uy URU,0,40,0.00,26,0,0
491,0,0.00,DF,0,0,John Johnson,0.00,Middlesbrough,0.00,37,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,37,0.00,19,0,0
492,0,0.00,"DF,MF",2,0,Leon Andreasen,0.00,Fulham,0.00,6,0,6,2.43,0.00,0.00,6,1,0,dk DEN,0,37,4.86,25,0,0
493,0,0.00,FW,0,0,Ricardo Vaz Tê,0.00,Bolton Wanderers,0.00,18,0,2,0.00,2.57,0.00,2,0,0,pt POR,0,35,0.00,21,1,0
494,0,0.00,"MF,FW",0,0,Stelios Giannakopoulos,0.00,Hull City,0.00,16,0,2,0.00,0.00,0.00,2,0,0,gr GRE,0,32,0.00,34,0,0
495,0,0.00,DF,0,0,George McCartney,0.00,West Ham United,0.00,31,0,1,0.00,0.00,0.00,1,0,0,nir NIR,0,31,0.00,27,0,0
496,0,0.00,"FW,MF",1,0,Miroslav Stoch,0.00,Chelsea,0.00,7,0,4,0.00,3.21,0.00,4,0,0,sk SVK,0,28,3.21,18,1,0
497,0,0.00,FW,0,0,Heiðar Helguson,0.00,Bolton Wanderers,0.00,27,0,1,0.00,0.00,0.00,1,0,0,is ISL,0,27,0.00,30,0,0
498,0,0.00,MF,1,0,Amaury Bischoff,0.00,Arsenal,0.00,27,0,1,0.00,0.00,0.00,1,0,0,pt POR,0,27,3.33,21,0,0
499,0,0.00,GK,0,0,Brad Guzan,0.00,Aston Villa,0.00,26,0,1,0.00,0.00,0.00,1,0,0,us USA,0,26,0.00,23,0,0
500,0,0.00,"DF,MF",0,0,Walter López,0.00,West Ham United,0.00,5,0,5,0.00,0.00,0.00,5,0,0,uy URU,0,24,0.00,22,0,0
501,0,0.00,"FW,MF",0,0,Antoine Sibierski,0.00,Wigan Athletic,0.00,8,0,3,0.00,0.00,0.00,3,0,0,"fr FRA,pl POL",0,24,0.00,33,0,0
502,0,0.00,MF,0,0,Fran Mérida,0.00,Arsenal,0.00,11,0,2,0.00,0.00,0.00,2,0,0,es ESP,0,22,0.00,18,0,0
503,0,0.00,"FW,MF",0,0,Kazenga LuaLua,0.00,Newcastle United,0.00,7,0,3,0.00,4.09,0.00,3,0,0,cd COD,0,22,0.00,17,1,0
504,0,0.00,"MF,FW",0,0,Vladimír Weiss,0.00,Manchester City,0.00,20,0,1,0.00,0.00,0.00,1,0,0,sk SVK,0,20,0.00,18,0,0
505,0,0.00,"FW,MF",0,0,Scott Sinclair,0.00,Chelsea,0.00,10,0,2,0.00,0.00,0.00,2,0,0,eng ENG,0,20,0.00,19,0,0
506,0,0.00,"FW,MF",0,0,Wayne Routledge,0.00,Aston Villa,0.00,18,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,18,0.00,23,0,0
507,0,0.00,"MF,FW",0,0,Zoran Tošić,0.00,Manchester United,0.00,9,0,2,0.00,0.00,0.00,2,0,0,rs SRB,0,18,0.00,21,0,0
508,0,0.00,FW,0,0,Chris Wood,0.00,West Bromwich Albion,0.00,9,0,2,0.00,0.00,0.00,2,0,0,nz NZL,0,17,0.00,16,0,0
509,0,0.00,MF,0,0,Mineiro,0.00,Chelsea,0.00,16,0,1,0.00,0.00,0.00,1,0,0,br BRA,0,16,0.00,32,0,0
510,0,0.00,"FW,MF",0,0,Kevin-Prince Boateng,0.00,Tottenham Hotspur,0.00,15,0,1,0.00,0.00,0.00,1,0,0,gh GHA,0,15,0.00,21,0,0
511,0,0.00,"FW,MF",0,0,Callum McManaman,0.00,Wigan Athletic,0.00,13,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,13,0.00,17,0,0
512,0,0.00,"FW,MF",0,0,Andy van der Meyde,0.00,Everton,0.00,7,0,2,0.00,0.00,0.00,2,0,0,nl NED,0,13,0.00,28,0,0
513,0,0.00,MF,1,0,Josh Payne,0.00,West Ham United,0.00,6,0,2,0.00,0.00,0.00,2,0,0,eng ENG,0,12,7.50,17,0,0
514,0,0.00,MF,0,0,Robert Milsom,0.00,Fulham,0.00,11,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,11,0.00,21,0,0
515,0,0.00,MF,1,0,Andranik Teymourian,0.00,Fulham,0.00,10,0,1,9.00,0.00,0.00,1,1,0,ir IRN,0,10,9.00,25,0,0
516,0,0.00,"MF,FW",0,0,Jonathan Franks,0.00,Middlesbrough,0.00,10,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,10,0.00,18,0,0
517,0,0.00,MF,0,0,Mark Randall,0.00,Arsenal,0.00,9,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,9,0.00,18,0,0
518,0,0.00,DF,0,0,Gláuber,0.00,Manchester City,0.00,7,0,1,0.00,0.00,0.00,1,0,0,br BRA,0,7,0.00,24,0,0
519,0,0.00,MF,0,0,Johann Vogel,0.00,Blackburn Rovers,0.00,7,0,1,0.00,0.00,0.00,1,0,0,ch SUI,0,7,0.00,31,0,0
520,0,0.00,MF,0,0,Jack Wilshere,0.00,Arsenal,0.00,7,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,7,0.00,16,0,0
521,0,0.00,"MF,FW",0,0,Julian Gray,0.00,Fulham,0.00,6,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,6,0.00,28,0,0
522,0,0.00,FW,0,0,Lukas Jutkiewicz,0.00,Everton,0.00,5,0,1,0.00,0.00,0.00,1,0,0,pl POL,0,5,0.00,19,0,0
523,0,0.00,MF,0,0,Wayne Brown,0.00,Fulham,0.00,5,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,5,0.00,19,0,0
524,0,0.00,"FW,MF",0,0,Adel Taarabt,0.00,Tottenham Hotspur,0.00,4,0,1,0.00,0.00,0.00,1,0,0,ma MAR,0,4,0.00,19,0,0
525,0,0.00,"DF,MF",0,0,Seb Hines,0.00,Middlesbrough,0.00,4,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,4,0.00,20,0,0
526,0,0.00,FW,0,0,Theofanis Gekas,0.00,Portsmouth,0.00,1,0,1,0.00,0.00,0.00,1,0,0,gr GRE,0,1,0.00,28,0,0
